"","cnt.spp.BCG3_raw","prop.spp.IndicatorClass_NonRef_raw","prop.spp.Green_raw","cnt.spp.IndicatorClass_Cu_high_raw","cnt.spp.IndicatorClass_TP_high_raw","cnt.spp.IndicatorClass_DOC_high_raw","prop.spp.most.tol_raw"
"309SED071_5.3.12_1",1.33634602969658,1.00921760922722,1.0407725441176,0.845281306715064,0.985714285714286,0.99536156593534,0.84197963412368
"309SED071_6.13.12_1",0.935442220787606,1.07655633764444,0.998529737724679,0.939201451905626,1.10892857142857,0.99536156593534,1.04636519174737
"309SED071_7.24.12_1",0.935442220787606,1.08173623983038,1.51389197571837,1.03312159709619,0.985714285714286,0.99536156593534,1.04636519174737
"309SED071_8.30.12_1",1.73724983860555,1.1030652488313,1.27733225991799,0.939201451905626,0.8625,0.931351175843036,1.04636519174737
"309SET_5.31.12_1",1.20271142672692,1.03558802035564,0.890234543153726,0.563520871143376,0.739285714285715,0.867340785750731,0.823399128885161
"309SET_5.31.12_2",1.06907682375726,1.0568417845487,1.04959939918478,0.563520871143376,0.739285714285715,0.867340785750731,0.863333349099288
"309WLCATC_6.22.10_1",0.935442220787606,1.13320756532507,0.934126770601038,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"310AGS_5.29.14_1",0.935442220787606,0.986904184426252,0.574476950472622,0.939201451905626,0.985714285714286,0.931351175843036,0.928450446964471
"310COO_6.24.10_1",0.801807617817946,0.843460739277155,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"310LPCBPC_6.9.09_1",0.400903808908975,0.998857804855343,0.491616061009576,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"310OLD_6.15.10_1",0.133634602969658,0.936698978624069,1.54346194019341,1.03312159709619,0.985714285714286,1.05937195602765,0.739786855311834
"310SSU_6.15.11_1",1.06907682375726,0.91252610175635,1.0407725441176,1.03312159709619,0.985714285714286,0.99536156593534,0.705722595707885
"310SSU_8.11.11_1",2.27178825048418,1.06407626242961,0.354381658893702,0.281760435571688,0,0.0992161046430699,1.04636519174737
"312CAV_4.19.13_1",0.133634602969658,1.06545654724599,0.310575462182754,1.03312159709619,0.8625,0.931351175843036,0.983798184311545
"312DAVDAV_6.7.12_1",0.935442220787606,1.1079663828145,1.63217183361856,1.03312159709619,0.985714285714286,1.12338234611995,1.04636519174737
"312MZCDBC_5.13.14_1",3.07359586830213,1.09340007552179,0.850532213229184,0.657441016333938,0.8625,0.675309615473815,0.960609013723443
"312MZCDBC_6.14.10_1",0,0.719143086814606,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"312ORB_5.15.13_1",0,0.947058782995948,1.50544341443978,0.845281306715064,0.8625,0.867340785750731,0.900375507730447
"312PS0099_6.14.10_1",0.133634602969658,0.67079733307917,0.843639447617287,1.03312159709619,0.985714285714286,1.05937195602765,1.04636519174737
"312PS0099_6.14.10_2",0.400903808908975,0.758698703507235,0.664427541707909,1.03312159709619,0.985714285714286,1.05937195602765,1.04636519174737
"312RYCALR_6.16.10_1",0.400903808908975,0.972958293925645,0.745072899367129,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"312SIV_5.3.13_1",0.534538411878632,1.02628081642796,0.528889125473923,0.37568058076225,0.739285714285715,0.355257665012289,0.891787879258864
"313SAB_5.29.14_1",0,0.919059311720598,0.0977304338323019,0.845281306715064,0.985714285714286,0.867340785750731,0.880647172052486
"314WE1102_6.12.12_1",0.935442220787606,1.0596653522555,1.63217183361856,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"315ARH101_6.14.10_1",0.935442220787606,0.843460739277155,1.37871499526101,0.939201451905626,0.985714285714286,1.05937195602765,0.608396139696605
"315CHCALS_6.15.10_1",0,0.882310005671703,1.52128446683713,1.03312159709619,0.985714285714286,0.931351175843036,0.66314227120295
"402BA0031_5.28.08_1",0.534538411878632,1.12317545731789,0.06073943580174,1.12704174228675,0.985714285714286,0.99536156593534,1.04636519174737
"402BA0079_5.28.08_1",0.400903808908975,0.997457831291576,0,0.751361161524501,0.739285714285715,0.61129922538151,0.93588651195078
"402BA0095_5.29.08_1",1.33634602969658,1.09917742946911,0.127472375521197,1.03312159709619,0.8625,0.931351175843036,0.968750423029512
"402BA0143_5.21.08_1",2.5390574564235,1.03888432174669,0,0.657441016333938,0.616071428571429,0.547288835289205,0.90701140245849
"402BA0287_6.9.08_1",0.935442220787606,1.0914983631808,0.0626891037891057,1.12704174228675,0.985714285714286,0.931351175843036,1.04636519174737
"402BA0287_6.9.08_2",0.400903808908975,1.04437815739845,0.288082539298209,0.939201451905626,0.8625,0.73932000556612,0.984430174285645
"402BA0335_5.27.08_1",1.06907682375726,0.967778391739705,0.246607783930611,0.751361161524501,0.492857142857142,0.4832784451969,0.812781697320295
"402BA0335_5.27.08_2",0.935442220787606,0.965985348675342,0.250344647573062,0.751361161524501,0.492857142857142,0.4832784451969,0.810535702181573
"402M00005_6.11.15_1",2.40542285345384,1.0981114144827,0.49897448534899,0.939201451905626,0.985714285714286,0.803330395658425,1.04636519174737
"402MTCUNF_6.5.12_1",0,0,1.0407725441176,1.03312159709619,0.985714285714286,1.05937195602765,0
"402PS0048_5.21.08_1",1.87088444157521,1.06809412120206,0,0.939201451905626,0.8625,0.931351175843036,0.985656610274986
"402SNPMCR_5.28.14_1",2.27178825048418,1.05786934874579,0.823676602402064,0.469600725952813,0.8625,0.675309615473815,0.968750423029512
"402SNPMCR_6.18.14_1",2.80632666236282,1.08832884261248,0.610663969935093,0.563520871143376,1.10892857142857,0.61129922538151,1.04636519174737
"402SNPMCR_7.29.14_1",3.07359586830213,1.10893072630656,0.939125791234628,0.751361161524501,0.985714285714286,0.803330395658425,1.01442994836867
"402SNPMCR_7.8.14_1",2.27178825048418,1.04309492571337,0.531392134182476,0.469600725952813,0.8625,0.4832784451969,0.956853268700497
"403BA0015_5.19.08_1",0.801807617817946,1.09437710204561,0.232345992414469,0.939201451905626,0.8625,0.73932000556612,1.04636519174737
"403BA0027_5.20.08_1",2.5390574564235,1.10119245779708,0.0310664400915881,1.03312159709619,0.8625,0.931351175843036,1.04636519174737
"403BA0027_6.18.14_1",2.00451904454487,1.04681986213256,0.602698996339121,0.939201451905626,0.985714285714286,0.931351175843036,0.970666837071929
"403BA0047_5.15.08_1",0,0.284031303195682,1.27733225991799,0.939201451905626,1.10892857142857,0.99536156593534,1.04636519174737
"403BA0064_5.12.08_1",0,1.0215988388424,0.35561483067138,0.751361161524501,0.8625,0.867340785750731,0.896814783730035
"403BA0064_6.18.14_1",1.20271142672692,0.993102357982077,0.975061511950831,0.845281306715064,0.985714285714286,0.99536156593534,0.819270127721047
"403BA0068_5.14.08_1",0.534538411878632,1.06284483185813,0.171067706616204,0.751361161524501,0.8625,0.61129922538151,0.994839420917867
"403BA0136_5.13.08_1",0,1.13320756532507,0,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"403BA0136_6.17.14_1",0.133634602969658,1.02628081642796,1.63217183361856,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"403BA0140_5.21.08_1",0.668173014848289,1.09940884728829,0.275432287116372,1.12704174228675,0.985714285714286,0.931351175843036,1.04636519174737
"403BA0171_5.19.08_1",0.400903808908975,1.10286371488799,0.346926133600738,1.12704174228675,0.985714285714286,0.867340785750731,1.04636519174737
"403BA0191_5.14.08_1",0,0.701013429163819,0.227598521053795,0.469600725952813,0.739285714285715,0.4832784451969,0.535401297688144
"403BA0960_5.21.08_1",0.935442220787606,1.08573332970614,0,1.03312159709619,0.985714285714286,0.867340785750731,1.04636519174737
"403FCA022_5.29.13_1",0,1.09986589748116,1.32168720663056,1.03312159709619,0.985714285714286,0.99536156593534,1.04636519174737
"403LNCASC_6.15.10_1",2.27178825048418,1.13320756532507,0.539265946620797,1.12704174228675,0.985714285714286,0.99536156593534,1.04636519174737
"403PRCAGH_6.2.11_1",0,1.11608717011608,1.60104555522377,1.03312159709619,0.985714285714286,1.05937195602765,1.04636519174737
"403S00064_6.2.10_1",0.534538411878632,1.10661489412489,0.414838989536305,1.12704174228675,0.985714285714286,0.867340785750731,1.04636519174737
"403S00640_6.11.09_1",0.400903808908975,1.09026784343075,1.05816664086763,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"403S00640_6.11.09_2",0.400903808908975,1.0736786142078,1.36932770495147,1.12704174228675,1.10892857142857,0.99536156593534,1.04636519174737
"403S00772_5.20.09_1",0.400903808908975,1.08050711049812,0.0684720173109536,0.845281306715064,0.8625,0.931351175843036,0.942440331938713
"403S00831_6.10.10_1",2.40542285345384,1.10404966463135,0.0490414278775465,0.939201451905626,0.985714285714286,0.931351175843036,0.99919929383421
"403S00875_6.24.10_1",2.13815364751452,1.09986589748116,0.331093396716462,1.03312159709619,0.985714285714286,0.931351175843036,1.04636519174737
"403S00960_6.2.10_1",2.13815364751452,1.06723251370975,0.638621027256957,1.03312159709619,1.10892857142857,1.12338234611995,1.04636519174737
"403S01136_6.13.11_1",0.267269205939316,0.932259062464691,0.147638923238615,0.37568058076225,0.246428571428571,0.355257665012289,0.921231176875722
"403S01163_6.8.09_1",0.133634602969658,0.967778391739705,0.618344480188353,1.03312159709619,0.985714285714286,0.931351175843036,0.871177570927063
"403S01195_6.10.09_1",2.67269205939316,1.0736786142078,0.142721771171714,1.12704174228675,1.10892857142857,0.99536156593534,1.04636519174737
"403S01272_6.9.09_1",0.267269205939316,0.976658224058459,0.473512001126894,1.03312159709619,0.985714285714286,0.931351175843036,0.921231176875722
"403S01536_7.12.11_1",0,0.42906856440199,1.0407725441176,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"403S01536_7.12.11_2",0,1.01828243805262,1.52128446683713,1.12704174228675,1.10892857142857,0.99536156593534,1.04636519174737
"403S01707_6.7.10_1",2.5390574564235,1.13135425024306,0.138110470668782,1.03312159709619,0.985714285714286,1.05937195602765,1.04636519174737
"403S01728_7.13.11_1",0.133634602969658,1.05187562722908,0.964238518417481,1.03312159709619,0.985714285714286,0.867340785750731,0.974229112586067
"403S01784_6.9.09_1",0.133634602969658,1.01324642203851,0.285095674199721,0.751361161524501,0.8625,0.4832784451969,0.989591425740788
"403S01883_6.21.10_1",0.534538411878632,0.843460739277155,1.37871499526101,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"403S02363_6.16.11_1",2.5390574564235,1.0954559807553,1.27253713054365,0.939201451905626,1.10892857142857,0.931351175843036,1.04636519174737
"403S02764_6.14.11_1",0.267269205939316,0.42906856440199,1.0407725441176,0.939201451905626,0.985714285714286,0.99536156593534,0.0244374036289169
"403S03320_6.8.10_1",0,0.882310005671703,1.52128446683713,1.03312159709619,0.985714285714286,0.931351175843036,0.66314227120295
"403S03643_6.24.10_1",1.06907682375726,0.688063673698969,0.998529737724679,0.939201451905626,0.8625,0.931351175843036,0.17042708764584
"403S03643_6.24.10_2",0.801807617817946,0.719143086814606,1.27733225991799,1.03312159709619,0.985714285714286,0.99536156593534,0.433208518876299
"403S03832_6.8.09_1",0.133634602969658,1.08626865424307,1.13317868310213,0.939201451905626,0.985714285714286,0.931351175843036,1.04636519174737
"403S04600_6.8.10_1",0.133634602969658,0.91252610175635,0.0551070616160172,0.845281306715064,0.8625,0.867340785750731,0.773851114915783
"403S04868_6.15.11_1",0.133634602969658,1.12129185652301,1.30959040298167,0.939201451905626,1.10892857142857,1.12338234611995,1.04636519174737
"403S05247_6.1.10_1",0.801807617817946,0.903228841422614,0.0285699140102051,0.751361161524501,0.8625,0.675309615473815,0.810535702181573
"403S05291_6.7.10_1",2.40542285345384,1.0645411006152,0.0591716615438588,1.03312159709619,0.8625,0.931351175843036,0.98315316361633
"403S06139_6.27.12_1",2.93996126533247,1.08407555049499,0.144134911648418,0.469600725952813,0.246428571428571,0.355257665012289,1.04636519174737
"403S06283_6.13.12_1",0.133634602969658,1.05536582870196,0.866040935855959,1.03312159709619,0.985714285714286,1.05937195602765,0.90701140245849
"403S06315_6.27.12_1",2.40542285345384,1.11540560403898,0.512737464206039,1.03312159709619,0.985714285714286,0.99536156593534,1.04636519174737
"403S06660_6.14.12_1",0.400903808908975,0.954203475666209,0.428980175668343,0.281760435571688,0.492857142857142,0.547288835289205,0.764454077783658
"403S06660_6.14.12_2",0.534538411878632,0.98193337197059,0.103902382531938,0.37568058076225,0.492857142857142,0.4832784451969,0.803530865857836
"403S06904_6.9.10_1",0,1.10053736628305,0.668410028505894,1.03312159709619,0.8625,0.867340785750731,0.970666837071929
"403S07024_6.13.12_1",0,0,1.0407725441176,1.03312159709619,0.985714285714286,0.99536156593534,0
"403S07227_6.27.12_1",3.07359586830213,1.10119245779708,0.64770838219319,1.03312159709619,0.985714285714286,0.867340785750731,1.04636519174737
"403S11084_6.9.10_1",0.133634602969658,0.79166171741776,1.43503873711824,0.939201451905626,0.985714285714286,0.867340785750731,0.705722595707885
"403S14156_6.9.09_1",1.87088444157521,0.873537590679386,0,0.37568058076225,0.616071428571429,0.61129922538151,0.749676479067819
"403S15608_6.8.10_1",0,0.782817981978352,0,0.751361161524501,0.8625,0.61129922538151,0.747264375712701
"403S16332_6.26.13_1",2.5390574564235,1.06509261969195,0.323337340460711,0.845281306715064,0.739285714285715,0.73932000556612,0.996106448069413
"403S16493_6.24.13_1",3.07359586830213,1.06605653591618,0.325499079113073,0.469600725952813,0.616071428571429,0.547288835289205,0.963506181899928
"403S16978_6.26.13_1",2.5390574564235,1.1042420217417,1.30588257044562,0.939201451905626,0.8625,0.931351175843036,0.975887413256441
"403S18093_6.24.13_1",3.07359586830213,1.08361984062526,0.480095295629689,0.657441016333938,0.8625,0.675309615473815,1.04636519174737
"403S18093_6.24.13_2",3.07359586830213,1.11281565294601,0.440924693338067,0.751361161524501,0.8625,0.675309615473815,1.04636519174737
"403S34646_6.25.13_1",0.668173014848289,0.903228841422614,1.08626479715614,0.845281306715064,0.985714285714286,0.867340785750731,0.810535702181573
"403S39062_6.25.13_1",0.267269205939316,0.986904184426252,1.29097993582955,0.845281306715064,0.985714285714286,0.931351175843036,0.810535702181573
"403STC064_6.8.11_1",0.534538411878632,1.07655633764444,1.18862236649284,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"403STC086_6.21.11_1",2.67269205939316,1.11887992867589,0.492646373360624,1.03312159709619,0.8625,0.931351175843036,0.996515055741591
"403STC086_6.21.11_2",2.93996126533247,1.11241719893171,0.625655735140975,1.03312159709619,0.8625,0.931351175843036,0.98740781935592
"403WE0501_5.14.13_1",0.534538411878632,1.08050711049812,1.33146033048248,0.751361161524501,0.985714285714286,0.73932000556612,0.942440331938713
"403WE0540_5.14.14_1",0.801807617817946,1.12804331720347,1.54666832188348,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"403WE1027_5.14.14_1",0.133634602969658,0.998857804855343,1.63217183361856,0.939201451905626,1.10892857142857,1.05937195602765,1.04636519174737
"403WE1027_5.30.13_1",0,0.998857804855343,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"404ARRSEQ_6.6.12_1",0.801807617817946,0.843460739277155,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"404BA0084_6.4.08_1",1.06907682375726,1.00592130783617,0.120071377508168,0.939201451905626,0.8625,0.803330395658425,0.97668829710293
"404BA0104_6.18.08_1",0.400903808908975,0.925248668528833,0.605004646590586,0.845281306715064,0.8625,0.803330395658425,0.831222499511907
"404BA0142_6.18.08_1",3.07359586830213,1.04760982542889,0.101491319616091,0.939201451905626,0.8625,0.867340785750731,0.986251792446284
"404BA0376_6.5.08_1",0.133634602969658,1.03471866614262,0.189417522967882,0.939201451905626,0.8625,0.73932000556612,0.978985337585713
"404BA0526_6.4.08_1",0.935442220787606,1.05065682671474,0.0903094002767884,1.03312159709619,0.985714285714286,0.867340785750731,1.04636519174737
"404BA0616_6.3.08_1",0.133634602969658,1.04363323053041,1.36153148079609,0.939201451905626,0.739285714285715,0.803330395658425,0.942440331938713
"404BA0808_6.2.08_1",2.5390574564235,0.993950529100243,0.268840839926888,0.469600725952813,0.492857142857142,0.355257665012289,0.852736768735452
"404BA0808_6.3.14_1",1.06907682375726,1.03975176948118,1.02520940492021,0.845281306715064,0.8625,0.803330395658425,0.938793845629638
"404BA0852_6.3.08_1",0.534538411878632,1.03203245930462,0,0.845281306715064,0.8625,0.867340785750731,0.977471183559609
"404BA0964_6.4.08_1",3.07359586830213,1.06232984572531,0.132849691221777,0.939201451905626,0.8625,0.931351175843036,0.960005096976796
"404BA1128_6.19.08_1",1.06907682375726,0.991087951576433,0.855960266148556,0.939201451905626,0.985714285714286,0.675309615473815,0.969720607638486
"404BA1128_6.3.14_1",0.400903808908975,0.898306762422399,0.414585061116595,0.657441016333938,0.739285714285715,0.73932000556612,0.805911594543028
"404BA1144_6.10.08_1",2.80632666236282,1.09209604420226,0.27617774840566,0.939201451905626,0.985714285714286,0.867340785750731,1.04636519174737
"404BA1166_6.10.08_1",0.668173014848289,0.864180348020915,1.39561211781818,0.751361161524501,0.739285714285715,0.931351175843036,0.433208518876299
"404BA1166_6.4.09_1",0.534538411878632,0.976658224058459,0.473512001126894,1.03312159709619,0.985714285714286,0.931351175843036,0.921231176875722
"404S00808_6.22.10_1",1.06907682375726,0.925248668528833,0.231489305853144,0.37568058076225,0.123214285714286,0.291247274919985,0.831222499511907
"404S01128_6.23.10_1",0.133634602969658,0.834319735419615,0,1.03312159709619,0.985714285714286,0.931351175843036,0.866024993844113
"404S02920_5.12.09_1",0.267269205939316,1.10053736628305,0.690313705894818,1.03312159709619,0.985714285714286,0.867340785750731,1.04636519174737
"404S03048_5.13.09_1",0,0.898306762422399,1.52780725311839,1.03312159709619,0.8625,0.931351175843036,0.685684795940858
"404S05992_5.12.09_1",0,0.0664754113862195,1.0407725441176,0.939201451905626,0.8625,0.931351175843036,0.0244374036289169
"404S06456_5.14.09_1",1.87088444157521,1.07057952742989,0.147987078236358,0.751361161524501,0.8625,0.867340785750731,0.98740781935592
"404S08040_5.12.09_1",0.668173014848289,1.00592130783617,0.301523432241413,0.281760435571688,0.739285714285715,0.547288835289205,0.76765761316961
"404S08616_5.13.09_1",2.27178825048418,1.09882661774322,0.36650201659741,0.845281306715064,0.8625,0.803330395658425,1.00731062659635
"404S08616_5.13.09_2",2.27178825048418,1.0984713084311,0.369761811799215,0.845281306715064,0.8625,0.803330395658425,1.00706027681974
"404S08846_6.22.10_1",0.400903808908975,1.10119245779708,1.58889871487458,1.12704174228675,1.10892857142857,0.99536156593534,1.04636519174737
"404S11406_5.11.09_1",0.133634602969658,0.284031303195682,1.27733225991799,0.939201451905626,0.985714285714286,0.99536156593534,0
"404S11880_6.7.11_1",0.267269205939316,0.858808597605867,0,0.0939201451905626,0,0,0.743571773045607
"404S11880_6.7.11_2",0,0.773532059766971,0.0353937519659854,0.657441016333938,0.739285714285715,0.61129922538151,0.586497687094066
"404S13160_6.21.10_1",0.935442220787606,0.947058782995948,0.322644835437876,1.03312159709619,1.10892857142857,0.931351175843036,1.04636519174737
"404S13416_6.8.11_1",0,0.917781074988464,0.397947229442657,0.939201451905626,0.985714285714286,0.867340785750731,0.913070262862354
"404S13672_6.8.11_1",0.801807617817946,0.980210156985961,0.266039474871356,0.0939201451905626,0.123214285714286,0,0.923733857173156
"404S14952_6.15.11_1",0.133634602969658,0.860260422042366,0.00182784634566113,0.939201451905626,0.985714285714286,0.803330395658425,0.880647172052486
"404S16168_6.23.10_1",0.935442220787606,1.04409998850469,0.935967606737689,0.939201451905626,0.985714285714286,0.931351175843036,0.968750423029512
"404S16232_6.9.11_1",1.06907682375726,0.93425453040149,0.117126462762184,0.0939201451905626,0.123214285714286,0.0992161046430699,0.908577175371848
"404S16516_5.18.09_1",0.801807617817946,0.317501440397137,1.08626479715614,0.845281306715064,0.739285714285715,0.803330395658425,0.103047233484183
"404S17016_6.5.13_1",2.5390574564235,1.05610935533152,0.418246976221866,0.657441016333938,0.616071428571429,0.61129922538151,0.908059175310286
"404S17266_5.19.09_1",0.133634602969658,0.927634149798673,0.449373254616651,1.03312159709619,0.985714285714286,0.867340785750731,0.918624218232563
"404S17664_5.20.09_1",0.267269205939316,1.07655633764444,0.808437108956516,1.03312159709619,1.10892857142857,0.931351175843036,1.04636519174737
"404S18250_6.5.13_1",0.534538411878632,0.890550759149334,1.30959040298167,0.563520871143376,0.8625,0.803330395658425,0.674755086977023
"404S18666_6.15.11_1",0.133634602969658,0.775896797721423,0.706503380486631,0.845281306715064,0.985714285714286,0.867340785750731,0.779775333977339
"404S22464_5.19.09_1",0.133634602969658,0.753494017100311,0,0.563520871143376,0.616071428571429,0.675309615473815,0.400937115040979
"404S23297_6.19.13_1",3.07359586830213,1.11674523391466,1.265096412549,0.939201451905626,0.985714285714286,1.05937195602765,1.04636519174737
"404S24066_6.4.13_1",0.534538411878632,0.953874443766921,0.371557558629684,0.469600725952813,0.739285714285715,0.4832784451969,0.885008172570772
"404S25298_6.20.12_1",0.801807617817946,0.719143086814606,1.45475204676827,1.03312159709619,0.985714285714286,0.99536156593534,0.433208518876299
"404S25668_6.23.10_1",0,0,0.301523432241413,0.845281306715064,0.8625,0.803330395658425,0
"404S25668_6.23.10_2",0,0.763769936416548,0,0.751361161524501,0.8625,0.675309615473815,0.731925872326308
"404S26670_6.18.12_1",0,0.42906856440199,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"404S26868_6.26.12_1",0,0,0.449373254616651,0.939201451905626,0.985714285714286,0.867340785750731,0.0244374036289169
"404S27470_6.19.12_1",0,1.08731459603062,0.458471705224358,1.03312159709619,0.985714285714286,0.867340785750731,1.04636519174737
"404S28068_6.20.12_1",0.133634602969658,0.972958293925645,0.6341855325857,0.939201451905626,0.985714285714286,0.867340785750731,0.918624218232563
"404S28270_6.18.12_1",0.935442220787606,0.893187800262176,1.3483001746581,0.939201451905626,0.985714285714286,0.867340785750731,0.801102522598941
"404S31468_6.19.12_1",1.73724983860555,1.10119245779708,0.442161068159323,1.03312159709619,0.985714285714286,0.99536156593534,1.04636519174737
"404S32468_6.26.12_1",1.06907682375726,1.08988922196919,0.697830944288651,0.657441016333938,0.616071428571429,0.73932000556612,1.04636519174737
"404S33670_6.19.12_1",0.534538411878632,0.962293789425182,0.90161977011738,0.657441016333938,0.739285714285715,0.73932000556612,0.685684795940858
"404S34120_6.21.12_1",0.267269205939316,1.03853365138594,0.235462873307796,0.939201451905626,0.8625,0.73932000556612,0.981135758463213
"404S34230_6.19.13_1",0.267269205939316,1.08407555049499,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"404S35270_6.20.12_1",0,0.719143086814606,0.124103645391128,0.845281306715064,0.8625,0.675309615473815,0.739786855311834
"404S35418_6.25.12_1",0.801807617817946,0.719143086814606,1.27733225991799,1.03312159709619,0.985714285714286,0.931351175843036,0.433208518876299
"404S35418_6.25.12_2",0.801807617817946,0.67079733307917,1.43503873711824,1.03312159709619,0.985714285714286,0.99536156593534,0.365079999668403
"404S37670_6.6.13_1",0.801807617817946,1.08292506984026,0.570561633612748,0.939201451905626,0.8625,0.73932000556612,0.996106448069413
"404S44210_6.20.13_1",1.6036152356359,1.057801519385,0.0852111305397108,0.0939201451905626,0,0,1.01616042953697
"404S44532_6.4.13_1",2.5390574564235,1.1146992537409,0.911739971862851,0.939201451905626,1.10892857142857,0.99536156593534,1.04636519174737
"404S44642_6.4.13_1",2.27178825048418,1.03111002601308,0.544220310480013,0.563520871143376,0.8625,0.547288835289205,0.988520222608589
"404S45622_6.3.13_1",0.133634602969658,0.882310005671703,1.48432201124332,0.939201451905626,0.985714285714286,0.931351175843036,0.790883244717756
"404S45622_6.3.13_2",2.13815364751452,1.06893883442982,1.17992531811783,1.03312159709619,0.985714285714286,0.99536156593534,0.926138393145199
"404S45745_6.18.13_1",3.07359586830213,1.10746865714117,0.544760236794224,0.657441016333938,0.8625,0.61129922538151,1.04636519174737
"404S48200_6.18.13_1",2.40542285345384,1.12257197356808,0.68478462228208,0.939201451905626,0.985714285714286,0.803330395658425,1.04636519174737
"405BH2Axx_6.16.10_1",0.935442220787606,0.758698703507235,1.47088111830011,0.939201451905626,0.985714285714286,0.99536156593534,0.488950034591851
"405BH2Axx_6.16.10_2",0.935442220787606,0.79166171741776,1.48432201124332,0.939201451905626,0.985714285714286,0.99536156593534,0.535401297688144
"405BH2Axx_6.16.10_3",0.133634602969658,0.0664754113862195,1.18862236649284,1.03312159709619,0.985714285714286,0.99536156593534,0
"405BH2Bxx_6.16.10_1",0.133634602969658,0.42906856440199,1.33647218886808,0.939201451905626,0.985714285714286,0.99536156593534,0.0244374036289169
"405BH3Axx_6.17.10_1",0.133634602969658,0.936698978624069,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"405BH3Axx_6.17.10_2",0.267269205939316,0.843460739277155,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"405BH3Axx_6.17.10_3",0.133634602969658,0.79166171741776,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"405BH3Bxx_6.17.10_1",0.133634602969658,1.08832884261248,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"405BH3Cxx_6.17.10_1",0.133634602969658,0.936698978624069,1.63217183361856,1.12704174228675,1.10892857142857,1.12338234611995,1.04636519174737
"405BRCAMS_6.7.11_1",0.801807617817946,1.11738099046583,1.30138918016887,0.939201451905626,0.985714285714286,1.12338234611995,1.04636519174737
"405BRCASG_5.7.14_1",3.07359586830213,1.06034585238628,0.432354570026697,0.657441016333938,0.616071428571429,0.675309615473815,0.914029219185268
"405BRCSGR_5.28.08_1",0.400903808908975,1.02628081642796,0.692890609117045,1.03312159709619,1.10892857142857,1.05937195602765,1.04636519174737
"405PS0030_5.21.08_1",0.133634602969658,0.719143086814606,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"405PS0036_5.28.08_1",0.133634602969658,0.967778391739705,0.111430803473251,1.12704174228675,1.10892857142857,0.99536156593534,1.04636519174737
"405PS0036_5.28.08_2",0,0.843460739277155,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"405SGRAAG_5.28.08_1",0,0.843460739277155,1.63217183361856,1.12704174228675,1.10892857142857,1.05937195602765,1.04636519174737
"405WER318_3.27.09_1",0.133634602969658,1.03339048609494,0.00582378749093741,0.939201451905626,0.985714285714286,1.05937195602765,0.876043893727628
"405WER318_4.30.09_1",1.20271142672692,1.00317439001029,0.202956883991255,0.187840290381126,0.123214285714286,0.291247274919985,0.961204542737499
"405WER318_6.2.09_1",0.400903808908975,1.04268774642868,0.130927483346909,0.751361161524501,0.985714285714286,0.99536156593534,0.889145532036839
"405WER318_7.7.09_1",0.267269205939316,0.843460739277155,0.618344480188353,0.939201451905626,0.8625,0.931351175843036,0.608396139696605
"405WER318_8.18.09_1",0.400903808908975,1.09917742946911,0.711385598066441,0.657441016333938,0.739285714285715,0.931351175843036,0.968750423029512
"408BA0036_5.5.08_1",0.267269205939316,0.819553498418974,0.349290297931876,0.37568058076225,0.369642857142857,0.22723688482768,0.669038008442096
"408BA0036_6.2.14_1",2.13815364751452,1.0568417845487,0.784793747169432,0.37568058076225,0.616071428571429,0.419268055104595,0.90909130976131
"408BA0036_6.2.14_2",2.80632666236282,1.03168817082257,0.695095494620569,0.37568058076225,0.616071428571429,0.355257665012289,0.916825049591509
"408BA0268_5.6.08_1",0,1.08008808913485,0.180555395752583,1.12704174228675,0.985714285714286,0.867340785750731,1.04636519174737
