"","O","E","OoverE","Onull","Enull","OoverE.null","BC","BC.null","Type","Type","Means","Type.null","Means.null","ASCI","ASCI.null"
"544R00025_5.15.12_1",7,7.71073974797945,0.907824700196152,8,8.67479674796748,0.922211808809747,0.164544762407255,0.224118316268487,"str","Stressed",0.455609042718057,"Stressed",0.455609042718057,0.681716871457104,0.688910425763902
"544R00281_5.14.13_1",8,9.28715196735403,0.861405092553821,8,8.67479674796748,0.922211808809747,0.186496922393025,0.203315455875183,"other","Stressed",0.729659290914825,"Stressed",0.729659290914825,0.795532191734323,0.825935549862286
"545CR1002_9.2.14_1",10,10.3261048279384,0.968419376582726,8,8.67479674796748,0.922211808809747,0.234923797602227,0.219242645863806,"other",NA,0.98525946875613,NA,0.98525946875613,0.976839422669428,0.953735638782939
"545PS0335_7.26.10_1",9,9.28273650369731,0.969541685947383,9,8.67479674796748,1.03748828491097,0.177436324666364,0.148727384237964,"int","Intermediate",0.919352030532508,"Intermediate",0.919352030532508,0.944446858239945,0.978420157721739
"545PS0335_7.26.10_2",10,9.28273650369731,1.07726853994154,9,8.67479674796748,1.03748828491097,0.163529415252701,0.148727384237964,"other","Intermediate",0.920961091366641,"Intermediate",0.920961091366641,0.999114815654091,0.979224688138805
"551PS0308_7.27.10_1",9,9.46221825994391,0.951151173303558,8,8.67479674796748,0.922211808809747,0.208339359880014,0.182837640175524,"str","Stressed",1.08643183945875,"Stressed",1.08643183945875,1.01879150638115,1.00432182413425
"552FC1226_6.3.14_1",13,9.92839707265738,1.30937551196474,9,8.67479674796748,1.03748828491097,0.133965009311775,0.148727384237964,"other",NA,1.08982843065948,NA,1.08982843065948,1.19960197131211,1.06365835778522
"552FCA017_7.30.13_1",12,9.70376470662408,1.23663344720307,11,8.67479674796748,1.2680412371134,0.159617584761251,0.118181818181818,"rc","Reference",1.03016793065137,"Reference",1.03016793065137,1.13340068892722,1.14910458388239
"552FCA017_7.9.13_1",18,15.8381103088813,1.13649921922229,11,8.67479674796748,1.2680412371134,0.205983568568105,0.118181818181818,"other","Reference",1.12506374062507,"Reference",1.12506374062507,1.13078147992368,1.19655248886923
"552KRSFBC_7.14.08_1",6,9.23457450101765,0.649732155968724,5,8.67479674796748,0.576382380506092,0.39067123351903,0.398731668648434,"rc","Reference",1.30920434477023,"Reference",1.30920434477023,0.979468250369477,0.942793362638161
"552MFC120_7.22.13_1",9,7.77364709668073,1.15775772788077,8,8.67479674796748,0.922211808809747,0.135397873594667,0.182837640175524,"rc","Reference",1.09877579134807,"Reference",1.09877579134807,1.12826675961442,1.01049380007891
"552MFCAKR_6.11.08_1",11,10.6077498430175,1.03697769675826,10,8.67479674796748,1.15276476101218,0.16635396016702,0.135974459439849,"rv","Reference",1.14008102333481,"Reference",1.14008102333481,1.08852936004654,1.14642289217349
"552PS0028_6.18.08_1",10,10.535586877942,0.949164020557476,10,8.67479674796748,1.15276476101218,0.187934488226284,0.135974459439849,"rv","Reference",1.05642408159426,"Reference",1.05642408159426,1.00279405107587,1.10459442130322
"552PS0072_8.30.11_1",10,8.91463049506441,1.12175148544143,7,8.67479674796748,0.806935332708529,0.195413641561325,0.244813278008299,"rc","Reference",1.04204342383784,"Reference",1.04204342383784,1.08189745463963,0.924489378273184
"552PS0284_8.29.11_1",12,9.85840686935323,1.2172352144751,10,8.67479674796748,1.15276476101218,0.146443650830163,0.135974459439849,"rc","Reference",1.07128179534527,"Reference",1.07128179534527,1.14425850491018,1.11202327817873
"552SCCTSR_6.11.08_1",12,9.69698687255818,1.23749780810359,11,8.67479674796748,1.2680412371134,0.106144375759134,0.118181818181818,"int","Intermediate",1.25709806280657,"Intermediate",1.25709806280657,1.24729793545508,1.26256964995998
"553KRMAPC_8.22.11_1",7,8.37492183498403,0.835828696425481,6,8.67479674796748,0.69165885660731,0.288810338148754,0.316343490304709,"rv","Reference",1.08716697128295,"Reference",1.08716697128295,0.961497833854216,0.88941291394513
"553KRNAYC_8.24.11_1",9,8.45934784674587,1.06391180065519,9,8.67479674796748,1.03748828491097,0.177091174508865,0.176632934682613,"other","Reference",1.3226608640837,"Reference",1.3226608640837,1.19328633236944,1.18007457449733
"553TCCAKR_8.16.10_1",11,10.772381944337,1.02112977954542,9,8.67479674796748,1.03748828491097,0.208743267367562,0.183992640294388,"int","Intermediate",1.22957467835221,"Intermediate",1.22957467835221,1.12535222894881,1.13353148163159
"553TCCAKR_8.16.10_2",10,10.772381944337,0.92829979958675,8,8.67479674796748,0.922211808809747,0.217284967246441,0.192588980984885,"other","Intermediate",1.01511525889492,"Intermediate",1.01511525889492,0.971707529240835,0.968663533852334
"554CLCALK_8.23.11_1",11,9.27603873644349,1.18585102030498,9,8.67479674796748,1.03748828491097,0.156049468890352,0.164980067463968,"rc","Reference",1.13297864641347,"Reference",1.13297864641347,1.15941483335922,1.08523346566222
"554LCCADR_6.10.08_1",9,8.76795665436487,1.02646492846422,9,8.67479674796748,1.03748828491097,0.136970700542357,0.147194112235511,"rv","Reference",0.909230701044025,"Reference",0.909230701044025,0.967847814754123,0.973359492977497
"554NYCGWD_8.25.11_1",10,9.51641678734225,1.05081568235861,10,8.67479674796748,1.15276476101218,0.141511363017772,0.12929908576404,"rc","Reference",1.30891488467316,"Reference",1.30891488467316,1.17986528351588,1.23083982284267
"554NYCGWD_8.25.11_2",11,10.2498790322222,1.07318339713275,9,8.67479674796748,1.03748828491097,0.112143766716667,0.160380251456608,"other","Reference",1.00394117721214,"Reference",1.00394117721214,1.03856228717245,1.02071473106155
"554PMCABC_8.24.11_1",9,9.78211420721063,0.920046506241553,9,8.67479674796748,1.03748828491097,0.173311666794821,0.164980067463968,"rc","Reference",1.01411535630551,"Reference",1.01411535630551,0.967080931273532,1.02580182060824
"554PMCGWD_8.23.11_1",7,8.83568587497558,0.792241836010195,8,8.67479674796748,0.922211808809747,0.232522594482521,0.214366975459126,"rc","Reference",1.28437513331837,"Reference",1.28437513331837,1.03830848466428,1.10329347106406
"554PS0160_8.5.08_1",10,8.7973237824046,1.13670932744352,11,8.67479674796748,1.2680412371134,0.120383016695674,0.118181818181818,"int","Intermediate",1.17168485504742,"Intermediate",1.17168485504742,1.15419709124547,1.21986304608041
"554PS0224_6.17.08_1",11,10.0812534541113,1.09113415807575,11,8.67479674796748,1.2680412371134,0.143545320894375,0.118181818181818,"int","Intermediate",1.23529766312979,"Intermediate",1.23529766312979,1.16321591060277,1.2516694501216
"554PS0448_7.7.09_1",12,9.08740749270438,1.32050862797051,11,8.67479674796748,1.2680412371134,0.138119989776045,0.118181818181818,"int","Intermediate",0.679681048147263,"Intermediate",0.679681048147263,1.00009483805889,0.973861142630332
"554PS0946_8.23.11_1",10,8.52661903862868,1.17279779414283,10,8.67479674796748,1.15276476101218,0.136592934493582,0.135974459439849,"int","Intermediate",1.34017617939483,"Intermediate",1.34017617939483,1.25648698676883,1.2464704702035
"554SED027_8.24.11_1",9,8.78102807580169,1.02493693475389,9,8.67479674796748,1.03748828491097,0.144451644649316,0.160380251456608,"rc","Reference",1.15161055082654,"Reference",1.15161055082654,1.08827374279021,1.09454941786875
"555PS0064_6.17.08_1",11,10.0117425593859,1.09870983345328,10,8.67479674796748,1.15276476101218,0.167796182852885,0.144681468582209,"rv","Reference",0.943861529575507,"Reference",0.943861529575507,1.02128568151439,1.04831314529384
"601PRK002_8.2.12_1",9,8.19437782508077,1.09831401384171,8,8.67479674796748,0.922211808809747,0.253051757063501,0.182837640175524,"int","Intermediate",0.851998801702512,"Intermediate",0.851998801702512,0.975156407772111,0.88710530525613
"601PS0057_9.14.11_1",11,10.7662686122817,1.02170960024643,8,8.67479674796748,0.922211808809747,0.178191962885706,0.180237282626361,"int","Intermediate",0.969166890258571,"Intermediate",0.969166890258571,0.995438245252501,0.945689349534159
"601PS0065_9.1.11_1",4,9.18297164497794,0.435588843638383,3,8.67479674796748,0.345829428303655,0.471182998791255,0.574280408542247,"int","Intermediate",1.32909438358007,"Intermediate",1.32909438358007,0.882341613609226,0.837461905941862
"601PS0077_8.7.12_1",10,7.65723301501842,1.30595477248591,10,8.67479674796748,1.15276476101218,0.19604114103428,0.12929908576404,"rc","Reference",1.24305518497814,"Reference",1.24305518497814,1.27450497873203,1.19790997299516
"601PS0077_8.7.12_2",15,14.3526755920697,1.04510130559127,10,8.67479674796748,1.15276476101218,0.238211885822783,0.144681468582209,"other","Reference",1.43460731939335,"Reference",1.43460731939335,1.23985431249231,1.29368604020277
"601RSH002_8.4.10_1",10,8.91639086568521,1.12153001709302,7,8.67479674796748,0.806935332708529,0.194910711933336,0.244813278008299,"int","Intermediate",1.04523140108381,"Intermediate",1.04523140108381,1.08338070908842,0.926083366896169
"601WRN001_8.3.10_1",11,9.3428785556067,1.17736733219109,9,8.67479674796748,1.03748828491097,0.140423140490794,0.160380251456608,"int","Intermediate",0.947275644479244,"Intermediate",0.947275644479244,1.06232148833517,0.992381964695107
"602FC1102_7.8.14_1",11,9.39306208065715,1.17107711048264,11,8.67479674796748,1.2680412371134,0.129222929654347,0.118181818181818,"other",NA,1.15398098793795,NA,1.15398098793795,1.1625290492103,1.21101111252568
"603CON001_8.5.10_1",10,10.4808026751856,0.954125395727181,7,8.67479674796748,0.806935332708529,0.197291557671192,0.246887966804979,"int","Intermediate",0.849634413659942,"Intermediate",0.849634413659942,0.901879904693561,0.828284873184235
"603CR1048_9.16.14_1",10,8.0887985610693,1.23627754165237,11,8.67479674796748,1.2680412371134,0.105656626805718,0.118181818181818,"other",NA,1.07708312086384,NA,1.07708312086384,1.15668033125811,1.17256217898862
"603DDM004_7.9.13_1",12,9.84695296606069,1.21865109352712,10,8.67479674796748,1.15276476101218,0.0985513649104328,0.12929908576404,"rv","Reference",1.00344093667237,"Reference",1.00344093667237,1.11104601509974,1.07810284884228
"603DDM005_9.13.11_1",9,9.83132177605511,0.91544150471406,7,8.67479674796748,0.806935332708529,0.203692196805521,0.254840940525588,"rc","Reference",1.10977093474351,"Reference",1.10977093474351,1.01260621972879,0.95835313372602
"603DDM005_9.13.11_2",10,10.4615439303759,0.955881853247707,9,8.67479674796748,1.03748828491097,0.133555657487787,0.157927016252683,"other","Reference",0.922010505699592,"Reference",0.922010505699592,0.93894617947365,0.979749395305281
"603FCA145_8.21.13_1",10,9.27674253998499,1.07796459337937,10,8.67479674796748,1.15276476101218,0.152020325475202,0.147003337686838,"rc","Reference",1.20436226576163,"Reference",1.20436226576163,1.1411634295705,1.17856351338691
"603GLS001_8.1.10_1",11,8.69156591042791,1.26559472865557,11,8.67479674796748,1.2680412371134,0.117229584486708,0.118181818181818,"rv","Reference",1.01414517401551,"Reference",1.01414517401551,1.13986995133554,1.14109320556445
"603GSCADC_8.25.10_1",11,9.2206406820989,1.19297567048194,8,8.67479674796748,0.922211808809747,0.145448678533843,0.182837640175524,"rc","Reference",1.24564910311744,"Reference",1.24564910311744,1.21931238679969,1.08393045596359
"603MAM003_8.2.10_1",9,8.06968687277637,1.11528491029337,11,8.67479674796748,1.2680412371134,0.185581285693621,0.118181818181818,"int","Intermediate",1.0121185807727,"Intermediate",1.0121185807727,1.06370174553303,1.14007990894305
"603MCG001_8.6.10_1",11,10.5872877295197,1.03898186967466,9,8.67479674796748,1.03748828491097,0.170223716743876,0.160380251456608,"int","Intermediate",0.748113343699668,"Intermediate",0.748113343699668,0.893547606687164,0.892800814305319
"603OHCAOR_8.24.10_1",10,9.45408994965893,1.05774326807212,8,8.67479674796748,0.922211808809747,0.159388013433304,0.180237282626361,"rc","Reference",0.970218712667495,"Reference",0.970218712667495,1.01398099036981,0.946215260738621
"603PNC001_8.7.10_1",8,8.2430919962169,0.970509610188936,6,8.67479674796748,0.69165885660731,0.217702742562812,0.28938134810711,"int","Intermediate",0.77775077849874,"Intermediate",0.77775077849874,0.874130194343838,0.734704817553025
"603PS0008_7.30.08_1",5,6.96854587403051,0.7175098062615,4,8.67479674796748,0.461105904404874,0.35739875199949,0.498396407953817,"rc","Reference",0.785611962167319,"Reference",0.785611962167319,0.751560884214409,0.623358933286096
"603PS0024_8.23.10_1",8,10.1433567602982,0.788693544854161,9,8.67479674796748,1.03748828491097,0.210690362696796,0.167433302667893,"int","Intermediate",0.812873823455407,"Intermediate",0.812873823455407,0.800783684154784,0.925181054183188
"603PS0040_8.31.10_1",7,8.4141084307332,0.831936034295914,6,8.67479674796748,0.69165885660731,0.238421522409654,0.287165281625115,"int","Intermediate",0.729952565590931,"Intermediate",0.729952565590931,0.780944299943423,0.71080571109912
"603PS0044_8.30.11_1",8,9.19449968712192,0.870085406735619,6,8.67479674796748,0.69165885660731,0.252986175513583,0.287165281625115,"other","Intermediate",0.821455504834847,"Intermediate",0.821455504834847,0.845770455785233,0.756557180721078
"603PS0044_9.14.11_1",7,9.19449968712192,0.761324730893667,8,8.67479674796748,0.922211808809747,0.296925110457615,0.250771981147408,"int","Intermediate",0.82837408756077,"Intermediate",0.82837408756077,0.794849409227218,0.875292948185258
"603PS0045_8.29.11_1",9,8.78042424095153,1.02500742025931,8,8.67479674796748,0.922211808809747,0.151159605253263,0.180237282626361,"rc","Reference",1.2288760649638,"Reference",1.2288760649638,1.12694174261155,1.07554393688677
"603PS0045_8.29.11_2",10,10.2436427111619,0.976215227528738,8,8.67479674796748,0.922211808809747,0.13882741210871,0.200065008938729,"other","Reference",1.32529117028539,"Reference",1.32529117028539,1.15075319890706,1.12375148954757
"603PS0056_8.31.11_1",8,7.82601297564667,1.02223188549454,5,8.67479674796748,0.576382380506092,0.257523424408344,0.368212445501387,"rc","Reference",1.24960376659619,"Reference",1.24960376659619,1.13591782604537,0.912993073551141
"603PS0072_9.12.11_1",8,9.45248464007053,0.846338323162862,6,8.67479674796748,0.69165885660731,0.228081554984027,0.28938134810711,"int","Intermediate",1.30920434477023,"Intermediate",1.30920434477023,1.07777133396655,1.00043160068877
"603PS0073_9.13.11_1",12,9.34149197494745,1.28459137278952,9,8.67479674796748,1.03748828491097,0.124569923610465,0.148727384237964,"rc","Reference",0.986610992182036,"Reference",0.986610992182036,1.13560118248578,1.0120496385465
"603PS0075_7.31.12_1",13,9.99159697930661,1.30109331140197,11,8.67479674796748,1.2680412371134,0.130847936461355,0.118181818181818,"other","Reference",1.46019710753236,"Reference",1.46019710753236,1.38064520946717,1.36411917232288
"603PS0075_8.15.12_1",10,9.99159697930661,1.00084100877075,8,8.67479674796748,0.922211808809747,0.208357614795322,0.178612059158134,"rv","Reference",1.20072219775433,"Reference",1.20072219775433,1.10078160326254,1.06146700328204
"603PS0076_7.23.12_1",11,8.39470489184429,1.31034981476083,11,8.67479674796748,1.2680412371134,0.134330226867812,0.118181818181818,"rc","Reference",1.1466855579928,"Reference",1.1466855579928,1.22851768637682,1.2073633975531
"603PS0079_8.1.12_1",12,10.1568159241764,1.18147262779826,11,8.67479674796748,1.2680412371134,0.139461403795336,0.118181818181818,"int","Intermediate",1.03522216198409,"Intermediate",1.03522216198409,1.10834739489118,1.15163169954875
"603PS0092_7.25.12_1",10,8.6995140671797,1.14948949134143,10,8.67479674796748,1.15276476101218,0.172244534470913,0.169351327818894,"rc","Reference",1.09360183516709,"Reference",1.09360183516709,1.12154566325426,1.12318329808964
"603PS0108_7.24.12_1",8,8.40874515883441,0.951390468956599,8,8.67479674796748,0.922211808809747,0.170679891738037,0.182837640175524,"int","Intermediate",1.19709986931507,"Intermediate",1.19709986931507,1.07424516913583,1.05965583906241
"603PS0108_7.24.12_2",9,8.40874515883441,1.07031427757617,9,8.67479674796748,1.03748828491097,0.160522219967493,0.160380251456608,"other","Intermediate",1.0682701448581,"Intermediate",1.0682701448581,1.06929221121714,1.05287921488453
"603PS0109_7.29.08_1",9,9.70956107374724,0.92692140578159,7,8.67479674796748,0.806935332708529,0.273875464802461,0.283540802213001,"rc","Reference",0.876372933944712,"Reference",0.876372933944712,0.901647169863151,0.841654133326621
"603PS0132_7.17.13_1",10,10.545502847584,0.948271518630429,9,8.67479674796748,1.03748828491097,0.21588324526469,0.157927016252683,"int","Intermediate",0.908897377089983,"Intermediate",0.908897377089983,0.928584447860206,0.973192831000476
"603PS0136_7.17.13_1",9,8.76943902934509,1.02629141611948,9,8.67479674796748,1.03748828491097,0.145873948531805,0.160380251456608,"int","Intermediate",1.10781141834458,"Intermediate",1.10781141834458,1.06705141723203,1.07264985162777
"603PS0137_8.13.13_1",12,9.29825580949629,1.29056462264078,10,8.67479674796748,1.15276476101218,0.12685283784126,0.135974459439849,"int","Intermediate",1.08409274386176,"Intermediate",1.08409274386176,1.18732868325127,1.11842875243697
"603PS0557_8.18.10_1",10,7.92366524849788,1.26204220980887,9,8.67479674796748,1.03748828491097,0.115843200746908,0.167433302667893,"rc","Reference",0.905090159902178,"Reference",0.905090159902178,1.08356618485552,0.971289222406574
"603PS0720_8.19.10_1",7,8.5693249149101,0.816867147588304,7,8.67479674796748,0.806935332708529,0.242747984885018,0.245159059474412,"str","Stressed",0.951966525114551,"Stressed",0.951966525114551,0.884416836351428,0.87945092891154
"603PS1056_7.24.12_1",12,14.7946732566721,0.811102738925867,9,8.67479674796748,1.03748828491097,0.256155572478874,0.164980067463968,"other","Reference",0.991120721380507,"Reference",0.991120721380507,0.901111730153187,1.01430450314574
"603PS1056_8.14.12_1",10,8.60726267760791,1.16180955253235,10,8.67479674796748,1.15276476101218,0.134664372402361,0.135974459439849,"rc","Reference",0.945155645507895,"Reference",0.945155645507895,1.05348259902012,1.04896020326004
"603PS1488_7.10.13_1",8,8.61471569659732,0.928643530646041,6,8.67479674796748,0.69165885660731,0.209092648859012,0.287165281625115,"rc","Reference",0.889208090833239,"Reference",0.889208090833239,0.90892581073964,0.790433473720275
"603PSx109_7.30.12_1",12,10.2196332511309,1.17421043447642,9,8.67479674796748,1.03748828491097,0.133560733297635,0.160380251456608,"int","Intermediate",1.03289282085997,"Intermediate",1.03289282085997,1.10355162766819,1.03519055288547
"603RCC156_7.16.13_1",8,7.68110982837241,1.04151615830953,7,8.67479674796748,0.806935332708529,0.186073380338801,0.246887966804979,"rc","Reference",1.00944553571848,"Reference",1.00944553571848,1.02548084701401,0.908190434213505
"603RCC156_7.16.13_2",8,8.09122531245169,0.988725402033817,8,8.67479674796748,0.922211808809747,0.222111550624319,0.217292377701934,"other","Reference",1.02881959255502,"Reference",1.02881959255502,1.00877249729442,0.975515700682384
"603RCK001_8.9.10_1",12,10.4452966104626,1.1488424357409,10,8.67479674796748,1.15276476101218,0.164014984253476,0.147003337686838,"int","Intermediate",1.06538964729281,"Intermediate",1.06538964729281,1.10711604151685,1.10907720415249
"603RCK001_8.9.10_2",12,10.4452966104626,1.1488424357409,8,8.67479674796748,0.922211808809747,0.164014984253476,0.182837640175524,"other","Intermediate",1.01902149289538,"Intermediate",1.01902149289538,1.08393196431814,0.970616650852564
"603RCK001_8.9.10_3",11,10.4452966104626,1.05310556609583,8,8.67479674796748,0.922211808809747,0.238259402869814,0.242970908499919,"other","Intermediate",0.904827280109132,"Intermediate",0.904827280109132,0.978966423102481,0.91351954445944
"603SPCBWC_7.22.08_1",7,8.66205932106975,0.808121918880545,5,8.67479674796748,0.576382380506092,0.263408063128416,0.368212445501387,"rc","Reference",0.884464238754805,"Reference",0.884464238754805,0.846293078817675,0.730423309630448
"603UOW001_8.8.10_1",13,10.2545447454588,1.2677305841156,11,8.67479674796748,1.2680412371134,0.118061019236999,0.118181818181818,"int","Intermediate",1.01680918868923,"Intermediate",1.01680918868923,1.14226988640242,1.14242521290132
"609PS0053_5.14.08_1",5,9.81589018688124,0.509378151630344,4,8.67479674796748,0.461105904404874,0.40542464123349,0.471028437032286,"int","Intermediate",0.705112313467692,"Intermediate",0.705112313467692,0.607245232549018,0.583109108936283
"620PS0669_8.17.10_1",11,9.4817166018408,1.16012748133228,10,8.67479674796748,1.15276476101218,0.169402053126391,0.175156000580467,"int","Intermediate",0.931082358235259,"Intermediate",0.931082358235259,1.04560491978377,1.04192355962372
"626PS0171_5.15.08_1",11,9.87300583910026,1.11414904227408,10,8.67479674796748,1.15276476101218,0.117654832258522,0.147003337686838,"rc","Reference",1.05767594126567,"Reference",1.05767594126567,1.08591249176988,1.10522035113893
"626PS0619_6.3.10_1",12,11.1329863211343,1.07787790749548,9,8.67479674796748,1.03748828491097,0.194778308895149,0.154247163446795,"rc","Reference",0.988601478859763,"Reference",0.988601478859763,1.03323969317762,1.01304488188537
"626PS0827_6.3.10_1",7,9.3632862021241,0.747600772729986,6,8.67479674796748,0.69165885660731,0.314064180575945,0.317451523545706,"rc","Reference",0.855895751491958,"Reference",0.855895751491958,0.801748262110972,0.773777304049634
"626PS1195_5.23.13_1",9,14.3491311846634,0.627215674884855,6,8.67479674796748,0.69165885660731,0.386371378400601,0.32409972299169,"rc","Reference",0.890879674024801,"Reference",0.890879674024801,0.759047674454828,0.791269265316055
"628PS0527_6.3.09_1",10,9.3321412924241,1.07156543033892,9,8.67479674796748,1.03748828491097,0.166531454592779,0.157927016252683,"int","Intermediate",0.968000853304809,"Intermediate",0.968000853304809,1.01978314182186,1.00274456910789
"628PS0715_6.9.10_1",9,9.53983167152187,0.943412872458393,9,8.67479674796748,1.03748828491097,0.220238096094186,0.190125728304201,"str","Stressed",0.784596277917136,"Stressed",0.784596277917136,0.864004575187765,0.911042281414053
"628PS0715_6.9.10_2",9,9.53983167152187,0.943412872458393,9,8.67479674796748,1.03748828491097,0.190177135629833,0.160380251456608,"other","Stressed",0.674724430152312,"Stressed",0.674724430152312,0.809068651305352,0.856106357531641
"628PS1019_6.8.11_1",10,9.47855559685777,1.05501306584255,10,8.67479674796748,1.15276476101218,0.151386938863367,0.12929908576404,"int","Intermediate",1.29403036132833,"Intermediate",1.29403036132833,1.17452171358544,1.22339756117025
"628PS1039_6.9.11_1",9,8.88531595286231,1.01290714339773,9,8.67479674796748,1.03748828491097,0.142348300521558,0.148727384237964,"int","Intermediate",0.89618280377647,"Intermediate",0.89618280377647,0.9545449735871,0.96683554434372
"628PS1179_6.6.12_1",10,8.85855762257425,1.12885194475871,10,8.67479674796748,1.15276476101218,0.134409962407541,0.147003337686838,"int","Intermediate",1.33712367172441,"Intermediate",1.33712367172441,1.23298780824156,1.2449442163683
"628PS1307_5.21.13_1",10,8.84917763972609,1.13004850926572,10,8.67479674796748,1.15276476101218,0.142416510664233,0.144681468582209,"int","Intermediate",1.00089031761926,"Intermediate",1.00089031761926,1.06546941344249,1.07682753931572
"628PS1483_5.22.13_1",3,9.33695873652413,0.321303765461087,3,8.67479674796748,0.345829428303655,0.548131428684587,0.521819870009285,"str","Stressed",0.650378602890639,"Stressed",0.650378602890639,0.485841184175863,0.498104015597147
"630FCA097_8.22.13_1",10,9.45130594192672,1.05805484040457,10,8.67479674796748,1.15276476101218,0.155015638416511,0.144681468582209,"rv","Reference",1.12995045098113,"Reference",1.12995045098113,1.09400264569285,1.14135760599666
"630PS0005_7.31.08_1",11,9.67657216162196,1.13676618292858,8,8.67479674796748,0.922211808809747,0.12567485612264,0.182837640175524,"other","Reference",1.05577712925249,"Reference",1.05577712925249,1.09627165609054,0.988994469031119
"630PS0005_7.31.08_2",11,9.67657216162196,1.13676618292858,9,8.67479674796748,1.03748828491097,0.12567485612264,0.160380251456608,"other","Reference",1.53784968082899,"Reference",1.53784968082899,1.33730793187879,1.28766898286998
"630RBS005_8.7.12_1",9,8.05294460544543,1.11760361469694,9,8.67479674796748,1.03748828491097,0.209697921738998,0.183072677092916,"other","Reference",1.00909765322903,"Reference",1.00909765322903,1.06335063396299,1.02329296907
"630SED034_8.6.12_1",9,9.74446095129196,0.923601628144115,9,8.67479674796748,1.03748828491097,0.161065966753215,0.160380251456608,"rc","Reference",1.00785962861942,"Reference",1.00785962861942,0.965730628381767,1.02267395676519
"631DEP001_8.28.12_1",11,9.41671075716114,1.16813612350096,9,8.67479674796748,1.03748828491097,0.128565311862508,0.148727384237964,"rc","Reference",0.9416772999129,"Reference",0.9416772999129,1.05490671170693,0.989582792411935
"631FC1099_7.9.14_1",12,9.71727898885442,1.23491360222999,11,8.67479674796748,1.2680412371134,0.105110820389474,0.118181818181818,"other",NA,1.21413254506493,NA,1.21413254506493,1.22452307364746,1.24108689108917
"631POR001_7.30.10_1",12,9.51639242257752,1.26098204730714,11,8.67479674796748,1.2680412371134,0.115428624308617,0.118181818181818,"int","Intermediate",1.06498843633691,"Intermediate",1.06498843633691,1.16298524182203,1.16651483672515
"631PS0001_7.28.09_1",10,9.98305071976689,1.00169780568174,9,8.67479674796748,1.03748828491097,0.1467107804334,0.176632934682613,"other","Reference",1.22683006512833,"Reference",1.22683006512833,1.11426393540503,1.13215917501965
"631PS0001_7.31.08_1",9,9.98305071976689,0.901528025113565,6,8.67479674796748,0.69165885660731,0.196265544980564,0.28938134810711,"other","Intermediate",1.23386359304198,"Intermediate",1.23386359304198,1.06769580907777,0.962761224824645
"631PS0001_8.13.08_1",9,9.98305071976689,0.901528025113565,7,8.67479674796748,0.806935332708529,0.196265544980564,0.26521438450899,"other","Intermediate",1.0411734661413,"Intermediate",1.0411734661413,0.971350745627432,0.924054399424914
"631PS0001_9.29.10_1",9,9.98305071976689,0.901528025113565,6,8.67479674796748,0.69165885660731,0.196265544980564,0.28938134810711,"rv","Reference",0.944172398117481,"Reference",0.944172398117481,0.922850211615523,0.817915627362396
"631PS0011_7.28.09_1",11,9.61242534967441,1.14435218998841,9,8.67479674796748,1.03748828491097,0.13340966038735,0.148727384237964,"rc","Reference",1.0737118583287,"Reference",1.0737118583287,1.10903202415855,1.05560007161984
"631PS0023_8.4.09_1",11,9.92400751619273,1.10842318307917,9,8.67479674796748,1.03748828491097,0.113087770675395,0.148727384237964,"rc","Reference",0.977407311418427,"Reference",0.977407311418427,1.0429152472488,1.0074477981647
"631PS0023_8.4.09_2",11,10.4965028185723,1.04796808900359,9,8.67479674796748,1.03748828491097,0.0924496197415676,0.148727384237964,"other","Reference",0.966009256918002,"Reference",0.966009256918002,1.0069886729608,1.00174877091449
"631PS0033_8.30.10_1",10,9.44628708074626,1.05861699041334,7,8.67479674796748,0.806935332708529,0.160802724191298,0.218533886583679,"rc","Reference",0.981727513451017,"Reference",0.981727513451017,1.02017225193218,0.894331423079773
"631PS0051_8.16.11_1",9,8.76852595627336,1.02639828460119,8,8.67479674796748,0.922211808809747,0.155765416889937,0.180237282626361,"int","Intermediate",1.06521329868986,"Intermediate",1.06521329868986,1.04580579164553,0.993712553749803
"631PS0081_8.28.12_1",9,8.33183093178213,1.0801947463515,9,8.67479674796748,1.03748828491097,0.17508438779025,0.157927016252683,"int","Intermediate",0.956486985368459,"Intermediate",0.956486985368459,1.01834086585998,0.996987635139714
"631PS0087_8.8.12_1",11,10.054022072246,1.09408950178908,9,8.67479674796748,1.03748828491097,0.113586569516,0.148727384237964,"int","Intermediate",0.935908154556604,"Intermediate",0.935908154556604,1.01499882817284,0.986698219733787
"631PS0145_7.2.14_1",10,10.8996359004196,0.917461839217495,8,8.67479674796748,0.922211808809747,0.229450255850937,0.180237282626361,"rc","Reference",1.01737900333224,"Reference",1.01737900333224,0.967420421274868,0.969795406070993
"631WWK005_7.29.10_1",11,8.47291095940284,1.29825511594604,11,8.67479674796748,1.2680412371134,0.129774590243115,0.118181818181818,"rv","Reference",1.07419208673443,"Reference",1.07419208673443,1.18622360134023,1.17111666192391
"631WWK005_7.29.10_2",11,8.47291095940284,1.29825511594604,8,8.67479674796748,0.922211808809747,0.129774590243115,0.182837640175524,"other","Reference",1.03077156151727,"Reference",1.03077156151727,1.16451333873166,0.976491685163508
"631WWK005_7.29.10_3",11,8.47291095940284,1.29825511594604,9,8.67479674796748,1.03748828491097,0.129774590243115,0.160380251456608,"other","Reference",0.864168896679666,"Reference",0.864168896679666,1.08121200631285,0.950828590795318
