BugID,ModelMatch,WatershedArea_Mi2,IaCurrent,IaRef,Imperv,Tc_Hour,Ts_Hour,Lat,Long,Notes
801PNCEHL,DeepCreek_10260500,16.89008746,1.476472888,1.564102564,1.482103575,4.101228686,2.460737212,34.1193,-117.1417,Sites used for original CSCI curves
801S04471,DeepCreek_10260500,20.74367902,1.476472888,1.564102564,1.623781611,4.545073691,2.727044215,34.11107,-117.14756,Sites used for original CSCI curves
801WE0806,DeepCreek_10260500,13.42366992,1.476472888,1.564102564,1.834691291,3.656231361,2.193738816,34.1501361,-117.13425,Sites used for original CSCI curves
801WE0895,DeepCreek_10260500,49.65783429,1.476472888,1.564102564,7.252816493,7.032211509,4.219326906,34.1864733,-117.00862,Sites used for original CSCI curves
SMC02167,DeepCreek_10260500,23.52892242,1.476472888,1.564102564,1.898097264,4.840598435,2.904359061,34.1045001,-117.15946,Sites used for original CSCI curves
SMC09591,DeepCreek_10260500,24.35414975,1.476472888,1.564102564,1.989009891,4.924753792,2.954852275,34.1039648,-117.16672,Sites used for original CSCI curves
SMCR8_124,DeepCreek_10260500,165.6742265,1.476472888,1.564102564,2.31075658,12.84474577,7.706847464,34.1273431,-117.07666,Sites used for original CSCI curves
SMCR8_184,DeepCreek_10260500,144.5407109,1.476472888,1.564102564,2.586034841,11.99756552,7.198539312,34.1647638,-117.01478,Sites used for original CSCI curves
SMCR8_436,DeepCreek_10260500,51.93657028,1.476472888,1.564102564,6.925135943,7.191751467,4.31505088,34.1762438,-117.01153,Sites used for original CSCI curves
314SYL,DeLuz_11044800,791.3500318,1.551864737,1.564102564,0.299361886,28.07258136,16.84354882,34.64387198,-120.430452,Sites used for original CSCI curves
902WE0888,DeLuz_11044800,10.51634534,1.551864737,1.564102564,0.243429969,3.236163511,1.941698106,33.4541711,-117.30288,Sites used for original CSCI curves
SMC03401,DeLuz_11044800,13.26105147,1.551864737,1.564102564,0.29426251,3.634017526,2.180410516,33.4504241,-117.31168,Sites used for original CSCI curves
SMC11593,DeLuz_11044800,8.105292724,1.551864737,1.564102564,0.231949265,2.841072976,1.704643786,33.4646179,-117.27792,Sites used for original CSCI curves
403BA0064,DevilCanyon_11063680,27.79112348,1.535867307,1.564102564,0.638988493,5.260791491,3.156474895,34.6443743,-118.51361,Sites used for original CSCI curves
719NP7DPC,DevilCanyon_11063680,30.83276377,1.535867307,1.564102564,0.655080304,5.541205606,3.324723364,33.63367,-116.39182,Sites used for original CSCI curves
801WE1043,DevilCanyon_11063680,16.88612126,1.535867307,1.564102564,1.070167506,4.100747124,2.460448275,34.1724196,-117.18084,Sites used for original CSCI curves
SMCR8_114,DevilCanyon_11063680,18.65041513,1.535867307,1.564102564,0.977119133,4.309652853,2.585791712,34.1543238,-117.18508,Sites used for original CSCI curves
403S00640,EastTwin_11058500,57.98807837,1.539705115,1.564102564,0.344149465,7.59919162,4.559514972,34.6006768,-118.55867,Sites used for original CSCI curves
403WE1021,EastTwin_11058500,39.13264341,1.539705115,1.564102564,0.471676177,6.2426305,3.7455783,34.6320879,-118.53046,Sites used for original CSCI curves
412WE0896,EastTwin_11058500,93.99621613,1.539705115,1.564102564,0.226670509,9.675050104,5.805030062,34.2877175,-118.23095,Sites used for original CSCI curves
801CE0152,EastTwin_11058500,4.555955263,1.539705115,1.564102564,1.102219182,2.130040017,1.27802401,34.1886991,-117.18186,Sites used for original CSCI curves
801CYC114,EastTwin_11058500,19.97382902,1.539705115,1.564102564,1.135699011,4.459936765,2.675962059,34.13646,-117.1897,Sites used for original CSCI curves
801CYC398,EastTwin_11058500,19.97382902,1.539705115,1.564102564,1.135699011,4.459936765,2.675962059,34.13646,-117.18965,Sites used for original CSCI curves
801WE0550,EastTwin_11058500,85.32370733,1.539705115,1.564102564,0.159341152,9.217919176,5.530751505,34.1648756,-116.97505,Sites used for original CSCI curves
801WE1013,EastTwin_11058500,38.48189587,1.539705115,1.564102564,0.240350323,6.190507686,3.714304612,34.1019476,-117.0102,Sites used for original CSCI curves
801WE1127,EastTwin_11058500,8.655042691,1.539705115,1.564102564,0.683078279,2.935841764,1.761505059,34.18401,-117.25876,Sites used for original CSCI curves
802WE0539,EastTwin_11058500,4.898059193,1.539705115,1.564102564,0.174326241,2.20856432,1.325138592,33.7718054,-116.77,Sites used for original CSCI curves
802WE0658,EastTwin_11058500,10.21895964,1.539705115,1.564102564,0.205176103,3.190078566,1.91404714,33.798288,-116.74922,Sites used for original CSCI curves
911S00538,EastTwin_11058500,60.18350996,1.539705115,1.564102564,0.803301968,7.741708121,4.645024873,32.7810141,-116.63302,Sites used for original CSCI curves
911S01142,EastTwin_11058500,78.59760653,1.539705115,1.564102564,0.66652226,8.847135883,5.30828153,32.7354777,-116.65268,Sites used for original CSCI curves
911S02058,EastTwin_11058500,64.12447496,1.539705115,1.564102564,0.756722054,7.991162245,4.794697347,32.7608238,-116.6431,Sites used for original CSCI curves
911S04086,EastTwin_11058500,123.642775,1.539705115,1.564102564,0.458522069,11.0964078,6.657844681,32.6747681,-116.57821,Sites used for original CSCI curves
911S12262,EastTwin_11058500,246.5852305,1.539705115,1.564102564,0.472499989,15.67045359,9.402272152,32.6566508,-116.68056,Sites used for original CSCI curves
SGUT504,EastTwin_11058500,0.227357659,1.539705115,1.564102564,3.733031674,0.475831108,0.285498665,34.2373543,-118.82016,Sites used for original CSCI curves
SMC00520,EastTwin_11058500,110.4423893,1.539705115,1.564102564,0.293492788,10.48735415,6.292412488,34.2959145,-118.28307,Sites used for original CSCI curves
SMC01040,EastTwin_11058500,67.48198132,1.539705115,1.564102564,0.179612175,8.197698656,4.918619194,34.30553,-118.15792,Sites used for original CSCI curves
SMC01096,EastTwin_11058500,112.0733119,1.539705115,1.564102564,0.313042346,10.56450469,6.338702814,34.2848271,-118.29322,Sites used for original CSCI curves
SMC01320,EastTwin_11058500,97.60489806,1.539705115,1.564102564,0.247532292,9.859022171,5.915413303,34.298516,-118.25076,Sites used for original CSCI curves
SMC01544,EastTwin_11058500,97.41885366,1.539705115,1.564102564,0.246264533,9.849621563,5.909772938,34.2973085,-118.24852,Sites used for original CSCI curves
SMC03216,EastTwin_11058500,9.318721139,1.539705115,1.564102564,0.331543624,3.046324723,1.827794834,34.2809211,-117.84094,Sites used for original CSCI curves
SMC03280,EastTwin_11058500,17.84222527,1.539705115,1.564102564,0.202934937,4.215242325,2.529145395,34.2568564,-117.85653,Sites used for original CSCI curves
SMC05402,EastTwin_11058500,47.528653,1.539705115,1.564102564,0.885885337,6.879799637,4.127879782,32.8046848,-116.57311,Sites used for original CSCI curves
SMC06216,EastTwin_11058500,115.502438,1.539705115,1.564102564,0.504309101,10.72490892,6.434945354,34.2737902,-118.31563,Sites used for original CSCI curves
SMCR8_007,EastTwin_11058500,24.87819002,1.539705115,1.564102564,0.098001145,4.977455976,2.986473586,34.0952,-116.96447,Sites used for original CSCI curves
SMCR8_070,EastTwin_11058500,4.812748761,1.539705115,1.564102564,0.167219977,2.189246342,1.313547805,33.7717544,-116.76756,Sites used for original CSCI curves
SMCR8_107,EastTwin_11058500,29.78804986,1.539705115,1.564102564,0.138194501,5.44651963,3.267911778,33.6454582,-116.81376,Sites used for original CSCI curves
SMCR8_160,EastTwin_11058500,137.9297174,1.539705115,1.564102564,0.252747779,11.71998243,7.031989455,33.7310174,-116.8104,Sites used for original CSCI curves
SMCR8_218,EastTwin_11058500,3.294907114,1.539705115,1.564102564,0.192089207,1.811421947,1.086853168,33.8086603,-116.74191,Sites used for original CSCI curves
SMCR8_267,EastTwin_11058500,10.84338504,1.539705115,1.564102564,0.103397483,3.286097742,1.971658645,33.6737835,-116.67846,Sites used for original CSCI curves
SMCR8_274,EastTwin_11058500,16.74093613,1.539705115,1.564102564,1.056533367,4.083080167,2.4498481,34.1731632,-117.18293,Sites used for original CSCI curves
SMCR8_370,EastTwin_11058500,41.05312689,1.539705115,1.564102564,0.24581119,6.393978299,3.836386979,34.1008358,-117.02295,Sites used for original CSCI curves
SMCR8_398,EastTwin_11058500,19.97382902,1.539705115,1.564102564,1.128280441,4.459936765,2.675962059,34.1359948,-117.18869,Sites used for original CSCI curves
SMCR8_405,EastTwin_11058500,2.314099311,1.539705115,1.564102564,0.179766886,1.518060338,0.910836203,33.7743174,-116.74249,Sites used for original CSCI curves
SMCR8_407,EastTwin_11058500,18.56525799,1.539705115,1.564102564,0.22700902,4.299802734,2.57988164,34.1610012,-116.79803,Sites used for original CSCI curves
SMCR8_446,EastTwin_11058500,8.473998817,1.539705115,1.564102564,0.690871879,2.904973913,1.742984348,34.1864094,-117.18551,Sites used for original CSCI curves
SMCR8_448,EastTwin_11058500,1.738970046,1.539705115,1.564102564,0.462335592,1.315964239,0.789578544,34.1811136,-116.94532,Sites used for original CSCI curves
315GAVGSP,Jamul_11014000,20.12678756,1.543516386,1.564102564,0.372939572,4.476981177,2.686188706,34.47395,-120.22866,Sites used for original CSCI curves
404BA1166,Jamul_11014000,4.031716547,1.543516386,1.564102564,0.537180814,2.003747681,1.202248608,34.0374964,-118.74963,Sites used for original CSCI curves
407CE0220,Jamul_11014000,2.852569737,1.543516386,1.564102564,1.659839064,1.68545116,1.011270696,34.2869224,-119.21714,Sites used for original CSCI curves
901S06030,Jamul_11014000,108.811876,1.543516386,1.564102564,3.081862609,10.4096514,6.24579084,33.50267,-117.647948,Sites used for original CSCI curves
901S11685,Jamul_11014000,106.3134432,1.543516386,1.564102564,2.553337189,10.28944924,6.173669545,33.5099,-117.6348,Sites used for original CSCI curves
901S45253,Jamul_11014000,104.7206395,1.543516386,1.564102564,2.398268068,10.21207933,6.1272476,33.5144227,-117.62614,Sites used for original CSCI curves
901SJC74x,Jamul_11014000,104.4777385,1.543516386,1.564102564,2.341965381,10.20022892,6.120137355,33.51917,-117.62372,Sites used for original CSCI curves
907S03210,Jamul_11014000,38.43342026,1.543516386,1.564102564,0.366322129,6.186607369,3.711964422,33.0031286,-116.72919,Sites used for original CSCI curves
910OTJMC4,Jamul_11014000,70.57330281,1.543516386,1.564102564,0.529138275,8.383362749,5.03001765,32.63747,-116.88405,Sites used for original CSCI curves
910S06570,Jamul_11014000,73.78777231,1.543516386,1.564102564,0.510843634,8.57215937,5.143295622,32.634814,-116.885413,Sites used for original CSCI curves
910S14762,Jamul_11014000,66.67648219,1.543516386,1.564102564,0.541862354,8.148625835,4.889175501,32.647877,-116.869991,Sites used for original CSCI curves
911S00858,Jamul_11014000,3.534705694,1.543516386,1.564102564,0.499459884,1.876180712,1.125708427,32.9028237,-116.49337,Sites used for original CSCI curves
911S03354,Jamul_11014000,58.6085489,1.543516386,1.564102564,0.823420978,7.639738995,4.583843397,32.790719,-116.61715,Sites used for original CSCI curves
ME-VR2,Jamul_11014000,189.6523049,1.543516386,1.564102564,0.908009978,13.74285929,8.245715571,34.34584,-119.29948,Sites used for original CSCI curves
SMC01640,Jamul_11014000,12.5576357,1.543516386,1.564102564,3.31851729,3.536323419,2.121794051,34.1530146,-118.69681,Sites used for original CSCI curves
SMC01692,Jamul_11014000,22.12317849,1.543516386,1.564102564,1.299398187,4.693769934,2.81626196,34.1979861,-118.16973,Sites used for original CSCI curves
SMC03304,Jamul_11014000,18.17249835,1.543516386,1.564102564,1.105090124,4.254077095,2.552446257,34.288298,-118.72312,Sites used for original CSCI curves
SMC03510,Jamul_11014000,484.0550369,1.543516386,1.564102564,0.445129299,21.95560501,13.173363,32.5636372,-116.78734,Sites used for original CSCI curves
SMC04134,Jamul_11014000,377.2624832,1.543516386,1.564102564,6.090197375,19.38294871,11.62976923,32.828743,-117.05243,Sites used for original CSCI curves
SMC05423,Jamul_11014000,225.8457368,1.543516386,1.564102564,1.305055209,14.99698599,8.998191592,34.2864603,-119.30791,Sites used for original CSCI curves
SMC06926,Jamul_11014000,7.211770838,1.543516386,1.564102564,1.47608486,2.679902515,1.607941509,34.0475184,-118.51138,Sites used for original CSCI curves
SMC08335,Jamul_11014000,191.9507055,1.543516386,1.564102564,0.911119355,13.82588351,8.295530107,34.34583,-119.29948,Sites used for original CSCI curves
SMC09325,Jamul_11014000,59.47520783,1.543516386,1.564102564,0.627594464,7.696017052,4.617610231,33.5625284,-117.12886,Sites used for original CSCI curves
SMC19697,Jamul_11014000,189.3403145,1.543516386,1.564102564,0.907780536,13.73155068,8.23893041,34.34807,-119.30096,Sites used for original CSCI curves
SMC21069,Jamul_11014000,12.13425373,1.543516386,1.564102564,3.618441744,3.476198542,2.085719125,33.5969198,-117.12414,Sites used for original CSCI curves
SMC32718,Jamul_11014000,190.980772,1.543516386,1.564102564,0.594579352,13.79090794,8.274544764,32.8845526,-116.82225,Sites used for original CSCI curves
SMC35697,Jamul_11014000,188.6698789,1.543516386,1.564102564,0.896243054,13.70721808,8.224330849,34.35404,-119.30981,Sites used for original CSCI curves
404S05992,LosAngeles_11092450,5.418580471,0.813835867,1.564102564,17.12510415,2.322955022,1.393773013,34.1566207,-118.75836,Sites used for original CSCI curves
404S13160,LosAngeles_11092450,5.100563497,0.813835867,1.564102564,16.13235794,2.253757144,1.352254287,34.1577493,-118.75972,Sites used for original CSCI curves
404S18666,LosAngeles_11092450,3.310552112,0.813835867,1.564102564,12.35155593,1.815717383,1.08943043,34.1720681,-118.76375,Sites used for original CSCI curves
404S26670,LosAngeles_11092450,4.006818273,0.813835867,1.564102564,13.30059808,1.997550925,1.198530555,34.1638541,-118.76204,Sites used for original CSCI curves
404S31468,LosAngeles_11092450,3.346187108,0.813835867,1.564102564,12.6440079,1.825463476,1.095278086,34.1687397,-118.7616,Sites used for original CSCI curves
412CE0232,LosAngeles_11092450,161.8500341,0.813835867,1.564102564,27.4542106,12.6956352,7.617381119,34.15916667,-118.4558333,Sites used for original CSCI curves
412LAR031,LosAngeles_11092450,82.23086781,0.813835867,1.564102564,39.15262622,9.049310166,5.429586099,33.99525,-118.10604,Sites used for original CSCI curves
801RB8262,LosAngeles_11092450,985.6190546,0.813835867,1.564102564,5.873816389,31.32943643,18.79766186,33.89362452,-117.575787,Sites used for original CSCI curves
801RB8566,LosAngeles_11092450,35.15307823,0.813835867,1.564102564,25.49363422,5.91670229,3.550021374,33.9986996,-117.5985795,Sites used for original CSCI curves
801S00766,LosAngeles_11092450,8.890270608,0.813835867,1.564102564,9.413211525,2.975469668,1.785281801,33.65718,-117.83739,Sites used for original CSCI curves
801S07485,LosAngeles_11092450,47.12176581,0.813835867,1.564102564,22.31112734,6.850287763,4.110172658,33.947335,-117.614058,Sites used for original CSCI curves
901S12942,LosAngeles_11092450,172.3683703,0.813835867,1.564102564,9.163728863,13.10167508,7.86100505,33.4779,-117.6785,Sites used for original CSCI curves
901SJSJC9,LosAngeles_11092450,170.2948079,0.813835867,1.564102564,8.84708729,13.02263117,7.813578703,33.484429,-117.67577,Sites used for original CSCI curves
904S02585,LosAngeles_11092450,34.48549194,0.813835867,1.564102564,21.52788329,5.860251436,3.516150862,33.090855,-117.24471,Sites used for original CSCI curves
907SDFRC2,LosAngeles_11092450,346.674235,0.813835867,1.564102564,6.067669422,18.5805609,11.14833654,32.83945,-117.00107,Sites used for original CSCI curves
LALT500,LosAngeles_11092450,625.7104703,0.813835867,1.564102564,24.94588781,24.96230862,14.97738517,33.9357185,-118.17215,Sites used for original CSCI curves
SMC00446,LosAngeles_11092450,1.136366071,0.813835867,1.564102564,13.41047503,1.063793093,0.638275856,34.0201858,-118.04625,Sites used for original CSCI curves
SMC00670,LosAngeles_11092450,7.620687214,0.813835867,1.564102564,44.63720124,2.754831914,1.652899148,33.86925,-117.90916,Sites used for original CSCI curves
SMC00686,LosAngeles_11092450,2.422651124,0.813835867,1.564102564,22.08520693,1.55325756,0.931954536,34.032203,-117.8382,Sites used for original CSCI curves
SMC00702,LosAngeles_11092450,34.74380098,0.813835867,1.564102564,24.26958217,5.882158211,3.529294927,33.8779562,-118.00298,Sites used for original CSCI curves
SMC00756,LosAngeles_11092450,413.9732266,0.813835867,1.564102564,18.09826494,20.30411967,12.1824718,34.1491445,-118.39101,Sites used for original CSCI curves
SMC00830,LosAngeles_11092450,0.131873359,0.813835867,1.564102564,67.80506329,0.362390306,0.217434184,33.943059,-118.16606,Sites used for original CSCI curves
SMC00910,LosAngeles_11092450,34.71151834,0.813835867,1.564102564,27.29367431,5.879424836,3.527654901,33.5135612,-117.74432,Sites used for original CSCI curves
SMC00926,LosAngeles_11092450,2.86855675,0.813835867,1.564102564,44.00326995,1.690167554,1.014100532,33.9074099,-117.88296,Sites used for original CSCI curves
SMC01004,LosAngeles_11092450,36.06115829,0.813835867,1.564102564,8.304660327,5.992635646,3.595581388,34.1492659,-118.16567,Sites used for original CSCI curves
SMC01013,LosAngeles_11092450,213.9009453,0.813835867,1.564102564,6.183867426,14.59500974,8.757005844,33.48059,-117.14397,Sites used for original CSCI curves
SMC01278,LosAngeles_11092450,161.9448927,0.813835867,1.564102564,38.75455298,12.69935504,7.619613026,33.8203072,-118.06683,Sites used for original CSCI curves
SMC01716,LosAngeles_11092450,0.416340774,0.813835867,1.564102564,51.61365529,0.643906056,0.386343634,34.2074702,-118.49728,Sites used for original CSCI curves
SMC01902,LosAngeles_11092450,38.3133916,0.813835867,1.564102564,24.00342795,6.17693934,3.706163604,34.0103479,-117.85606,Sites used for original CSCI curves
SMC01923,LosAngeles_11092450,38.83172117,0.813835867,1.564102564,25.0540886,6.218581885,3.731149131,33.6722164,-117.78872,Sites used for original CSCI curves
SMC01972,LosAngeles_11092450,21.5237824,0.813835867,1.564102564,22.27058615,4.629747796,2.777848677,34.2402289,-118.49563,Sites used for original CSCI curves
SMC02644,LosAngeles_11092450,14.36872955,0.813835867,1.564102564,17.8360061,3.782746363,2.269647818,34.1815757,-118.88652,Sites used for original CSCI curves
SMC02656,LosAngeles_11092450,19.85401918,0.813835867,1.564102564,22.70954756,4.446540535,2.667924321,34.0747152,-117.87267,Sites used for original CSCI curves
SMC02804,LosAngeles_11092450,228.4620533,0.813835867,1.564102564,25.24383471,15.08360237,9.05016142,34.1453408,-118.40866,Sites used for original CSCI curves
SMC02947,LosAngeles_11092450,37.64949476,0.813835867,1.564102564,26.53653335,6.123188277,3.673912966,33.699192,-117.81143,Sites used for original CSCI curves
SMC03133,LosAngeles_11092450,35.13386376,0.813835867,1.564102564,25.55075274,5.915085051,3.549051031,34.00169,-117.59959,Sites used for original CSCI curves
SMC03971,LosAngeles_11092450,1.2537403,0.813835867,1.564102564,45.69220171,1.117382409,0.670429446,33.6755112,-117.82775,Sites used for original CSCI curves
SMC04532,LosAngeles_11092450,459.4272677,0.813835867,1.564102564,19.87771623,21.38978508,12.83387105,34.1559541,-118.28772,Sites used for original CSCI curves
SMC04932,LosAngeles_11092450,72.27075348,0.813835867,1.564102564,16.15438968,8.483583299,5.090149979,34.2013757,-119.00115,Sites used for original CSCI curves
SMC05332,LosAngeles_11092450,30.92052664,0.813835867,1.564102564,20.53442446,5.54908629,3.329451774,34.186847,-118.90743,Sites used for original CSCI curves
SMC05379,LosAngeles_11092450,6.399186817,0.813835867,1.564102564,19.23265528,2.524413138,1.514647883,33.7277949,-117.77911,Sites used for original CSCI curves
SMC06019,LosAngeles_11092450,41.75555892,0.813835867,1.564102564,25.19012374,6.448447788,3.869068673,33.6826123,-117.81233,Sites used for original CSCI curves
SMC06036,LosAngeles_11092450,57.59091235,0.813835867,1.564102564,17.5287617,7.573123104,4.543873862,34.2309189,-118.93493,Sites used for original CSCI curves
SMC06612,LosAngeles_11092450,101.6039273,0.813835867,1.564102564,9.146719361,10.05896472,6.03537883,34.2861585,-118.85464,Sites used for original CSCI curves
SMC07085,LosAngeles_11092450,67.10223876,0.813835867,1.564102564,10.65546266,8.174600588,4.904760353,33.8838196,-117.51706,Sites used for original CSCI curves
SMC07828,LosAngeles_11092450,116.4939927,0.813835867,1.564102564,8.589851182,10.77084565,6.462507391,34.2756781,-118.89448,Sites used for original CSCI curves
SMC08660,LosAngeles_11092450,114.4268739,0.813835867,1.564102564,8.349806457,10.6748567,6.404914021,34.2849538,-118.86938,Sites used for original CSCI curves
SMC09091,LosAngeles_11092450,22.18372167,0.813835867,1.564102564,27.84970854,4.700188126,2.820112875,33.7133968,-117.79583,Sites used for original CSCI curves
SMC09174,LosAngeles_11092450,346.7326342,0.813835867,1.564102564,6.078458094,18.58212583,11.1492755,32.8396738,-117.00183,Sites used for original CSCI curves
SMC10198,LosAngeles_11092450,5.595385165,0.813835867,1.564102564,53.23674384,2.360549059,1.416329435,32.821824,-116.97619,Sites used for original CSCI curves
SMC11181,LosAngeles_11092450,65.51348372,0.813835867,1.564102564,10.26587983,8.07724738,4.846348428,33.8888266,-117.50297,Sites used for original CSCI curves
SMC11581,LosAngeles_11092450,45.6718547,0.813835867,1.564102564,22.87051493,6.744074533,4.04644472,33.9520362,-117.6066,Sites used for original CSCI curves
SMC13187,LosAngeles_11092450,41.44974123,0.813835867,1.564102564,24.97672217,6.424790178,3.854874107,33.678074,-117.80245,Sites used for original CSCI curves
SMC14211,LosAngeles_11092450,93.86220859,0.813835867,1.564102564,29.8385509,9.668150932,5.800890559,33.6894852,-117.82309,Sites used for original CSCI curves
SMC15677,LosAngeles_11092450,42.59658232,0.813835867,1.564102564,24.12794434,6.513065037,3.907839022,33.9540988,-117.60468,Sites used for original CSCI curves
SMC16045,LosAngeles_11092450,69.75163055,0.813835867,1.564102564,11.46189473,8.334416874,5.000650124,33.8819353,-117.52241,Sites used for original CSCI curves
SMC18169,LosAngeles_11092450,981.4780918,0.813835867,1.564102564,5.803849619,31.26355368,18.75813221,33.8917519,-117.57191,Sites used for original CSCI curves
SMC19466,LosAngeles_11092450,14.52077586,0.813835867,1.564102564,9.18846513,3.802707734,2.28162464,34.1488317,-118.75749,Sites used for original CSCI curves
SMC21371,LosAngeles_11092450,999.5610423,0.813835867,1.564102564,6.055908533,31.55024222,18.93014533,33.894502,-117.57861,Sites used for original CSCI curves
SMC21921,LosAngeles_11092450,65.69212916,0.813835867,1.564102564,10.35487931,8.088252603,4.852951562,33.8878891,-117.50576,Sites used for original CSCI curves
SMC22521,LosAngeles_11092450,972.8789961,0.813835867,1.564102564,5.652460153,31.12629655,18.67577793,33.8780037,-117.5405,Sites used for original CSCI curves
SMC24921,LosAngeles_11092450,6.491021675,0.813835867,1.564102564,14.96498367,2.542462563,1.525477538,33.878246,-117.55355,Sites used for original CSCI curves
SMCR8_171,LosAngeles_11092450,6.396433089,0.813835867,1.564102564,19.24431417,2.523869921,1.514321952,33.7285263,-117.77838,Sites used for original CSCI curves
SMCR8_178,LosAngeles_11092450,41.7775989,0.813835867,1.564102564,25.21316667,6.450149417,3.87008965,33.6825078,-117.81404,Sites used for original CSCI curves
SMCR8_180,LosAngeles_11092450,38.80692236,0.813835867,1.564102564,25.02998452,6.216595906,3.729957543,33.6714682,-117.78751,Sites used for original CSCI curves
SMCR8_305,LosAngeles_11092450,22.93288705,0.813835867,1.564102564,28.76852736,4.778894062,2.867336437,33.7084492,-117.8006,Sites used for original CSCI curves
SMCR8_395,LosAngeles_11092450,41.93474737,0.813835867,1.564102564,24.40750652,6.462269306,3.877361584,33.9684301,-117.60198,Sites used for original CSCI curves
SMCR8_504,LosAngeles_11092450,28.6536714,0.813835867,1.564102564,26.56766885,5.341806783,3.20508407,33.6548512,-117.75983,Sites used for original CSCI curves
408BA0660,LosCoches_11022200,135.3000446,1.245138097,1.564102564,8.700323266,11.60772223,6.964633338,34.2678337,-118.93799,Sites used for original CSCI curves
408BA0836,LosCoches_11022200,74.37590036,1.245138097,1.564102564,15.82485451,8.606253917,5.16375235,34.1901929,-119.0056,Sites used for original CSCI curves
408BA0916,LosCoches_11022200,61.42311564,1.245138097,1.564102564,16.55889306,7.821030115,4.692618069,34.2326525,-118.95422,Sites used for original CSCI curves
408PS0032,LosCoches_11022200,255.7723761,1.245138097,1.564102564,10.33084094,15.95970488,9.575822925,34.16864,-119.05728,Sites used for original CSCI curves
801MIC042,LosCoches_11022200,47.16845927,1.245138097,1.564102564,22.29669172,6.853680933,4.11220856,33.94586721,-117.6143535,Sites used for original CSCI curves
902S02357,LosCoches_11022200,627.670559,1.245138097,1.564102564,2.736928323,25.00137628,15.00082577,33.4056847,-117.24977,Sites used for original CSCI curves
904S00537,LosCoches_11022200,69.29524122,1.245138097,1.564102564,13.61858321,8.307105817,4.98426349,33.0499534,-117.22443,Sites used for original CSCI curves
ME-CC,LosCoches_11022200,248.2087589,1.245138097,1.564102564,10.48602424,15.72195644,9.433173865,34.17912,-119.03968,Sites used for original CSCI curves
SMC00899,LosCoches_11022200,14.42802848,1.245138097,1.564102564,18.72815604,3.790543916,2.27432635,33.717471,-117.7888,Sites used for original CSCI curves
SMC01684,LosCoches_11022200,4.770072775,1.245138097,1.564102564,2.293997965,2.179518399,1.30771104,34.2761401,-118.91576,Sites used for original CSCI curves
SMC01860,LosCoches_11022200,65.28849741,1.245138097,1.564102564,16.15576462,8.063366016,4.83801961,34.2237355,-118.97935,Sites used for original CSCI curves
SMC02145,LosCoches_11022200,4.013084612,1.245138097,1.564102564,1.680339953,1.999112319,1.199467392,33.2693444,-117.03147,Sites used for original CSCI curves
SMC02417,LosCoches_11022200,24.25411864,1.245138097,1.564102564,6.380671968,4.914629532,2.948777719,33.1338537,-117.06236,Sites used for original CSCI curves
SMC02436,LosCoches_11022200,146.1892161,1.245138097,1.564102564,8.196886784,12.06578843,7.239473057,34.261878,-118.97228,Sites used for original CSCI curves
SMC02452,LosCoches_11022200,116.6692271,1.245138097,1.564102564,8.63198392,10.77894355,6.467366131,34.2733012,-118.89985,Sites used for original CSCI curves
SMC02884,LosCoches_11022200,68.50265506,1.245138097,1.564102564,15.86672819,8.259461619,4.955676971,34.217656,-118.98516,Sites used for original CSCI curves
SMC03268,LosCoches_11022200,260.2084002,1.245138097,1.564102564,10.22351949,16.09750963,9.658505775,34.1610653,-119.0654,Sites used for original CSCI curves
SMC04121,LosCoches_11022200,2.905749971,1.245138097,1.564102564,11.22710973,1.701089478,1.020653687,33.1846546,-117.19835,Sites used for original CSCI curves
SMC04756,LosCoches_11022200,130.3622603,1.245138097,1.564102564,8.900502604,11.39394131,6.836364787,34.2709208,-118.92691,Sites used for original CSCI curves
SMC05230,LosCoches_11022200,2270.588507,1.245138097,1.564102564,10.35152408,47.55183215,28.53109929,33.8730987,-117.75076,Sites used for original CSCI curves
SMC05524,LosCoches_11022200,124.2588322,1.245138097,1.564102564,9.202029832,11.12401769,6.674410617,34.2703268,-118.91724,Sites used for original CSCI curves
SMC05956,LosCoches_11022200,64.02288466,1.245138097,1.564102564,16.10771977,7.984829668,4.790897801,34.2289976,-118.97103,Sites used for original CSCI curves
SMC08845,LosCoches_11022200,0.415050275,1.245138097,1.564102564,13.73366419,0.642907349,0.385744409,33.8735355,-117.21443,Sites used for original CSCI curves
SMC32897,LosCoches_11022200,0.786149734,1.245138097,1.564102564,9.495614035,0.884811326,0.530886795,33.8689631,-117.21319,Sites used for original CSCI curves
SMC40887,LosCoches_11022200,832.2669651,1.245138097,1.564102564,4.926672967,28.78918467,17.2735108,33.7627476,-117.46385,Sites used for original CSCI curves
SMCR8_042,LosCoches_11022200,47.16845927,1.245138097,1.564102564,22.32411146,6.853680933,4.11220856,33.9461997,-117.61509,Sites used for original CSCI curves
SMCR8_048,LosCoches_11022200,14.1801755,1.245138097,1.564102564,18.49398004,3.757844803,2.254706882,33.7177205,-117.78571,Sites used for original CSCI curves
SMCR8_051,LosCoches_11022200,58.17136946,1.245138097,1.564102564,4.239228849,7.611192063,4.566715238,33.9957282,-117.15349,Sites used for original CSCI curves
SMCR8_208,LosCoches_11022200,109.2639823,1.245138097,1.564102564,5.06165076,10.4312547,6.258752819,34.001766,-117.16432,Sites used for original CSCI curves
