"","O","E","OoverE","Onull","Enull","OoverE.null","BC","BC.null","Type","Type","Means","Type.null","Means.null","ASCI","ASCI.null"
"204IND200_4.29.08_1",3,5.43898563670308,0.551573436737092,3,4.94334975369458,0.606875934230194,0.547868526573461,0.555968992248062,"other","Reference",1.01102530076224,"Reference",1.01102530076224,0.781299368749666,0.808950617496217
"204IND200_5.20.08_1",4,4.01735820998453,0.995679197851617,4,4.94334975369458,0.809167912306926,0.281903830368276,0.39245386945745,"other","Intermediate",1.02620801962465,"Intermediate",1.02620801962465,1.01094360873813,0.917687965965788
"204IND200_5.20.08_2",4,4.01735820998453,0.995679197851617,4,4.94334975369458,0.809167912306926,0.281903830368276,0.39245386945745,"other","Intermediate",0.859475731500058,"Intermediate",0.859475731500058,0.927577464675837,0.834321821903492
"204IND200_5.25.10_1",3,2.47959156364045,1.20987667646179,6,4.94334975369458,1.21375186846039,0.350418017435643,0.401305424262886,"rc","Reference",0.983905895795389,"Reference",0.983905895795389,1.09689128612859,1.09882888212789
"204IND200_5.25.10_2",5,4.1680211872397,1.19961002485001,6,4.94334975369458,1.21375186846039,0.228101282766305,0.401305424262886,"other","Reference",1.2058304611976,"Reference",1.2058304611976,1.2027202430238,1.20979116482899
"204IND200_6.11.09_1",4,3.30852685902932,1.20899728804787,5,4.94334975369458,1.01145989038366,0.252610138389361,0.380232846172901,"other","Reference",0.899710907960481,"Reference",0.899710907960481,1.05435409800418,0.955585399172071
"204IND200_6.16.08_1",3,3.20026860772487,0.937421312935589,3,4.94334975369458,0.606875934230194,0.446231025605934,0.555968992248062,"other","Intermediate",1.01102530076224,"Intermediate",1.01102530076224,0.974223306848915,0.808950617496217
"204PS0038_6.19.08_1",2,5.0389265263239,0.396909934993452,2,4.94334975369458,0.404583956153463,0.611291980820492,0.609081234480312,"str","Stressed",0.658843761340273,"Stressed",0.658843761340273,0.527876848166863,0.531713858746868
"204PS0094_7.14.10_1",3,6.76068567933606,0.443741972677337,2,4.94334975369458,0.404583956153463,0.554362138250325,0.520397304008514,"str","Stressed",0.434433771111991,"Stressed",0.434433771111991,0.439087871894664,0.419508863632727
"204PS0102_6.15.11_1",3,2.97726398715167,1.00763654581738,3,4.94334975369458,0.606875934230194,0.302527481618049,0.438139534883721,"other","Stressed",1.05917691831228,"Stressed",1.05917691831228,1.03340673206483,0.833026426271237
"204PS0102_6.15.11_2",2,2.97726398715167,0.67175769721159,2,4.94334975369458,0.404583956153463,0.340338064491219,0.520397304008514,"other","Stressed",1.05744194116915,"Stressed",1.05744194116915,0.86459981919037,0.731012948661307
"204PS0102_8.10.11_1",2,5.24528806156707,0.38129459746058,2,4.94334975369458,0.404583956153463,0.517885490536669,0.520397304008514,"str","Stressed",0.900149731341907,"Stressed",0.900149731341907,0.640722164401244,0.652366843747685
"204PS0118_6.15.11_1",1,5.14273016155677,0.194449245553511,1,4.94334975369458,0.202291978076731,0.687572806951591,0.679237463738085,"str","Stressed",0.923851178514741,"Stressed",0.923851178514741,0.559150212034126,0.563071578295736
"204R00047_6.6.12_1",1,1.50260572220135,0.665510576210887,2,4.94334975369458,0.404583956153463,0.485331507659561,0.678609435970202,"str","Stressed",0.701366413360647,"Stressed",0.701366413360647,0.683438494785767,0.552975184757055
"204R00063_6.4.13_1",2,1.94351087337288,1.02906550583331,2,4.94334975369458,0.404583956153463,0.227688371078626,0.520397304008514,"str","Stressed",0.653651573122784,"Stressed",0.653651573122784,0.841358539478047,0.529117764638124
"204R00068_5.31.12_1",1,2.11401814789016,0.473032836070032,1,4.94334975369458,0.202291978076731,0.536996619785529,0.760464152507253,"str","Stressed",0.501039595983967,"Stressed",0.501039595983967,0.487036216026999,0.351665787030349
"204R00084_5.24.12_1",1,2.94708596669231,0.339318232078028,2,4.94334975369458,0.404583956153463,0.632387399638653,0.678609435970202,"str","Stressed",0.816913231523044,"Stressed",0.816913231523044,0.578115731800536,0.610748593838254
"204R00100_5.30.12_1",2,7.24266720244122,0.276141363961315,1,4.94334975369458,0.202291978076731,0.730487700393243,0.760464152507253,"str","Stressed",0.715352583808133,"Stressed",0.715352583808133,0.495746973884724,0.458822280942432
"204R00180_5.30.12_1",1,1.937617790089,0.516097656160592,2,4.94334975369458,0.404583956153463,0.563613563940666,0.678609435970202,"str","Stressed",0.718018603290885,"Stressed",0.718018603290885,0.617058129725738,0.561301279722174
"204R00189_5.6.13_1",2,6.37791445299099,0.313582130136926,1,4.94334975369458,0.202291978076731,0.709193599383872,0.760464152507253,"rc","Reference",0.93548439394461,"Reference",0.93548439394461,0.624533262040768,0.56888818601067
"204R00191_5.29.12_1",4,8.26385868436947,0.484035382595026,2,4.94334975369458,0.404583956153463,0.614463439641697,0.678609435970202,"str","Stressed",0.636157651850033,"Stressed",0.636157651850033,0.56009651722253,0.520370804001748
"204R00200_5.31.12_1",1,1.49574091470117,0.668564983528437,1,4.94334975369458,0.202291978076731,0.49152431606278,0.760464152507253,"str","Stressed",0.901034597324061,"Stressed",0.901034597324061,0.784799790426249,0.551663287700396
"204R00232_6.12.12_1",1,1.52594555848539,0.655331374333282,2,4.94334975369458,0.404583956153463,0.465699483907023,0.678609435970202,"str","Stressed",0.571271160411884,"Stressed",0.571271160411884,0.613301267372583,0.487927558282673
"204R00232_6.12.12_2",1,1.52594555848539,0.655331374333282,1,4.94334975369458,0.202291978076731,0.465699483907023,0.760464152507253,"other","Stressed",0.73164290492594,"Stressed",0.73164290492594,0.693487139629611,0.466967441501336
"204R00244_6.12.12_1",1,1.50678357161179,0.663665319187355,1,4.94334975369458,0.202291978076731,0.46994774949637,0.760464152507253,"str","Stressed",0.395546398195088,"Stressed",0.395546398195088,0.529605858691222,0.29891918813591
"204R00303_6.14.12_1",2,1.56081724796724,1.28137999666824,2,4.94334975369458,0.404583956153463,0.123337627698662,0.520397304008514,"str","Stressed",0.500171932461053,"Stressed",0.500171932461053,0.890775964564646,0.452377944307258
"204R00319_6.7.12_1",2,1.97124977536954,1.01458477002239,2,4.94334975369458,0.404583956153463,0.21073772319571,0.520397304008514,"str","Stressed",0.808474333621668,"Stressed",0.808474333621668,0.911529551822029,0.606529144887565
"204R00319_6.7.12_2",1,1.97124977536954,0.507292385011196,1,4.94334975369458,0.202291978076731,0.536881665227487,0.760464152507253,"other","Stressed",0.74535591267742,"Stressed",0.74535591267742,0.626324148844308,0.473823945377076
"204R00327_5.7.13_1",1,1.51001496678309,0.662245091603549,1,4.94334975369458,0.202291978076731,0.31652419788066,0.679237463738085,"str","Stressed",0.776253642140761,"Stressed",0.776253642140761,0.719249366872155,0.489272810108746
"204R00334_5.8.13_1",1,7.09431472344521,0.140957941532423,1,4.94334975369458,0.202291978076731,0.756861837124547,0.679237463738085,"str","Stressed",0.771740308969868,"Stressed",0.771740308969868,0.456349125251146,0.487016143523299
"204R00340_6.11.12_1",1,3.0212349028149,0.330990483086335,1,4.94334975369458,0.202291978076731,0.663949955884638,0.760464152507253,"str","Stressed",0.478725434923756,"Stressed",0.478725434923756,0.404857959005046,0.340508706500244
"204R00356_6.4.12_1",2,7.28051568750677,0.274705815610282,0,4.94334975369458,0,0.815563628873664,1,"str","Stressed",0.794613960599304,"Stressed",0.794613960599304,0.534659888104793,0.397306980299652
"204R00367_6.12.12_1",0,1.53298123948544,0,0,4.94334975369458,0,1,1,"str","Stressed",0.82412617427201,"Stressed",0.82412617427201,0.412063087136005,0.412063087136005
"204R00383_6.11.12_1",0,1.53224102457787,0,1,4.94334975369458,0.202291978076731,1,0.864069622876088,"str","Stressed",0.492178878881269,"Stressed",0.492178878881269,0.246089439440634,0.347235428479
"204R00391_6.6.12_1",1,1.52826557651085,0.654336533760762,1,4.94334975369458,0.202291978076731,0.474538957296335,0.760464152507253,"str","Stressed",0.812823570208506,"Stressed",0.812823570208506,0.733580051984634,0.507557774142618
"204R00436_5.20.13_1",1,1.92802298512259,0.51866601576662,1,4.94334975369458,0.202291978076731,0.563058061283659,0.760464152507253,"str","Stressed",1.09822860733333,"Stressed",1.09822860733333,0.808447311549975,0.65026029270503
"204R00447_4.22.13_1",1,4.47581040812844,0.223423225922152,1,4.94334975369458,0.202291978076731,0.663977578600524,0.679237463738085,"str","Stressed",0.678751597984668,"Stressed",0.678751597984668,0.45108741195341,0.4405217880307
"204R00473_5.9.13_1",2,6.27166667921082,0.318894498432061,2,4.94334975369458,0.404583956153463,0.575264325352221,0.520397304008514,"str","Stressed",0.980688149490847,"Stressed",0.980688149490847,0.649791323961454,0.692636052822155
"204R00473_5.9.13_2",2,6.27166667921082,0.318894498432061,2,4.94334975369458,0.404583956153463,0.575264325352221,0.520397304008514,"other","Stressed",0.980688149490847,"Stressed",0.980688149490847,0.649791323961454,0.692636052822155
"204R00520_5.28.13_1",2,1.50121428562488,1.33225484139827,2,4.94334975369458,0.404583956153463,0.14246077894261,0.520397304008514,"str","Stressed",0.91758695986042,"Stressed",0.91758695986042,1.12492090062935,0.661085458006942
"204R00583_6.13.12_1",0,1.55082241388848,0,0,4.94334975369458,0,1,1,"str","Stressed",1.0244424643609,"Stressed",1.0244424643609,0.51222123218045,0.51222123218045
"204R00590_5.8.13_1",1,7.08441029972658,0.141155009053978,1,4.94334975369458,0.202291978076731,0.806232546743733,0.760464152507253,"int","Intermediate",1.00142063169197,"Intermediate",1.00142063169197,0.571287820372974,0.60185630488435
"204R00596_5.31.12_1",1,2.05285937301339,0.48712542765757,1,4.94334975369458,0.202291978076731,0.543318218010286,0.760464152507253,"str","Stressed",0.396189459349101,"Stressed",0.396189459349101,0.441657443503335,0.299240718712916
"204R00623_6.3.13_1",2,4.59160550636197,0.435577489666494,2,4.94334975369458,0.404583956153463,0.490443659152101,0.520397304008514,"str","Stressed",1.1017694130787,"Stressed",1.1017694130787,0.768673451372597,0.753176684616081
"204R00639_6.19.12_1",1,4.04154512913024,0.247430120918928,1,4.94334975369458,0.202291978076731,0.711188359633961,0.760464152507253,"str","Stressed",0.555782044033152,"Stressed",0.555782044033152,0.40160608247604,0.379037011054941
"204R00647_6.18.12_1",2,1.5249998612235,1.31147552918163,3,4.94334975369458,0.606875934230194,0.13475181772394,0.479069767441861,"int","Intermediate",1.0416914299776,"Intermediate",1.0416914299776,1.17658347957962,0.824283682103897
"204R00680_5.28.13_1",2,1.96931542076021,1.01558134309838,2,4.94334975369458,0.404583956153463,0.223602151377315,0.520397304008514,"str","Stressed",1.01558757053389,"Stressed",1.01558757053389,1.01558445681613,0.710085763343676
"204R00724_5.21.13_1",0,2.4850312519782,0,0,4.94334975369458,0,1,1,"str","Stressed",0.858202406199614,"Stressed",0.858202406199614,0.429101203099807,0.429101203099807
"204R00751_6.5.13_1",1,1.50066342689978,0.666371940619556,1,4.94334975369458,0.202291978076731,0.31718618432839,0.679237463738085,"int","Intermediate",0.862555669314457,"Intermediate",0.862555669314457,0.764463804967006,0.532423823695594
"204R00751_6.5.13_2",2,1.50066342689978,1.33274388123911,2,4.94334975369458,0.404583956153463,0.142640554719776,0.520397304008514,"other","Intermediate",0.940606348002682,"Intermediate",0.940606348002682,1.1366751146209,0.672595152078072
"204R00807_5.21.13_1",0,4.10750819322218,0,0,4.94334975369458,0,1,1,"str","Stressed",0.436273129503559,"Stressed",0.436273129503559,0.21813656475178,0.21813656475178
"204R00852_5.6.13_1",2,5.27057636474808,0.379465140354834,2,4.94334975369458,0.404583956153463,0.530443855169969,0.520397304008514,"str","Stressed",0.696887920656869,"Stressed",0.696887920656869,0.538176530505851,0.550735938405166
"204R00884_5.20.13_1",0,1.917012442667,0,0,4.94334975369458,0,1,1,"str","Stressed",0.788546515912393,"Stressed",0.788546515912393,0.394273257956196,0.394273257956196
"204R00967_4.25.13_1",1,4.25257847813257,0.235151451088359,1,4.94334975369458,0.202291978076731,0.654712523997891,0.679237463738085,"str","Stressed",0.719181253492398,"Stressed",0.719181253492398,0.477166352290379,0.460736615784564
"204R01316_5.22.13_1",2,6.40972994982341,0.312025625986802,1,4.94334975369458,0.202291978076731,0.670876912448232,0.679237463738085,"str","Stressed",0.508137416033897,"Stressed",0.508137416033897,0.410081521010349,0.355214697055314
"204R01471_5.22.13_1",3,7.15976862215887,0.419007953792705,1,4.94334975369458,0.202291978076731,0.639871433812764,0.679237463738085,"str","Stressed",0.622927620845851,"Stressed",0.622927620845851,0.520967787319278,0.412609799461291
"204SIN300_5.15.12_1",2,2.02050352694247,0.989852268670126,4,4.94334975369458,0.809167912306926,0.206328270471693,0.403470118424676,"rc","Reference",1.11512407384972,"Reference",1.11512407384972,1.05248817125992,0.962145993078323
"204SLE150_5.9.13_1",2,1.49136791410483,1.34105070994535,2,4.94334975369458,0.404583956153463,0.145682751978196,0.520397304008514,"int","Intermediate",0.914706837072984,"Intermediate",0.914706837072984,1.12787877350917,0.659645396613223
"204VAL400_5.19.14_1",2,1.99106229821233,1.00448891116852,5,4.94334975369458,1.01145989038366,0.21672363166357,0.390141193955908,"rc","Reference",0.998093044198022,"Reference",0.998093044198022,1.00129097768327,1.00477646729084
"205AAG075_6.12.13_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reference",0.862555669314457,"Reference",0.862555669314457,NA,NA
"205AAG375_5.14.14_1",2,1.98906739866079,1.00549634534585,8,4.94334975369458,1.61833582461385,0.212986146155599,0.323691722169363,"rc","Reference",0.99019304328757,"Reference",0.99019304328757,0.99784469431671,1.30426443395071
"205AAG400_6.5.12_1",3,1.991635881562,1.50629943343216,4,4.94334975369458,0.809167912306926,0.202010752058793,0.401266868631231,"rc","Reference",0.794417191253533,"Reference",0.794417191253533,1.15035831234285,0.80179255178023
"205AAG400_6.5.12_2",2,1.48089418904122,1.3505353824738,4,4.94334975369458,0.809167912306926,0.149130017394113,0.401266868631231,"other","Reference",0.764070767821485,"Reference",0.764070767821485,1.05730307514764,0.786619340064205
"205COY140_6.17.09_1",3,3.40408312815904,0.881294576852014,4,4.94334975369458,0.809167912306926,0.34997362003646,0.402919305976315,"int","Intermediate",1.00205532016026,"Intermediate",1.00205532016026,0.941674948506137,0.905611616233593
"205COY585_5.28.13_1",7,6.41006033485419,1.09203340285864,7,4.94334975369458,1.41604384653712,0.219101862013455,0.326459063724479,"rv","Reference",1.14669545997304,"Reference",1.14669545997304,1.11936443141584,1.28136965325508
"205COY610_4.15.09_1",5,6.43883009161585,0.776538583695603,5,4.94334975369458,1.01145989038366,0.334288897829481,0.363884072330939,"other","Reference",0.993806072705911,"Reference",0.993806072705911,0.885172328200757,1.00263298154479
"205COY610_4.15.09_2",8,6.43883009161585,1.24246173391296,8,4.94334975369458,1.61833582461385,0.206039082535054,0.316079923882017,"other","Reference",0.983625548588447,"Reference",0.983625548588447,1.1130436412507,1.30098068660115
"205COY610_4.30.08_1",3,6.50681931532457,0.461054757265894,3,4.94334975369458,0.606875934230194,0.575317549224501,0.655813953488372,"other","Reference",0.958584151125868,"Reference",0.958584151125868,0.709819454195881,0.782730042678031
"205COY610_6.3.10_1",9,8.79701105669258,1.02307476278014,7,4.94334975369458,1.41604384653712,0.312805780446524,0.361930294906166,"rc","Reference",1.03714152188657,"Reference",1.03714152188657,1.03010814233336,1.22659268421185
"205COY610_6.8.09_1",7,6.99204508704034,1.00113770904802,7,4.94334975369458,1.41604384653712,0.19997760858512,0.329346256960198,"other","Reference",1.14585646654787,"Reference",1.14585646654787,1.07349708779795,1.28095015654249
"205COY615_6.3.14_1",8,6.78331440340431,1.17936447055809,8,4.94334975369458,1.61833582461385,0.179855957559271,0.323691722169363,"rc","Reference",1.09670633498645,"Reference",1.09670633498645,1.13803540277227,1.35752107980015
"205COY615_6.3.14_2",13,10.7187905521646,1.21282339987273,7,4.94334975369458,1.41604384653712,0.188605807616559,0.337595380490823,"other","Reference",1.07266434189439,"Reference",1.07266434189439,1.14274387088356,1.24435409421575
"205COY850_5.21.12_1",8,4.47838787864637,1.78635710366786,9,4.94334975369458,1.82062780269058,0.282216914204116,0.29093799682035,"rc","Reference",1.1531380065878,"Reference",1.1531380065878,1.46974755512783,1.48688290463919
"205COY853_5.29.14_1",9,6.12153252176771,1.4702200744661,9,4.94334975369458,1.82062780269058,0.190355539300576,0.29093799682035,"rv","Reference",1.14062039406065,"Reference",1.14062039406065,1.30542023426338,1.48062409837561
"205COY900_5.16.12_1",6,6.07645469241813,0.987417878304346,6,4.94334975369458,1.21375186846039,0.285199854135948,0.37474679270763,"rc","Reference",0.85007952372733,"Reference",0.85007952372733,0.918748701015838,1.03191569609386
"205COY930_5.7.13_1",6,5.85115835183716,1.02543797983456,6,4.94334975369458,1.21375186846039,0.295206683506133,0.368444744541976,"rc","Reference",1.27184393854241,"Reference",1.27184393854241,1.14864095918848,1.2427979035014
"205CYCAHH_6.10.08_1",5,7.44432456941934,0.671652606408321,5,4.94334975369458,1.01145989038366,0.360300517699632,0.363884072330939,"rc","Reference",1.10540804436087,"Reference",1.10540804436087,0.888530325384596,1.05843396737226
"205CYCBBC_6.28.10_1",7,6.55047034374546,1.06862555399305,7,4.94334975369458,1.41604384653712,0.219005517419493,0.337595380490823,"rc","Reference",1.03596795641567,"Reference",1.03596795641567,1.05229675520436,1.2260059014764
"205GCAxxx_7.15.10_1",2,1.54713951424943,1.29270824096964,2,4.94334975369458,0.404583956153463,0.127669206111392,0.520397304008514,"int","Intermediate",0.988308938648565,"Intermediate",0.988308938648565,1.1405085898091,0.696446447401014
"205GCAxxx_7.15.10_2",2,1.54713951424943,1.29270824096964,2,4.94334975369458,0.404583956153463,0.127669206111392,0.520397304008514,"other","Intermediate",1.00846599617716,"Intermediate",1.00846599617716,1.1505871185734,0.706524976165312
"205LGA700_5.23.12_1",1,1.99480961640115,0.501300972172024,1,4.94334975369458,0.202291978076731,0.407092288931252,0.679237463738085,"rc","Reference",1.09759400604233,"Reference",1.09759400604233,0.799447489107177,0.64994299205953
"205PS0045_6.17.09_1",3,4.46270022316733,0.67223874559757,3,4.94334975369458,0.606875934230194,0.423227109964746,0.450542635658915,"str","Stressed",0.940606348002682,"Stressed",0.940606348002682,0.806422546800126,0.773741141116438
"205PS0045_6.17.09_2",3,4.46270022316733,0.67223874559757,4,4.94334975369458,0.809167912306926,0.423227109964746,0.417791242082071,"other","Stressed",1.09585281156482,"Stressed",1.09585281156482,0.884045778581195,0.952510361935873
"205PS0074_7.14.10_1",5,5.29611514384383,0.944088235281661,4,4.94334975369458,0.809167912306926,0.350466667617663,0.403470118424676,"str","Stressed",0.684459639473316,"Stressed",0.684459639473316,0.814273937377489,0.746813775890121
"205PS0106_6.21.11_1",2,5.56121852681212,0.359633413137331,2,4.94334975369458,0.404583956153463,0.541447299266989,0.520397304008514,"str","Stressed",0.898131590918511,"Stressed",0.898131590918511,0.628882502027921,0.651357773535987
"205PS0109_6.21.11_1",3,6.2654094334596,0.478819466127607,3,4.94334975369458,0.606875934230194,0.499334488911073,0.479069767441861,"str","Stressed",0.995359762260644,"Stressed",0.995359762260644,0.737089614194126,0.801117848245419
"205PS0138_6.1.11_1",1,2.87051045654533,0.348370094844909,1,4.94334975369458,0.202291978076731,0.533619018980947,0.679237463738085,"str","Stressed",0.862555669314457,"Stressed",0.862555669314457,0.605462882079683,0.532423823695594
"205PS0157_6.19.12_1",4,6.56770114943369,0.609041110274165,3,4.94334975369458,0.606875934230194,0.483267095508689,0.479069767441861,"str","Stressed",0.855997773181895,"Stressed",0.855997773181895,0.73251944172803,0.731436853706044
"205PS0170_6.19.12_1",5,6.58553207355986,0.759240095431987,4,4.94334975369458,0.809167912306926,0.426939643570402,0.385293307628752,"str","Stressed",0.89087047951819,"Stressed",0.89087047951819,0.825055287475088,0.850019195912558
"205PS0173_6.20.12_1",3,4.57298066832984,0.656027264837677,3,4.94334975369458,0.606875934230194,0.4225176449625,0.450542635658915,"str","Stressed",0.842539481942757,"Stressed",0.842539481942757,0.749283373390217,0.724707708086475
"205PS0173_6.20.12_2",3,4.57298066832984,0.656027264837677,3,4.94334975369458,0.606875934230194,0.4225176449625,0.450542635658915,"other","Stressed",0.723940598724306,"Stressed",0.723940598724306,0.689983931780991,0.66540826647725
"205PS0202_5.22.13_1",2,3.47376820082691,0.575743654836817,2,4.94334975369458,0.404583956153463,0.498960541899815,0.57644554806669,"other","Stressed",1.11730911963652,"Stressed",1.11730911963652,0.846526387236668,0.760946537894991
"205PS0202_7.17.13_1",3,3.42898037379487,0.87489564621797,3,4.94334975369458,0.606875934230194,0.349837430046411,0.450542635658915,"str","Stressed",0.923758336799705,"Stressed",0.923758336799705,0.899326991508838,0.76531713551495
"205PS0221_5.20.13_1",3,7.22757381887891,0.415077047316182,3,4.94334975369458,0.606875934230194,0.522399402931397,0.450542635658915,"str","Stressed",1.12133793244781,"Stressed",1.12133793244781,0.768207489881996,0.864106933339002
"205PS0234_5.22.13_1",3,4.46945150485575,0.671223302622415,3,4.94334975369458,0.606875934230194,0.505701979321139,0.487131782945736,"int","Intermediate",0.756194489959743,"Intermediate",0.756194489959743,0.713708896291079,0.681535212094968
"205R00021_5.16.12_1",0,4.58589570960353,0,0,4.94334975369458,0,1,1,"rc","Reference",1.0423163232014,"Reference",1.0423163232014,0.5211581616007,0.5211581616007
"205R00026_5.14.12_1",2,5.0751059177242,0.394080445299721,2,4.94334975369458,0.404583956153463,0.604461702619063,0.609081234480312,"str","Stressed",0.607498681988992,"Stressed",0.607498681988992,0.500789563644357,0.506041319071228
"205R00035_5.24.12_1",3,4.45721508808781,0.673066015597428,3,4.94334975369458,0.606875934230194,0.424880145330353,0.450542635658915,"str","Stressed",0.493885970028361,"Stressed",0.493885970028361,0.583475992812895,0.550380952129278
"205R00035_5.24.12_2",1,4.45721508808781,0.224355338532476,1,4.94334975369458,0.202291978076731,0.730270920961814,0.760464152507253,"other","Stressed",0.761089997244933,"Stressed",0.761089997244933,0.492722667888705,0.481690987660832
"205R00042_5.21.12_1",1,7.26809159704936,0.137587699143193,0,4.94334975369458,0,0.892552840959869,1,"str","Stressed",0.907119346746306,"Stressed",0.907119346746306,0.522353522944749,0.453559673373153
"205R00067_6.3.12_1",3,5.36090471300812,0.559607036610922,3,4.94334975369458,0.606875934230194,0.586588303977493,0.588837209302326,"str","Stressed",0.646945342272628,"Stressed",0.646945342272628,0.603276189441775,0.626910638251411
"205R00088_6.4.12_1",1,1.996675801228,0.500832433279843,2,4.94334975369458,0.404583956153463,0.529592440724043,0.678609435970202,"str","Stressed",0.472667029185735,"Stressed",0.472667029185735,0.486749731232789,0.438625492669599
"205R00090_5.23.12_1",4,5.58326344383392,0.716426878337175,4,4.94334975369458,0.809167912306926,0.411647841549779,0.4216469292206,"str","Stressed",0.25784316295399,"Stressed",0.25784316295399,0.487135020645583,0.533505537630458
"205R00099_5.17.12_1",1,2.45407895628009,0.407484851879342,1,4.94334975369458,0.202291978076731,0.475390255637823,0.679237463738085,"str","Stressed",0.747861558872402,"Stressed",0.747861558872402,0.577673205375872,0.475076768474566
"205R00110_6.18.12_1",0,1.48362043698739,0,0,4.94334975369458,0,1,1,"int","Intermediate",1.21600019755406,"Intermediate",1.21600019755406,0.60800009877703,0.60800009877703
"205R00115_6.5.12_1",0,5.20168436872309,0,0,4.94334975369458,0,1,1,"str","Stressed",0.75548757962979,"Stressed",0.75548757962979,0.377743789814895,0.377743789814895
"205R00131_6.3.12_1",1,1.55761699607325,0.642006348493242,1,4.94334975369458,0.202291978076731,0.459833766316972,0.760464152507253,"str","Stressed",0.586010812885941,"Stressed",0.586010812885941,0.614008580689592,0.394151395481336
"205R00154_5.22.12_1",2,1.98914938873833,1.00545490013123,2,4.94334975369458,0.404583956153463,0.204288173829233,0.520397304008514,"str","Stressed",0.328675312751374,"Stressed",0.328675312751374,0.667065106441302,0.366629634452418
"205R00168_6.4.12_1",1,2.96888929986289,0.336826300679578,1,4.94334975369458,0.202291978076731,0.657588721940003,0.760464152507253,"str","Stressed",0.991924573265601,"Stressed",0.991924573265601,0.664375436972589,0.597108275671166
"205R00170_5.29.13_1",2,1.4891564739632,1.3430422087729,2,4.94334975369458,0.404583956153463,0.146408889898981,0.520397304008514,"other",NA,1.07642372924295,NA,1.07642372924295,1.20973296900792,0.740503842698206
"205R00174_4.23.13_1",2,2.87042972948023,0.696759784592308,2,4.94334975369458,0.404583956153463,0.335338475334415,0.520397304008514,"str","Stressed",0.996105299994892,"Stressed",0.996105299994892,0.8464325422936,0.700344628074177
"205R00182_5.7.13_1",1,2.03289870174984,0.491908425707213,1,4.94334975369458,0.202291978076731,0.533430071175809,0.760464152507253,"rc","Reference",0.930812510133287,"Reference",0.930812510133287,0.71136046792025,0.566552244105009
"205R00218_5.23.12_1",3,7.28522855958718,0.411792159362258,2,4.94334975369458,0.404583956153463,0.564858769707482,0.520397304008514,"str","Stressed",0.937737531716037,"Stressed",0.937737531716037,0.674764845539148,0.67116074393475
"205R00227_6.5.12_1",1,2.9550989752507,0.338398141102927,1,4.94334975369458,0.202291978076731,0.652818312342489,0.760464152507253,"str","Stressed",0.712345109322443,"Stressed",0.712345109322443,0.525371625212685,0.457318543699587
"205R00234_5.15.12_1",0,2.05095060936232,0,0,4.94334975369458,0,1,1,"str","Stressed",0.863397035087814,"Stressed",0.863397035087814,0.431698517543907,0.431698517543907
"205R00241_5.21.12_1",2,1.51836678246861,1.31720479076098,2,4.94334975369458,0.404583956153463,0.13689113367352,0.520397304008514,"str","Stressed",0.866002975260411,"Stressed",0.866002975260411,1.0916038830107,0.635293465706937
"205R00259_6.14.12_1",1,6.17004105515157,0.162073475858814,1,4.94334975369458,0.202291978076731,0.778397081572528,0.760464152507253,"str","Stressed",0.959410654416193,"Stressed",0.959410654416193,0.560742065137503,0.580851316246462
"205R00282_5.22.12_1",2,5.29332066423999,0.377834657460179,2,4.94334975369458,0.404583956153463,0.53038466627902,0.520397304008514,"str","Stressed",0.87724467859625,"Stressed",0.87724467859625,0.627539668028214,0.640914317374856
"205R00291_6.13.12_1",1,6.68285532273779,0.149636637590761,1,4.94334975369458,0.202291978076731,0.797970344707483,0.760464152507253,"str","Stressed",1.13898640976346,"Stressed",1.13898640976346,0.644311523677111,0.670639193920096
"205R00346_6.14.12_1",2,5.97595801710596,0.334674372590148,1,4.94334975369458,0.202291978076731,0.701440339956717,0.760464152507253,"str","Stressed",0.969215061399583,"Stressed",0.969215061399583,0.651944716994866,0.585753519738157
"205R00346_6.14.12_2",2,5.97595801710596,0.334674372590148,1,4.94334975369458,0.202291978076731,0.701440339956717,0.760464152507253,"other","Stressed",1.09010793820228,"Stressed",1.09010793820228,0.712391155396214,0.646199958139505
"205R00355_6.13.12_1",0,1.60855313776782,0,0,4.94334975369458,0,1,1,"str","Stressed",0.875152540141711,"Stressed",0.875152540141711,0.437576270070855,0.437576270070855
"205R00374_6.3.13_1",3,5.42754579927167,0.552736008308317,3,4.94334975369458,0.606875934230194,0.487990833881676,0.474728682170543,"int","Intermediate",0.786590711281926,"Intermediate",0.786590711281926,0.669663359795122,0.69673332275606
"205R00387_6.6.13_1",2,1.49184968959695,1.34061763322841,2,4.94334975369458,0.404583956153463,0.145524680491532,0.520397304008514,"str","Stressed",0.723885667712697,"Stressed",0.723885667712697,1.03225165047055,0.56423481193308
"205R00419_6.11.13_1",1,4.52039664888518,0.221219525115483,1,4.94334975369458,0.202291978076731,0.664273126529658,0.679237463738085,"str","Stressed",0.783452732042826,"Stressed",0.783452732042826,0.502336128579154,0.492872355059778
"205R00430_6.5.12_1",1,1.4873625589282,0.672331029174625,1,4.94334975369458,0.202291978076731,0.482342132073161,0.760464152507253,"str","Stressed",0.392775704207328,"Stressed",0.392775704207328,0.532553366690977,0.29753384114203
"205R00451_6.5.13_1",1,7.23030718463066,0.138306710138911,1,4.94334975369458,0.202291978076731,0.805603750304135,0.760464152507253,"str","Stressed",1.13898640976346,"Stressed",1.13898640976346,0.638646559951186,0.670639193920096
