"","Bug_StationCode","SampleID","SampleDate","MostRecentSample","CSCI","CSCI_Percentile","OoverE","OoverE_Percentile","MMI","MMI_Percentile","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Peak_2","Peak_Dur_10","Peak_Dur_2","Peak_Dur_5","Peak_Fre_10","Peak_Fre_2","Peak_Fre_5","Peak_Tim_10","Peak_Tim_2","Peak_Tim_5","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"143","SMC05423","SMC05423_40339_BMI_RWB_1","6/10/10",1,0.762307504,0.07,0.993530304,0.49,0.531084705,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,13.19,0,6.95652173913043,0,0,0,0
"144","SMC05702","SMC05702_40336_BMI_RWB_1","6/7/10",1,0.5475222,0,0.657312117,0.04,0.437732284,0,158.5,0.07,0.495,-136.428571428571,1,67.04,-8,61.96,-14,-328.75,-91.25,0,3.125,1.5,9.75,129.75,34.375,37.5,94.9071428571429,0.025,124.833333333333,23.5,-1.855,-1.605,-16.3333333333333
"145","SMC05759","SMC05759_40350_BMI_RWB_1","6/21/10",1,0.802003816,0.11,0.886335386,0.28,0.717672246,0.06,10.1538461538462,-8.55076923076923,-10.6453846153846,-40.8636363636364,NA,NA,NA,347.45,0,-116.545454545455,0,0,1,0,0,30.2727272727273,0,6,-102.544782608696,0,83.9130434782609,7.66666666666667,1.68666666666667,48.6077777777778,-2
"146","SMC05902","SMC05902_40722_BMI_RWB_1","6/28/11",1,0.545537297,0,0.660999668,0.04,0.430074926,0,-2,0.109,0.521,0.666666666666667,-4.5,11.505,-14.5,28.35,0,-45.9166666666667,-4.4,0,1.91666666666667,0,0,12.875,0,-30.8666666666667,-7.868,0.006,31.5333333333333,46.2,-0.0213333333333333,-0.772666666666667,-14.6666666666667
"147","SMC05956","SMC05956_41079_BMI_RWB_1","6/19/12",1,0.677897082,0.02,0.733588772,0.08,0.622205392,0.02,159.8,-0.252,-0.232,-95.125,NA,NA,NA,299.76,-211,-361.857142857143,-218,2,1.14285714285714,3,-1,134.571428571429,18,-52,197.963333333333,0,91.4444444444444,-57.5,-0.3,2.53,10.3333333333333
"148","SMC06079","SMC06079_41451_BMI_RWB_2","6/26/13",2,0.752621865,0.06,0.760809435,0.1,0.744434296,0.08,-0.647058823529412,0.00647058823529412,0.0129411764705882,0.545454545454545,-4,2.245,0,1.25,0,0,0,0,0,0,0,0,0,0,0.406818181818182,5e-04,7.66666666666667,0,0.0294444444444444,0.103888888888889,0
"149","SMC06216","SMC06216_39959_BMI_RWB_1","5/26/09",1,0.834034693,0.15,0.967340652,0.43,0.700728735,0.05,0,-0.0488235294117647,-0.0264705882352941,-0.571428571428571,0,23.36,-1,15.55,0,-8.33333333333333,0,0,0.0833333333333333,0,0,3.41666666666667,0,-1.10526315789474,5.71173913043478,0,0.391304347826087,1.11111111111111,0.842222222222222,-0.627777777777778,-0.578947368421053
"150","SMC06298","SMC06298_41107_BMI_RWB_1","7/17/12",1,1.010566495,0.53,1.08869514,0.68,0.932437851,0.35,NA,NA,NA,-0.333333333333333,NA,NA,NA,0,0,0,0.6,0,0,0.4,0,0,-2.2,0,0.0633333333333333,0,-0.333333333333333,-0.5,0,0.365,0
"151","SMC06302","SMC06302_41088_BMI_RWB_1","6/28/12",1,0.582566114,0,0.712893228,0.07,0.452239,0,-18.2857142857143,0.0128571428571429,-1.695,-13.2222222222222,2,166.51,-61,258.45,-1,-26.4545454545455,-1,-1,0.0909090909090909,-0.666666666666667,0,-7.90909090909091,-0.666666666666667,-50.2222222222222,95.8372222222222,0,37,66.8888888888889,-0.36,-11.7788888888889,-29.8888888888889
"152","SMC06356","SMC06356_41435_BMI_RWB_1","6/10/13",1,0.83260841,0.15,1.012123205,0.53,0.653093615,0.03,38.5714285714286,-0.195714285714286,-0.295714285714286,-45.5384615384615,NA,NA,NA,128.12,0,-149.4,-0.2,0,2.5,0,0,45.35,0,-1,118.857857142857,-0.03,68.2857142857143,39.75,-0.2775,-1.21875,-31.125
"153","SMC06467","SMC06467_40357_BMI_RWB_1","6/28/10",1,0.848509332,0.17,0.904574803,0.31,0.79244386,0.12,0,0,0,-2.14285714285714,NA,NA,NA,0,0,0.875,0,0,0.25,0,0,5.3125,0,0,0.0257142857142857,0,0,0,0.005,0.005,0
"154","SMC06740","SMC06740_41435_BMI_RWB_1","6/10/13",1,0.57211394,0,0.657182762,0.04,0.487045118,0,-24.6666666666667,0.00666666666666667,-1.54666666666667,-1.11111111111111,10,-0.87,-27,48.84,-10.5,-193.888888888889,-22,0,2.44444444444444,1.2,42,22.5555555555556,3.1,-44.625,39.9888888888889,0,54.8888888888889,55.75,-0.375,-4.12375,-20.5
"155","SMC06794","SMC06794_41108_BMI_RWB_1","7/18/12",1,0.972985463,0.43,0.920559985,0.34,1.02541094,0.56,-2.33333333333333,0.01,0.00333333333333333,0,NA,NA,NA,0,-0.333333333333333,0,-2.6,0,0,-0.2,0,0,0.2,0,0.01625,0,0,2,0.005,-0.5025,-2
"156","SMC06863","SMC06863_40745_BMI_RWB_1","7/21/11",1,1.033017142,0.58,1.187720075,0.84,0.878314208,0.25,0.153846153846154,-0.00307692307692308,-0.00307692307692308,-1.05,0,0.645,0,0.25,0,0,0,0,0,0,0,0,0,-0.0666666666666667,0.083,-0.000666666666666667,0.85,-0.0714285714285714,0.005,0.0485714285714286,0.0714285714285714
"157","SMC06918","SMC06918_41106_BMI_RWB_1","7/16/12",1,0.621776147,0.01,0.782600603,0.13,0.460951692,0,-93.5,-0.08,-0.125,22.9,NA,NA,NA,105.82,-0.5,-103.6,-6,-0.5,1,-0.5,-30.5,23.55,11.5,0.777777777777778,48.771,-0.0333333333333333,60.8,77.6666666666667,-0.0444444444444444,-0.145555555555556,-36.4444444444444
"158","SMC06926","SMC06926_39995_BMI_RWB_1","7/1/09",1,0.757616152,0.07,0.932918475,0.36,0.582313829,0.01,0,0,0,2.5,NA,NA,NA,0,0,0,-356.8,0.333333333333333,0,1.6,-0.833333333333333,0,162.5,2.75,1.72434782608696,0,14.5652173913043,0.75,0,0.3725,-1
"159","SMC07126","SMC07126_41102_BMI_RWB_1","7/12/12",1,0.389572009,0,0.454375503,0,0.324768515,0,-45.2727272727273,0.075,7.73045454545455,18.2173913043478,NA,NA,NA,320.22,-25.5,-33.0833333333333,-50.4,1.5,1.25,0.8,-7.5,13.7916666666667,25,-29.3181818181818,104.047826086957,-0.159473684210526,55.0434782608696,74.2272727272727,0.629545454545455,2.02181818181818,-25.5909090909091
"160","SMC08094","SMC08094_41088_BMI_RWB_1","6/28/12",1,0.484394064,0,0.584840066,0.01,0.383948062,0,-38.1,-0.22,-0.332,6.13333333333333,NA,NA,NA,75.37,1,-3.9,0,1,-0.4,0,-1,-15.15,-1,-3.14285714285714,23.5386666666667,-0.0178571428571429,34.6,50.8461538461538,-0.128461538461538,-1.46692307692308,-25.9230769230769
"161","SMC08150","SMC08150_40332_BMI_RWB_1","6/3/10",1,0.720531728,0.04,0.788491753,0.13,0.652571704,0.03,86.6666666666667,-0.63,-81.1066666666667,-60.7,1,-732.45,-7,217.39,-2.66666666666667,-305.8,-52,0.333333333333333,1.9,0.5,-5.5,118.7,-17,37.5,154.557272727273,-0.04,124.818181818182,41.5,-1.5725,-0.7675,-29.75
"162","SMC08335","SMC08335_41449_BMI_RWB_1","6/24/13",4,0.83712331,0.15,0.998876636,0.5,0.675369983,0.03,NA,NA,NA,0,NA,NA,NA,0,0,0,-358,0,0,1.6,0,0,160.2,0,11.9117391304348,0,27.8260869565217,1.66666666666667,0,0.0133333333333333,-1.66666666666667
"163","SMC08655","SMC08655_41081_BMI_RWB_1","6/21/12",1,1.107137242,0.75,1.199722006,0.85,1.014552478,0.53,0.117647058823529,0.00470588235294118,-0.0288235294117647,-1.22727272727273,0.25,0.51,0,0.02,0,0,0,0,0,0,0,0,0,0.1,0.0139130434782609,-0.0015,0,0.833333333333333,-0.00333333333333333,0.00444444444444444,-0.833333333333333
"164","SMC08766","SMC08766_39959_BMI_RWB_1","5/26/09",1,0.348630471,0,0.256491183,0,0.440769759,0,-22,-7.946,-14.179,-47.4444444444444,NA,NA,NA,1354.25,0,-1.33333333333333,0,0,0.555555555555556,0,0,0.555555555555556,0,14.0833333333333,335.249473684211,-0.0133333333333333,80.5263157894737,42.1818181818182,-4.42363636363636,-133.984545454545,-29.4545454545455
"165","SMC08845","SMC08845_39986_BMI_RWB_1","6/22/09",1,0.500582554,0,0.5137712,0.01,0.487393908,0,-2.17391304347826,0,0.0178260869565217,-0.173913043478261,NA,NA,NA,0.57,-24,-27.5,-22.5,1,1.625,2.5,-36.5,-18.3125,-37,-6.34782608695652,0.348695652173913,-0.0447826086956522,6.17391304347826,8.52173913043478,0.01,0.384782608695652,-2.34782608695652
"166","SMC09118","SMC09118_41416_BMI_RWB_1","5/22/13",1,0.440438387,0,0.497516271,0,0.383360503,0,-37.2,-0.327,-0.488,6.06666666666667,NA,NA,NA,111.72,2,-4,0,2,-0.5,0,-2,-15.2,-1,7.23076923076923,25.6906666666667,-0.0230769230769231,48.1333333333333,50.0769230769231,-0.192307692307692,-1.34,-24.2307692307692
"167","SMC09286","SMC09286_40338_BMI_RWB_1","6/9/10",1,0.580848886,0,0.619380653,0.02,0.542317119,0.01,11.8,-6.694,-3.528,-70.5,NA,NA,NA,225.83,-8.5,-329.363636363636,-1.8,-0.5,2.90909090909091,0,-8.5,111.954545454545,-3.7,0.8,235.030909090909,-0.024,119.4,76.6,-4.886,-2.774,-31
"168","SMC09325","SMC09325_41081_BMI_RWB_2","6/21/12",2,0.79303143,0.1,1.022327546,0.55,0.563735315,0.01,NA,NA,NA,0,NA,NA,NA,0,-361.666666666667,0,0,1,0,0,136.166666666667,0,0,0,0.552173913043478,0,6.63636363636364,5,0,0,-5
"169","SMC09503","SMC09503_41064_BMI_RWB_1","6/4/12",1,0.940144292,0.35,1.174029958,0.82,0.706258626,0.05,-0.1,0,0.001,-0.428571428571429,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.25,0.0518181818181818,-0.00166666666666667,0.772727272727273,-0.0833333333333333,0.0416666666666667,0.035,0.0833333333333333
"170","SMC09534","SMC09534_39981_BMI_RWB_1","6/17/09",1,0.376993482,0,0.33917505,0,0.414811914,0,94.4,-1.544,-3.43,-51.6666666666667,NA,NA,NA,1411.03,-1.66666666666667,-313.5,-1.2,0.333333333333333,2.5,0.4,-5.83333333333333,83.25,-7.6,65,892,-0.05,118.307692307692,68.3333333333333,-3.1,-6.07833333333333,-24.8333333333333
"171","SMC10685","SMC10685_40360_BMI_RWB_1","7/1/10",1,0.843410215,0.16,1.100004844,0.7,0.586815586,0.01,-47.8571428571429,0.00476190476190476,9.14285714285714,32.2173913043478,NA,NA,NA,956.92,0,-38.4166666666667,-64.4,0,1.41666666666667,1.6,0,4.20833333333333,11.7,46.3181818181818,802.951739130435,-0.174090909090909,-14.8636363636364,-3.4,1.263,16.373,-17.8095238095238
"172","SMC11343","SMC11343_41064_BMI_RWB_1","6/4/12",1,0.853593354,0.18,0.979407792,0.46,0.727778917,0.06,-16.3888888888889,0.475555555555556,0.309444444444444,8.95238095238095,-1.66666666666667,92.5533333333333,0,17.94,0,0,0,0,0,0,0,0,0,6.29411764705882,-24.4533333333333,-0.00235294117647059,17.1666666666667,9.64705882352941,0.0935294117647059,-11.2747058823529,-3.33333333333333
"173","SMC11384","SMC11384_40722_BMI_RWB_1","6/28/11",1,1.185298038,0.88,1.280136406,0.93,1.09045967,0.69,-15.0869565217391,0.00217391304347826,0.21695652173913,4.30434782608696,NA,NA,NA,2.14,0,-27,0,0,1,0,0,20,0,-0.695652173913043,0.326086956521739,-0.47304347826087,5,17.304347826087,0.192608695652174,0.123478260869565,-12.304347826087
"174","SMC11727","SMC11727_40338_BMI_RWB_1","6/9/10",1,0.968715275,0.42,1.232530412,0.89,0.704900137,0.05,-0.25,-0.0075,-0.0283333333333333,-0.619047619047619,0.5,1.485,0,0.96,0,-0.0833333333333333,0,0,0,0,0,0,0,0.0714285714285714,0.285714285714286,0,17.3809523809524,0.0769230769230769,0.0230769230769231,-0.0430769230769231,-0.0769230769230769
"175","SMC12814","SMC12814_40746_BMI_RWB_1","7/22/11",1,0.864390814,0.2,0.877566481,0.26,0.851215148,0.2,-3.39130434782609,0.00173913043478261,0.202173913043478,-9.91304347826087,NA,NA,NA,0.17,0,-16.5833333333333,-0.2,0,0.583333333333333,0,0,11.0416666666667,0,-6.95652173913043,0.537826086956522,-0.516521739130435,-2.95652173913043,10.6521739130435,0.110434782608696,0.176086956521739,-13.6086956521739
"176","SMC12862","SMC12862_40721_BMI_RWB_1","6/27/11",1,0.381841026,0,0.38473878,0,0.378943272,0,-51.8333333333333,-8.38083333333333,-10.6891666666667,11.1111111111111,NA,NA,NA,3316.56,-0.5,-5.8,0,-0.5,-0.7,0,4,-12.35,0,42.5714285714286,177.914210526316,-0.0235714285714286,58.7368421052632,41.9230769230769,-5.24769230769231,-82.7453846153846,-29.9230769230769
"177","SMC13062","SMC13062_41478_BMI_RWB_1","7/23/13",1,0.553188065,0,0.6801308,0.05,0.42624533,0,-60.3333333333333,-0.103333333333333,-0.136666666666667,15.4545454545455,NA,NA,NA,133.58,0,-100.9,-3,0,1,-0.333333333333333,-29.75,27.2,-13.1666666666667,13.5555555555556,70.0418181818182,-0.0622222222222222,66.5454545454545,68.2222222222222,-0.07,-0.262222222222222,-33.1111111111111
"178","SMC13076","SMC13076_41088_BMI_RWB_1","6/28/12",1,1.097872396,0.73,1.226560053,0.88,0.96918474,0.43,-0.391304347826087,0.02,0.0404347826086957,2.39130434782609,NA,NA,NA,0.83,-119,-118.583333333333,-118.6,0,0.5,0.4,26.6666666666667,32.25,46.2,-29.8695652173913,0.601304347826087,-0.0478260869565217,32.2608695652174,30.304347826087,0.234782608695652,0.504347826086956,1.95652173913043
"179","SMC13214","SMC13214_41416_BMI_RWB_1","5/22/13",1,0.489214421,0,0.577292698,0.01,0.401136144,0,-73,0.38,256.635,59.2857142857143,NA,NA,NA,5718.72,-0.5,-332.285714285714,0,0,2.57142857142857,0,0.5,104.428571428571,0.125,59.7142857142857,4753.52857142857,0.0628571428571429,-0.428571428571429,14.7142857142857,86.2728571428571,95.62,-15.1428571428571
"180","SMC13599","SMC13599_41064_BMI_RWB_1","6/4/12",1,0.961241964,0.4,1.102228483,0.7,0.820255444,0.16,0.8,-0.006,-0.001,-0.476190476190476,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.0504545454545455,0,0.772727272727273,-0.833333333333333,0.0391666666666667,0.04,0.833333333333333
"181","SMC13630","SMC13630_41081_BMI_RWB_1","6/21/12",1,0.617674687,0.01,0.763749026,0.11,0.471600347,0,119.714285714286,-2.82428571428571,-16.71,-100.95,NA,NA,NA,2695.97,0.333333333333333,-153.4,0.5,0.333333333333333,0.6,0.25,-5.16666666666667,24.75,-4.125,1.77777777777778,-235.479523809524,-0.0444444444444444,115.52380952381,61.875,-1.89125,-63.88125,-27.375
"182","SMC14099","SMC14099_41438_BMI_RWB_1","6/13/13",1,0.562806485,0,0.76557106,0.11,0.36004191,0,-7.83333333333333,0.00333333333333333,0.0816666666666667,-11.7,NA,NA,NA,67.1,-1,-62,-24.25,-1,0.555555555555556,-0.75,-31,8.94444444444444,-26.75,-67.9,9.133,0,56.2,82.3,0.188,-0.443,-26.1
"183","SMC15464","SMC15464_41075_BMI_RWB_1","6/15/12",1,1.04791012,0.62,1.167822078,0.81,0.927998162,0.34,-47.5217391304348,-0.000434782608695652,-0.272173913043478,12.8260869565217,NA,NA,NA,0,-41.3333333333333,0.130434782608696,-44.2,0.666666666666667,0.130434782608696,0.4,20.6666666666667,1.41304347826087,37.8,5.60869565217391,-0.219130434782609,0.0430434782608696,7.21739130434783,41.9130434782609,-0.45695652173913,-2.73913043478261,-34.695652173913
"184","SMC15678","SMC15678_41450_BMI_RWB_1","6/25/13",1,0.216981821,0,0.232589261,0,0.201374381,0,181.75,0.45,-17.4,-76.9166666666667,NA,NA,NA,699.92,0,-250,-4.8,0.666666666666667,2.54545454545455,0.4,-0.333333333333333,115.590909090909,2,66,1176.96384615385,-0.048,129.230769230769,82.8,-4.038,-15.44,-30.8
"185","SMC16446","SMC16446_41081_BMI_RWB_1","6/21/12",1,0.853414567,0.18,0.979781664,0.46,0.72704747,0.06,14.8888888888889,-0.02,-0.0477777777777778,-20.65,NA,NA,NA,25.07,0,-98.0909090909091,-0.2,0,0.909090909090909,-0.2,0,8.13636363636364,-1.3,-3,-88.2113636363636,0,65.9047619047619,10.6666666666667,0.0144444444444444,0.212222222222222,-2.7
"186","SMC16832","SMC16832_40347_BMI_RWB_2","6/18/10",2,0.303398421,0,0.33970974,0,0.267087101,0,35.375,-3.8275,-5.73625,-74.2222222222222,NA,NA,NA,2221.38,0,-66.4444444444444,0,0,1.44444444444444,0,0,-0.444444444444444,0,48.1111111111111,386.026315789474,-0.0244444444444444,102.263157894737,41.1111111111111,-2.80444444444444,-93.9155555555556,-31.3333333333333
"187","SMC16980","SMC16980_40730_BMI_RWB_1","7/6/11",1,1.026129641,0.56,1.123680636,0.74,0.928578647,0.35,51.5,0.0475,0.1075,-39.5384615384615,NA,NA,NA,9.15,-0.333333333333333,-219.727272727273,0,0,2.63636363636364,0,0,82.6818181818182,0,-10.1666666666667,7.93357142857143,0,72.9285714285714,2.2,-0.026,0.08,-2.2
"188","SMC18116","SMC18116_41088_BMI_RWB_1","6/28/12",1,0.671199731,0.02,0.843299207,0.21,0.499100256,0,2,0.00666666666666667,-0.603333333333333,-17.1,14,-1.46,-28,15.06,-4,-228.4,-35.25,0,2.4,-0.25,-7.5,23.2,28,-62.4,0.451,0,45.3,72.3,0.076,-0.279,-27
"189","SMC18545","SMC18545_41450_BMI_RWB_1","6/25/13",1,0.836556051,0.15,1.093177438,0.69,0.579934665,0.01,0,-0.00181818181818182,-0.00363636363636364,-0.476190476190476,0,0.07,0,-0.03,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0485714285714286,-0.000833333333333333,7.23809523809524,0,0.01,0.0941666666666667,0
"190","SMC19697","SMC19697_41449_BMI_RWB_1","6/24/13",1,0.833755949,0.15,1.112905109,0.72,0.55460679,0.01,NA,NA,NA,0,NA,NA,NA,0,0,0,-357.2,0,0,1.8,0,0,157.1,0,13.6178260869565,0,27.7391304347826,1.33333333333333,0,0.0133333333333333,-1.33333333333333
"191","SMC19809","SMC19809_41450_BMI_RWB_1","6/25/13",1,1.015798461,0.54,1.31183034,0.95,0.719766583,0.06,-1,0.006,0.001,-0.380952380952381,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0.772727272727273,0.75,0.0325,0.0383333333333333,-0.75
"192","SMC19945","SMC19945_41450_BMI_RWB_1","6/25/13",1,1.022751897,0.56,1.117726057,0.73,0.927777736,0.34,-0.0555555555555556,-0.000555555555555556,-0.00388888888888889,-0.136363636363636,0,0.506666666666667,0,0.01,0,0,0,0,0,0,0,0,0,0,0.0139130434782609,0.001,0,0.210526315789474,0.00526315789473684,0.0184210526315789,-0.210526315789474
"193","SMC20032","SMC20032_40347_BMI_RWB_1","6/18/10",1,0.289992483,0,0.256384709,0,0.323600257,0,48,-3.69666666666667,-5.44333333333333,-84.1111111111111,NA,NA,NA,2080.96,0,-65.7777777777778,0,0,1.55555555555556,0,0,-1.11111111111111,0,25.3333333333333,368.247368421053,-0.0211111111111111,102.263157894737,39.4285714285714,-2.21,-108.775714285714,-26
"194","SMC20994","SMC20994_41442_BMI_RWB_1","6/17/13",1,0.609251064,0.01,0.786869135,0.13,0.431632994,0,-38.5217391304348,0.0378260869565217,0.519565217391304,20.5652173913043,NA,NA,NA,24.68,-0.333333333333333,-38.9166666666667,-0.6,0,1.5,-0.4,0,3.33333333333333,-1,-2.17391304347826,4.73434782608696,-0.147727272727273,22.7391304347826,40.4782608695652,0.242173913043478,-1.32608695652174,-17.7391304347826
"195","SMC21796","SMC21796_41439_BMI_RWB_1","6/14/13",1,0.543757456,0,0.629369926,0.03,0.458144986,0,-33.2666666666667,1.91866666666667,5.58133333333333,-9.1578947368421,-10.3333333333333,841.013333333333,-26.3333333333333,2212.77,-1.5,-62.5555555555556,-20,0.5,1.22222222222222,-0.75,-6,29.6111111111111,-10,-50.7222222222222,1882.14631578947,0.0366666666666667,47,79,-0.175555555555555,-79.4255555555556,-43.1666666666667
"196","SMC21822","SMC21822_40350_BMI_RWB_1","6/21/10",1,0.80750553,0.11,1.007268189,0.52,0.607742872,0.01,-4,0.13,240.6,78.1666666666667,7,1740.99,-12,4812.66,0,-324.333333333333,-0.5,0,2.83333333333333,-0.25,0,109.666666666667,0.125,72.1666666666667,143.375,0.136666666666667,6,23.1666666666667,21.525,-587.565,-17.1666666666667
"197","SMC24222","SMC24222_40350_BMI_RWB_1","6/21/10",1,0.730689578,0.05,0.892516117,0.29,0.568863039,0.01,-4,0.14,260.57,56.1666666666667,NA,NA,NA,4731.64,0,-324.666666666667,-0.666666666666667,0,2.83333333333333,0,0,107.833333333333,0,50.1666666666667,356.948333333333,0.115,6,23.3333333333333,34.5966666666667,-506.668333333333,-17.3333333333333
"198","SMC26909","SMC26909_40329_BMI_RWB_1","5/31/10",1,0.571835254,0,0.727957328,0.08,0.415713181,0,126.5,2.0875,5.2125,-78.8181818181818,NA,NA,NA,371.47,0,-261.333333333333,0.4,0,2.22222222222222,0.4,0,79.0555555555556,-5.9,-14.2,502.935909090909,0,60.8636363636364,4.4,-0.682,28.282,-4.6
"199","SMC27709","SMC27709_40329_BMI_RWB_1","5/31/10",1,0.458302475,0,0.560464398,0.01,0.356140553,0,124.75,1.9475,4.885,-77.2272727272727,NA,NA,NA,374.98,0,-260.888888888889,0.2,0,2.22222222222222,0.4,0,78.9444444444444,-5.8,-14.2,500.147272727273,0,60.8636363636364,4.6,-0.684,24.582,-4.8
"200","SMC29064","SMC29064_41085_BMI_RWB_1","6/25/12",1,0.898369508,0.26,0.867271051,0.24,0.929467964,0.35,2.77777777777778,-0.00277777777777778,0.02,-2.52631578947368,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-3.57894736842105,0.0131578947368421,-0.00105263157894737,1.05263157894737,0.263157894736842,0,0.0726315789473684,0.789473684210526
"201","SMC32897","SMC32897_40350_BMI_RWB_1","6/21/10",1,0.551570687,0,0.602498784,0.02,0.50064259,0,NA,NA,NA,15,NA,NA,NA,1.12,-62.5,-321.285714285714,-310,1.5,2.28571428571429,1.33333333333333,42.5,112.5,79.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA
"202","SMC34888","SMC34888_40353_BMI_RWB_1","6/24/10",1,0.896039132,0.26,1.093553406,0.69,0.698524859,0.05,-3.71428571428571,0.0314285714285714,0.0385714285714286,2.90909090909091,0,-12.73,-20,2.74,0,-52.8181818181818,-3,0,0.454545454545455,0,0,15.8636363636364,0.2,1,1.91363636363636,0,5.72727272727273,-0.4,0.034,0.639,-0.3
"203","SMC35837","SMC35837_41085_BMI_RWB_1","6/25/12",1,0.634498732,0.01,0.509282964,0,0.7597145,0.09,5.2,0.002,0.018,-0.375,NA,NA,NA,5.31,0,-61.1666666666667,0,0,1.33333333333333,0,0,56.5833333333333,0,-4.2,1.246,0,4.6,7,-0.0271428571428571,0.275714285714286,2.33333333333333
"204","SMC40887","SMC40887_41437_BMI_RWB_1","6/12/13",1,1.074134966,0.68,1.264081038,0.92,0.884188893,0.26,33.4,2.994,10.9973333333333,-32.1904761904762,NA,NA,NA,333.64,-0.333333333333333,-226.3,-10,0,3.7,-0.4,0,67.8,-5.2,-35.75,575.333636363636,-0.00125,43.9545454545455,16.375,-2.54125,-24.78125,-10.8235294117647
"205","SMCR8_007","SMCR8_007_38890_BMI_RWB_1","6/22/06",1,0.583756542,0,0.425809941,0,0.741703144,0.07,-1.38461538461538,-0.00538461538461538,-0.00846153846153846,0.0666666666666667,NA,NA,NA,-0.01,0,0.25,0,0,0.166666666666667,0,0,2.70833333333333,0,0.5,0.0864705882352941,0,-0.294117647058824,0.923076923076923,-0.75,-0.232307692307692,-1.13333333333333
"206","SMCR8_011","SMCR8_011_38883_BMI_RWB_1","6/15/06",1,0.656928701,0.02,0.640058725,0.03,0.673798678,0.03,-51.25,-0.07625,-0.1225,52.6153846153846,6.5,18.13,-13,20.79,0,-4.125,0.25,0,-0.75,0.25,0,-0.25,-1.75,47.2307692307692,2.69,-0.03,5.38461538461539,16.75,-0.0341666666666667,0.0408333333333333,-10.75
"207","SMCR8_012","SMCR8_012_38868_BMI_RWB_1","5/31/06",1,0.596845796,0.01,0.35944321,0,0.834248381,0.18,-18.6086956521739,0.00260869565217391,0.16304347826087,5.30434782608696,NA,NA,NA,5.93,-0.333333333333333,-26.8333333333333,-37.4,0,1.5,0.8,0,11.8333333333333,17.8,-9.30434782608696,1.93260869565217,-0.468260869565217,14.6086956521739,26.3913043478261,0.361304347826087,0.358695652173913,-11.7826086956522
"208","SMCR8_019","SMCR8_019_38883_BMI_RWB_1","6/15/06",1,0.642562984,0.01,0.67331621,0.04,0.611809758,0.02,26.6521739130435,0.0578260869565217,0.0360869565217391,-3.17391304347826,-4,0.17,0,0.22,0,-28.5833333333333,0,0,0.333333333333333,0,0,6.33333333333333,0,-14,-0.923913043478261,-0.0521739130434783,10.8260869565217,-11.3478260869565,0.303478260869565,0.562608695652174,22.1739130434783
"209","SMCR8_020","SMCR8_020_40736_BMI_RWB_1","7/12/11",2,1.09329406,0.72,1.207050411,0.86,0.979537709,0.45,0,0,0,-0.166666666666667,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-0.2,0.00111111111111111,0,17.7777777777778,0.2,0,0.002,-0.125
"210","SMCR8_025","SMCR8_025_39249_BMI_RWB_1","6/16/07",1,0.940599507,0.36,0.782669234,0.13,1.098529781,0.71,-0.739130434782609,0.000869565217391304,0.0343478260869565,0.782608695652174,NA,NA,NA,0.1,0,-12.3333333333333,0,0,0.166666666666667,0,0,3.08333333333333,0,0.478260869565217,0.0395652173913043,0,0.304347826086957,0.260869565217391,0,0.00565217391304348,0.0434782608695652
"211","SMCR8_028","SMCR8_028_38872_BMI_RWB_1","6/4/06",1,0.51890115,0,0.446046457,0,0.591755844,0.01,2.2,0.1,0.095,10.5454545454545,NA,NA,NA,0,-180,0,-117,0,0,0,-0.5,0,-0.5,4.90476190476191,0.295217391304348,-0.0242857142857143,6.27272727272727,4.7,0.006,-0.0065,2.19047619047619
"212","SMCR8_034","SMCR8_034_38890_BMI_RWB_1","6/22/06",1,0.651465834,0.01,0.393207914,0,0.909723754,0.31,-0.538461538461538,-0.00153846153846154,0.0223076923076923,0.642857142857143,NA,NA,NA,0.26,0,0,0,0,0,0,0,0,0,0.642857142857143,0.249285714285714,0,0,-0.142857142857143,0.00571428571428571,0.025,0.142857142857143
"213","SMCR8_035","SMCR8_035_38890_BMI_RWB_1","6/22/06",1,0.997893795,0.49,0.973174515,0.44,1.022613075,0.55,2.26086956521739,0.00173913043478261,-0.0169565217391304,-3.1304347826087,NA,NA,NA,0,0,0.666666666666667,0,0,0,0,0,0,0,-3.56521739130435,0.00695652173913044,0.000434782608695652,0.434782608695652,1.30434782608696,-0.0247826086956522,-0.0304347826086956,-0.869565217391304
