"","Bug_StationCode","SampleID","SampleDate","MostRecentSample","CSCI","CSCI_Percentile","OoverE","OoverE_Percentile","MMI","MMI_Percentile","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Peak_2","Peak_Dur_10","Peak_Dur_2","Peak_Dur_5","Peak_Fre_10","Peak_Fre_2","Peak_Fre_5","Peak_Tim_10","Peak_Tim_2","Peak_Tim_5","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"208","SMCR8_019","SMCR8_019_38883_BMI_RWB_1","6/15/06",1,0.642562984,0.01,0.67331621,0.04,0.611809758,0.02,53,0.06,0.32,17,-4,0.17,0,0.22,0,-23,0,0,3,0,0,22.5,0,17,0.21,0.11,48,20,0.4,0.8,33
"209","SMCR8_020","SMCR8_020_40736_BMI_RWB_1","7/12/11",2,1.09329406,0.72,1.207050411,0.86,0.979537709,0.45,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.01,0,160,1,0,0.01,0
"210","SMCR8_025","SMCR8_025_39249_BMI_RWB_1","6/16/07",1,0.940599507,0.36,0.782669234,0.13,1.098529781,0.71,8,0.04,0.42,29,NA,NA,NA,0.1,0,0,0,0,1,0,0,18,0,29,0.22,0.01,3,3,0,0.09,2
"211","SMCR8_028","SMCR8_028_38872_BMI_RWB_1","6/4/06",1,0.51890115,0,0.446046457,0,0.591755844,0.01,5,0.1,0.1,14,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,27,4.88,0,81,76,0.12,0,5
"212","SMCR8_034","SMCR8_034_38890_BMI_RWB_1","6/22/06",1,0.651465834,0.01,0.393207914,0,0.909723754,0.31,1,0,0.1,8,NA,NA,NA,0.26,0,0,0,0,0,0,0,0,0,8,0.74,0.01,3,3,0.1,0.24,1
"213","SMCR8_035","SMCR8_035_38890_BMI_RWB_1","6/22/06",1,0.997893795,0.49,0.973174515,0.44,1.022613075,0.55,12,0.03,0.2,2,NA,NA,NA,0,0,3,0,0,0,0,0,0,0,1,0.11,0.04,2,24,0,0,1
"214","SMCR8_042","SMCR8_042_38868_BMI_RWB_1","5/31/06",1,0.293870203,0,0.224473287,0,0.36326712,0,267,0.28,1.2,159,NA,NA,NA,477.47,-16,-31,-5,0,5,3,5,143,9,-37,526.16,0,237,93,-0.42,1.65,94
"215","SMCR8_046","SMCR8_046_39604_BMI_RWB_1","6/5/08",1,0.624366862,0.01,0.670153014,0.04,0.578580709,0.01,0,0,0,4,NA,NA,NA,0,0,4,0,0,2,0,0,44,0,4,0.13,0,0,1,0.01,0.02,0
"216","SMCR8_048","SMCR8_048_39579_BMI_RWB_1","5/11/08",1,0.340003791,0,0.338965497,0,0.341042086,0,158,-0.11,-0.08,108,NA,NA,NA,74.12,-129,-151,-201,0,6,1,-64,142,-4,9,52.04,0,201,151,0,1.42,75
"217","SMCR8_057","SMCR8_057_39586_BMI_RWB_1","5/18/08",1,0.993198391,0.48,1.083181055,0.67,0.903215727,0.29,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218","SMCR8_062","SMCR8_062_38891_BMI_RWB_1","6/23/06",1,0.788900218,0.09,0.707169226,0.06,0.870631211,0.24,4,0.1,0.1,15,NA,NA,NA,0,3,0,0,1,0,4,-20.5,0,131,12,4.54,0,123,119,1.4,5.18,4
"219","SMCR8_069","SMCR8_069_39234_BMI_RWB_1","6/1/07",1,1.123177267,0.78,1.150211397,0.79,1.096143136,0.7,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0
"220","SMCR8_070","SMCR8_070_38885_BMI_RWB_1","6/17/06",1,0.732647046,0.05,0.651256442,0.03,0.814037649,0.15,6,0.01,0.04,0,2,0.41,0,0.03,0,0,0,0,0,0,0,0,0,1,0.35,0,1,1,0.01,0.52,5
"221","SMCR8_074","SMCR8_074_39624_BMI_RWB_1","6/25/08",1,0.751756758,0.06,0.729467818,0.08,0.774045698,0.1,46,0.09,0.17,3,NA,NA,NA,0,0,30,0,0,0,0,0,0,0,2,0,0.07,1,1,0,0,2
"222","SMCR8_080","SMCR8_080_39623_BMI_RWB_2","6/24/08",2,1.024723076,0.56,1.129090121,0.75,0.920356031,0.33,11,0,0,37,NA,NA,NA,0,0,30,0,0,0,0,0,0,0,37,0.1,0.06,1,3,0,0,1
"223","SMCR8_105","SMCR8_105_40738_BMI_RWB_1","7/14/11",2,0.772203284,0.08,0.771629438,0.12,0.772777131,0.1,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,9.18,0,0,0,0.25,0.59,0
"224","SMCR8_106","SMCR8_106_39249_BMI_RWB_1","6/16/07",1,0.952285909,0.38,0.866489314,0.24,1.038082504,0.58,8,0,0,59,NA,NA,NA,0,0,30,0,0,0,0,0,0,0,58,0.1,0.01,1,1,0,0,1
"225","SMCR8_107","SMCR8_107_40322_BMI_RWB_1","5/24/10",1,0.733644313,0.05,0.935988592,0.37,0.531300034,0,2,0.02,0.03,1,NA,NA,NA,0.21,0,0,0,0,0,0,0,0,0,12,1.57,0,0,2,0.4,0.95,2
"226","SMCR8_118","SMCR8_118_39610_BMI_RWB_1","6/11/08",1,0.747793717,0.06,0.782174747,0.13,0.713412686,0.05,NA,NA,NA,0,NA,NA,NA,0,2,0,0,0,0,0,0,0,99,0,-0.01,0,0,0,-0.02,0.51,0
"227","SMCR8_147","SMCR8_147_39221_BMI_RWB_1","5/19/07",1,0.760437531,0.07,0.510172947,0.01,1.010702115,0.52,13,0.1,0.94,1,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,1,0.45,0.02,7,7,0,0.16,2
"228","SMCR8_151","SMCR8_151_41464_BMI_RWB_1","7/9/13",2,0.790466025,0.1,0.930693268,0.36,0.650238781,0.03,54,0.02,94.58,96,NA,NA,NA,1207.66,0,-22,-26,0,5,3,0,49,35.5,137,3659.59,0,45,86,8.42,136,31
"229","SMCR8_155","SMCR8_155_39629_BMI_RWB_1","6/30/08",1,0.935506761,0.34,1.008117262,0.52,0.86289626,0.22,20,0,0.2,16,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,16,0.02,0.01,1,1,0,0.01,5
"230","SMCR8_160","SMCR8_160_38875_BMI_RWB_1","6/7/06",1,0.67727239,0.02,0.711177602,0.06,0.643367179,0.02,7,0.11,0.3,0,15,14.8,0,4.41,0,0,0,0,1,0,0,0,0,13,162.62,0,0,9,3.73,15.71,2
"231","SMCR8_163","SMCR8_163_39221_BMI_RWB_1","5/19/07",1,0.790624823,0.1,0.510239425,0.01,1.07101022,0.65,13,0.1,0.5,1,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,1,0.45,0.02,7,7,0,0.16,5
"232","SMCR8_172","SMCR8_172_38884_BMI_RWB_1","6/16/06",1,0.480810801,0,0,0,0.961621602,0.42,8,0,0.1,3,NA,NA,NA,0,-28,2,0,1,2,0,22.5,0,0,8,0.54,0.05,4,4,0,0.05,2
"233","SMCR8_203","SMCR8_203_39231_BMI_RWB_1","5/29/07",1,0.950816336,0.38,0.763182783,0.11,1.138449889,0.78,60,0.1,0.49,31,NA,NA,NA,1.13,0,0,0,0,2,5,0,60,37.5,30,4.93,0.04,32,31,0.1,1.3,2
"234","SMCR8_218","SMCR8_218_39987_BMI_RWB_1","6/23/09",1,0.601250654,0.01,0.437306524,0,0.765194783,0.09,2,0.01,0.02,1,-1,0.33,0,0.03,0,0,0,0,1,0,0,4,0,1,0.11,0,4,7,0.01,0.42,1
"235","SMCR8_219","SMCR8_219_40000_BMI_RWB_1","7/6/09",1,0.898880332,0.26,0.578582584,0.01,1.21917808,0.89,53,0.1,0.2,50,NA,NA,NA,0.04,0,0,0,0,2,0,0,29,0,50,1.01,0.1,4,4,0.02,0.26,9
"236","SMCR8_240","SMCR8_240_41450_BMI_RWB_1","6/25/13",2,1.081027065,0.69,1.200009192,0.85,0.962044937,0.42,16,0.1,0.14,12,NA,NA,NA,0,0,5,1,0,2,0,0,46,0,12,0.05,0,59,57,0.12,0.1,2
"237","SMCR8_267","SMCR8_267_38895_BMI_RWB_1","6/27/06",1,0.554811002,0,0.450027175,0,0.659594829,0.03,22,0.01,1.26,1,0,-0.17,0,0.02,0,0,0,0,0,0,0,0,0,1,0.11,0,3,3,1.86,4.62,22
"238","SMCR8_270","SMCR8_270_41442_BMI_RWB_1","6/17/13",2,0.816430758,0.13,0.86713425,0.24,0.765727266,0.1,3,0.1,0.1,14,NA,NA,NA,0.02,-15,0,1,0,4,1,0,111,-5.5,13,4.15,0,77,74,0,0,3
"239","SMCR8_272","SMCR8_272_39624_BMI_RWB_1","6/25/08",1,0.710536529,0.04,0.678607269,0.05,0.74246579,0.08,9,0,0.1,55,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,55,0.32,0.01,1,12,0.02,0,1
"240","SMCR8_274","SMCR8_274_40346_BMI_RWB_1","6/17/10",1,0.954621547,0.39,1.036390861,0.58,0.872852234,0.24,7,0.01,1.02,48,1,9.36,-1,3.69,0,0,0,0,1,1,0,39.5,18,13,4.94,0,152,15,1.16,1.75,14
"241","SMCR8_293","SMCR8_293_40316_BMI_RWB_1","5/18/10",1,0.67247006,0.02,0.892596367,0.29,0.452343753,0,285,37.04,52.2,158,NA,NA,NA,435.33,0,-73,0,0,7,0,0,200,1,7,18506.98,0,209,171,0.76,225.94,71
"242","SMCR8_294","SMCR8_294_40318_BMI_RWB_1","5/20/10",1,0.618136429,0.01,0.67280859,0.04,0.563464269,0.01,NA,NA,NA,85,NA,NA,NA,1323.82,0,-255,-259,0,6,6,0,44,44,NA,NA,NA,NA,NA,NA,NA,-5
"243","SMCR8_297","SMCR8_297_40323_BMI_RWB_1","5/25/10",1,1.004502271,0.51,1.018833117,0.54,0.990171425,0.48,8,0.05,0,6,NA,NA,NA,0,-28,30,-25,0,0,2,13.5,0,22,6,0.15,0.05,7,7,0,0,1
"244","SMCR8_304","SMCR8_304_40345_BMI_RWB_1","6/16/10",1,0.932383026,0.34,1.083029189,0.67,0.781736864,0.11,20,0.02,0.71,59,7,7.42,0,-0.29,0,2,0,0,2,0,0,2.5,0,52,19.2,0.03,10,48,0.47,1.56,7
"245","SMCR8_322","SMCR8_322_40343_BMI_RWB_1","6/14/10",2,0.166063034,0,0.14852693,0,0.183599139,0,39,0.02,0.04,1,NA,NA,NA,-0.01,0,3,0,0,3,0,0,0,0,2,4.28,0,0,0,0,0.58,0
"246","SMCR8_346","SMCR8_346_39235_BMI_RWB_1","6/2/07",1,0.774393463,0.08,0.625512227,0.02,0.923274698,0.33,-1,0.01,0,31,NA,NA,NA,0,0,0,-1,0,0,0,0,0,0,1,26.22,0,0,2,9.62,-0.06,0
"247","SMCR8_351","SMCR8_351_39618_BMI_RWB_1","6/19/08",1,0.482161857,0,0.336366422,0,0.627957292,0.02,NA,NA,NA,83,NA,NA,NA,1726.31,0,-254,-1,0,6,0,0,44,0,NA,NA,NA,NA,NA,NA,NA,-3
"248","SMCR8_361","SMCR8_361_39243_BMI_RWB_1","6/10/07",1,0.398176109,0,0.112041974,0,0.684310245,0.04,NA,NA,NA,94,NA,NA,NA,1146.94,-2,-258,-261,-1,5,5,6,43,43,NA,NA,NA,NA,NA,NA,NA,-16
"249","SMCR8_362","SMCR8_362_41465_BMI_RWB_1","7/10/13",3,1.149568129,0.82,1.240871567,0.9,1.05826469,0.63,13,0.01,0.04,1,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,-0.01,0,0,1,7.98,1.26,1
"250","SMCR8_370","SMCR8_370_39250_BMI_RWB_2","6/17/07",2,0.671853721,0.02,0.445746318,0,0.897961125,0.28,56,0.07,1.31,2,NA,NA,NA,0.75,1,0,1,0,1,1,0,7.5,0,2,1.38,0,0,6,0.14,0.27,1
"251","SMCR8_375","SMCR8_375_39191_BMI_RWB_1","4/19/07",1,0.963282088,0.41,0.696028377,0.06,1.230535799,0.9,7,0,0.6,14,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,7,0.02,0,7,7,0,0,9
"252","SMCR8_400","SMCR8_400_40358_BMI_RWB_1","6/29/10",1,0.84341243,0.16,1.121198534,0.74,0.565626326,0.01,277,0.66,7.09,131,NA,NA,NA,681.01,-66,-208,-143,2,6,3,4.5,172,31,-7,1564.86,0,200,83,131.72,-0.08,96
"253","SMCR8_405","SMCR8_405_40324_BMI_RWB_1","5/26/10",1,0.821273294,0.13,0.880149457,0.26,0.762397131,0.09,2,0,0.01,1,0,0.23,0,0.01,0,0,0,0,1,0,0,39.5,0,3,0.27,0,3,1,0,0.21,2
"254","SMCR8_419","SMCR8_419_41442_BMI_RWB_1","6/17/13",2,0.556228658,0,0.776131115,0.12,0.336326202,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,1.63,0,0,3,0,0.69,0
"255","SMCR8_441","SMCR8_441_40323_BMI_RWB_1","5/25/10",1,0.565204367,0,0.666797341,0.04,0.463611392,0,42,0.9,0.81,34,-1,5.99,-3,10.37,0,0,0,0,4,0,0,35,0,32,11.44,0,156,175,2.6,2.6,16
"256","SMCR8_446","SMCR8_446_39242_BMI_RWB_2","6/9/07",2,0.777348385,0.08,0.764769095,0.11,0.789927675,0.12,2,0.01,0.02,4,NA,NA,NA,1,-2,-5,-1,0,0,2,19,6.5,0,5,0.55,0,0,9,0.12,0.83,1
"257","SMCR8_448","SMCR8_448_41449_BMI_RWB_2","6/24/13",3,1.199241662,0.89,1.31111307,0.95,1.087370255,0.69,7,0,0.02,21,NA,NA,NA,0.81,0,0,0,0,0,0,0,4.5,0,15,0.61,0,0,7,0.02,0.08,0
"258","SMCR8_450","SMCR8_450_40358_BMI_RWB_1","6/29/10",1,0.505474327,0,0.560708927,0.01,0.450239728,0,215,0.29,6.51,83,NA,NA,NA,1496.8,0,-27,-3,0,5,1,0,22,3,83,1971.88,0.36,83,67,2.4,521.55,71
"259","SMCR8_453","SMCR8_453_40736_BMI_RWB_1","7/12/11",2,0.690368024,0.03,0.678969714,0.05,0.701766333,0.05,14,0.1,0.17,2,NA,NA,NA,4.4,0,1,0,0,2,0,0,186,0,2,4.5,0,47,31,0.02,0.42,16
"260","SMCR8_474","SMCR8_474_39999_BMI_RWB_1","7/5/09",1,0.834039474,0.15,0.778943228,0.12,0.88913572,0.27,8,0,0.04,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0.01,1,1,0,0.7,3
"261","SMCR8_480","SMCR8_480_39637_BMI_RWB_1","7/8/08",1,NA,NA,0.129140014,0,NA,NA,73,0.8,16.68,77,NA,NA,NA,664.23,-16,-344,-7,3,7,4,0,185,90,-11,1235.29,0,170,187,43.9,64.09,-4
"262","SMCR8_496","SMCR8_496_39630_BMI_RWB_2","7/1/08",2,0.850270504,0.18,1.150513653,0.79,0.550027354,0.01,3,0,0.1,2,NA,NA,NA,0,0,0,0,0,0,2,0,0,19,1,0.21,0.08,11,14,0,0,1
"263","SMCR8_513","SMCR8_513_39986_BMI_RWB_1","6/22/09",1,0.946033419,0.37,1.101621011,0.7,0.790445827,0.12,NA,NA,NA,0,NA,NA,NA,0,-13,0,1,1,5,1,0,160,158.5,0,0.61,0,0,17,0.45,-0.22,0
"264","SMCR8_528","SMCR8_528_40735_BMI_RWB_MCM_1","7/11/11",3,0.665711643,0.02,0.739513354,0.09,0.591909932,0.01,-4,0.14,247.07,115,NA,NA,NA,4780.7,0,-231,0,0,5,0,1,178,0.5,118,6007.72,0.25,0,49,27,475.72,-1
"265","SMCR8_530","SMCR8_530_39231_BMI_RWB_1","5/29/07",1,0.735136358,0.05,0.538223594,0.01,0.932049122,0.35,2,0.1,0.1,12,NA,NA,NA,0,0,13,-24,0,0,2,100,0,140,12,0.24,0,86,84,0.04,0.01,2
"266","SMCR8_543","SMCR8_543_39221_BMI_RWB_1","5/19/07",1,0.679835409,0.02,0.479781403,0,0.879889415,0.25,44,0.1,0.9,21,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,21,0.04,0.06,7,7,0,0,1
"267","SMCR8_567","SMCR8_567_40344_BMI_RWB_1","6/15/10",1,0.62309187,0.01,0.786942768,0.13,0.459240972,0,69,0.06,0.8,96,NA,NA,NA,50.06,0,-19,0,0,3,0,0,24.5,0.5,96,34.84,0.11,45,60,2.23,0.8,39
"268","SMCR8_587","SMCR8_587_39220_BMI_RWB_1","5/18/07",1,0.71099052,0.04,0.591612609,0.02,0.830368431,0.17,5,0.24,2.18,19,NA,NA,NA,3.99,0,1,0,0,0,0,0,0,0,3,47.14,0.01,46,1,0.34,7.21,0
"269","SMCR8_598","SMCR8_598_40344_BMI_RWB_1","6/15/10",1,0.285204687,0,0.244430928,0,0.325978447,0,0,-0.03,-0.04,140,-19,2.42,-38,-0.01,0,0,0,0,0,0,0,0,0,124,5.1,0.03,63,59,-0.01,0.01,5
"270","SMCR8_605","SMCR8_605_39995_BMI_RWB_1","7/1/09",1,0.529478332,0,0.564827745,0.01,0.494128919,0,-1,0,0,0,NA,NA,NA,-0.01,0,2,1,1,0,0,17.5,0,0,1,2.29,0,0,2,0,0.7,5
"271","SMCR8_635","SMCR8_635_39222_BMI_RWB_1","5/20/07",1,0.459395473,0,0.153000175,0,0.76579077,0.1,7,0,0,8,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,7,0.05,0.02,7,7,0.24,0,5
"272","SMCR8_688","SMCR8_688_39995_BMI_RWB_2","7/1/09",2,0.666729059,0.02,0.695482082,0.05,0.637976036,0.02,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.15,0
"273","SMCR8_713","SMCR8_713_38891_BMI_RWB_1","6/23/06",1,0.879689762,0.23,0.655355924,0.04,1.1040236,0.72,8,0,0.1,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0.02,1,1,0,0.7,3
