"","StationID","sample_id","asci_d","asci_h","asci_s","sampledate","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Peak_2","Peak_Dur_10","Peak_Dur_2","Peak_Dur_5","Peak_Fre_10","Peak_Fre_2","Peak_Fre_5","Peak_Tim_10","Peak_Tim_2","Peak_Tim_5","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"215","SMC06467","SMC06467_6.28.10_1",0.827393734961083,0.73990783090311,0.598518184506675,2010-06-28,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0
"216","SMC06740","SMC06740_6.10.13_1",0.805758342806697,0.878053557081803,1.09967694316389,2013-06-10,-4,0,0.07,-8,10,-0.87,-27,48.84,-10.5,-201,-21,0,2,1,42,7,-0.5,-49.5,9.28,0,62,56.5,0,-0.165,-14
"217","SMC06794","SMC06794_7.18.12_1",0.946189198905618,0.969294200130765,0.959977926932592,2012-07-18,-3,0.01,0,0,NA,NA,NA,0,-1,0,-6,0,0,0,0,0,0,0,-0.02,0,0,2,0,-0.795,-2
"218","SMC06863","SMC06863_7.21.11_1",0.968081792280665,1.03621553809837,0.949013157938469,2011-07-21,0,0,-0.01,0,0,0.645,0,0.25,0,0,0,0,0,0,0,0,0,0,-0.08,0,0,0,0,-0.03,0
"219","SMC06918","SMC06918_7.16.12_1",0.859873376867544,0.887330043301723,0.645903922775831,2012-07-16,-93.5,-0.08,-0.125,35,NA,NA,NA,105.82,-0.5,-14,-6,-0.5,0.5,-0.5,-30.5,3,11.5,-7,61.085,-0.16,41.5,68,-0.03,-0.04,-31
"220","SMC07126","SMC07126_7.12.12_1",0.88839813961275,0.90418379657321,0.826362021775199,2012-07-12,-42,0,0.665,-59,NA,NA,NA,320.22,-25.5,-53,-39,1.5,0,0,-7.5,19.5,14.5,-38,22.27,0,54,84,-0.23,0.24,-71
"221","SMC08094","SMC08094_6.28.12_1",0.544955568537334,0.532817336807821,0.503195941101494,2012-06-28,-55.5,-0.14,-0.245,28,NA,NA,NA,75.37,1,-3.5,0,1,-1,0,-1,-0.5,-3,-4.5,20.95,-0.015,-2,1,-0.36,-0.11,-77
"222","SMC08150","SMC08150_7.8.14_1",0.742684380224028,0.818824117674583,0.722956832145939,2014-07-08,81,0.14,1.48,-64,1,-732.45,-7,217.39,-1,-353,-11.5,0,1.5,0.5,-16.5,114,-18,-2,104.29,-0.01,163,20.5,-0.65,0.24,-20.5
"223","SMC08335","SMC08335_7.7.10_1",1.0440609698604,0.95617896570933,0.623699627598666,2010-07-07,NA,NA,NA,0,NA,NA,NA,0,0,0,-357,0,0,0,0,0,160,0,0,0,0,0,0,0,-5
"224","SMC08655","SMC08655_6.21.12_1",1.17068711991541,1.12310789150871,0.803222330567853,2012-06-21,0,0,-0.01,0,0,0.405,0,0.02,0,0,0,0,0,0,0,0,0,0,-0.22,0,0,0,0,-0.02,0
"225","SMC08845","SMC08845_6.22.09_1",0.34226235651775,0.416855798305318,0.509189491468379,2009-06-22,-9,0,0,-5,NA,NA,NA,0.57,-24,-29.5,-22.5,1,0.5,2.5,-36.5,-21.5,-37,-20,0.07,-0.06,-1,-7,0.01,0.4,-11
"226","SMC09118","SMC09118_5.22.13_1",0.726289040931414,0.80562858247334,0.862221666930449,2013-05-22,-55,-0.215,-0.36,28,NA,NA,NA,111.72,2,-3.5,0,2,-0.5,0,-2,-0.75,-3,-4,32.38,-0.15,26,12,-0.15,-0.09,-16
"227","SMC09286","SMC09286_6.9.10_1",0.921426798277645,0.904551860178005,0.607894716771143,2010-06-09,-69,-1.03,-2.72,-70,NA,NA,NA,225.83,-8.5,-350,-6,-0.5,0,0,-8.5,117.5,-2.5,-3,220.46,-0.03,134,63,-0.54,-0.68,-27.5
"228","SMC09325","SMC09325_6.21.12_2",0.716512505489145,0.886261224607983,0.872404101581277,2012-06-21,NA,NA,NA,0,NA,NA,NA,0,-363,0,0,1,0,0,143,0,0,0,0,0,0,5,0,0,-5
"229","SMC09503","SMC09503_6.4.12_1",0.96916939163882,0.903023210260543,1.20350520829298,2012-06-04,0,0,0,-1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0
"230","SMC10685","SMC10685_7.1.10_1",0.835092529886978,0.777611926010521,0.486460226259971,2010-07-01,-48,0,2.35,-68,NA,NA,NA,956.92,0,-66,-69,0,0.5,1,0,12.75,-5,-21,625.74,-0.165,-9.5,6.5,-0.26,5.37,-20
"231","SMC11343","SMC11343_6.4.12_1",0.965057807628593,0.886902110747546,0.546545198196116,2012-06-04,-0.5,0.42,0.35,-4,-5,89.29,0,17.94,0,0,0,0,0,0,0,0,0,-3,26.04,0,0,0,0.03,0.69,-1
"232","SMC11727","SMC11727_6.9.10_1",1.17699141105459,1.072978745566,0.789877546662459,2010-06-09,0,-0.02,-0.08,0,0.5,1.485,0,0.96,0,0,0,0,0,0,0,0,0,0,-0.33,0,0,0,-0.01,-0.04,0
"233","SMC12862","SMC12862_6.27.11_1",0.791794570590697,0.747578110628291,0.523987721042137,2011-06-27,-63,-4.37,-8.65,20,NA,NA,NA,3316.56,-0.5,-3.5,0,-0.5,-2,0,4,-37,0,12,339.26,-0.11,0,39,-3.29,-1.91,-26
"234","SMC13062","SMC13062_7.23.13_1",0.494128023985806,0.639291604088234,1.11750455933542,2013-07-23,-90,-0.12,-0.13,34,NA,NA,NA,133.58,0,-14,-4,0,0.5,-1,-29.75,6.5,-39.5,-1,71.83,-0.05,47,68,-0.3,-0.07,-21
"235","SMC13214","SMC13214_5.22.13_1",0.755728071610213,0.908166874720497,0.945182486801005,2013-05-22,-73,0.38,256.635,43,NA,NA,NA,5718.72,-0.5,-361,-1,0,0,0,0.5,98,0,43,1756.96,0.04,-1,4,0.47,294.21,-5
"236","SMC13599","SMC13599_6.4.12_1",1.1300160634766,0.904483102474857,0.573850337488393,2012-06-04,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0
"237","SMC13630","SMC13630_6.21.12_1",0.495631223835118,0.658070025731605,0.428845182768041,2012-06-21,130,0.09,0.5,-167,NA,NA,NA,2695.97,0,-180.5,0.5,0,0,0,-15.5,5.25,-0.5,-11,398.67,-0.13,121,69.5,-1.12,-11.205,-15.5
"238","SMC14099","SMC14099_6.13.13_1",0.771261125269484,0.896948907617102,0.935835440346519,2013-06-13,-14,0.005,0.085,-27.5,NA,NA,NA,67.1,-1,-53,-25,-1,0,-0.5,-31,-1,-20.5,-67,8.135,0,53,74,0,-1.065,-18
"239","SMC16446","SMC16446_6.21.12_1",0.989274924522141,0.95971774031936,0.760509064954046,2012-06-21,-10,-0.02,-0.02,-5,NA,NA,NA,25.07,0,-84,0,0,0,0,0,1.5,0,-10,11.44,0,29,0,-0.02,-5.06,-0.5
"240","SMC16832","SMC16832_6.18.10_2",0.667312413755526,0.708374252575164,0.645809005830309,2010-06-18,-11,-2.26,-3.515,-73.5,NA,NA,NA,2221.38,0,-20,0,0,0,0,0,2.5,0,26,851.73,-0.13,59,51,-1.82,-6.5,-20
"241","SMC16980","SMC16980_7.6.11_1",0.585480484386891,0.722762346909785,0.82832353768516,2011-07-06,9.5,0.035,0.055,-18,NA,NA,NA,9.15,-1,-243,0,0,0,0,0,94,0,-62,11.49,0,29.5,1,-0.02,0.01,-1
"242","SMC18545","SMC18545_6.25.13_1",0.885079170805295,0.813417970253198,0.853577239071208,2013-06-25,0,0,0,0,0,0.07,0,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0
"243","SMC19697","SMC19697_6.24.13_1",0.883649222733734,0.809700126079639,0.54440708926228,2013-06-24,NA,NA,NA,0,NA,NA,NA,0,0,0,-357,0,0,0,0,0,159.5,0,0,0,0,0,0,0,-4
"244","SMC19809","SMC19809_6.25.13_1",0.910188035355141,1.09553091706996,1.10975133934466,2013-06-25,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245","SMC19945","SMC19945_6.25.13_1",1.14737071072654,1.13822032635362,1.00305046994167,2013-06-25,0,0,-0.005,0,0,0.46,0,0.01,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,-0.02,0
"246","SMC20032","SMC20032_6.18.10_1",0.615129908357861,0.762058855125884,0.52042006825519,2010-06-18,14,-1.455,-1.845,-98,NA,NA,NA,2080.96,0,-20,0,0,0,0,0,-30.5,0,-52,839.93,-0.04,59,51,-1.16,-7.92,-3
"247","SMC21822","SMC21822_6.21.10_1",0.866086933701864,0.829093628429112,0.38838483654174,2010-06-21,-4,0.13,240.6,69,7,1740.99,-12,4812.66,0,-340.5,0,0,3,0,0,110.25,0,69,1312.59,0.045,0,21,0.41,63.325,-49
"248","SMC24222","SMC24222_6.21.10_1",0.805516741081928,0.714908281943337,0.508128343653514,2010-06-21,-4,0.14,260.57,55.5,NA,NA,NA,4731.64,0,-342.5,-1,0,3.5,0,0,105.5,0,55.5,1361.195,0.035,0,22,6.23,211.4,-6
"249","SMC26909","SMC26909_5.31.10_1",0.860487838504552,0.754230548725489,0.358373261582314,2010-05-31,126.5,2.425,5.99,-19.5,NA,NA,NA,371.47,0,-249,0,0,2,0,0,129,-12.5,-39,218.88,0,0,4,-0.23,-5.48,-4
"250","SMC27709","SMC27709_5.31.10_1",0.967030146783995,0.818010006846543,0.516559614939166,2010-05-31,123,2.22,5.435,-19.5,NA,NA,NA,374.98,0,-248,-1,0,2,0,0,129,-12.5,-39,215.195,0,0,5,-0.22,-5.3,-5
"251","SMC29064","SMC29064_6.25.12_1",1.07305422427668,1.06749425222619,0.855585800742882,2012-06-25,-1,0,0,-4,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0
"252","SMC32897","SMC32897_6.21.10_1",0.561370292024856,0.578028563503636,0.609787132544557,2010-06-21,NA,NA,NA,15,NA,NA,NA,1.12,-62.5,-358,-364,1.5,0,0,42.5,130.5,118,NA,NA,NA,NA,NA,NA,NA,NA
"253","SMC34888","SMC34888_6.24.10_1",0.872305188941151,0.881699081087627,0.441021682624865,2010-06-24,-1,0.02,0.02,-1,0,-12.73,-20,2.74,0,-87,-6,0,0,0,0,-16,0,0,-0.07,0,-1,-0.5,0,0.365,0
"254","SMC35837","SMC35837_6.25.12_1",1.24906080698645,1.22958957307439,1.21833831714225,2012-06-25,1,-0.02,-0.01,0,NA,NA,NA,5.31,0,-3,0,0,1,0,0,23.5,0,0,-0.05,0,0,0,-0.03,-0.02,-1
"255","SMC40887","SMC40887_6.12.13_1",0.824147476595201,0.838793357223162,1.01156041526759,2013-06-12,-24,-0.22,-5.5,-6,NA,NA,NA,333.64,-1,-234.5,-6,0,2,-1,0,51.25,-13,-25,188.18,0,-1,11.5,-3.235,-4.765,-34
"256","SMCR8_218","SMCR8_218_6.22.09_1",0.825396334558532,1.02671154806536,1.22303591944449,2009-06-22,-2,0,0,0,-3.5,0.19,0,0.03,0,-1,0,0,0,0,0,0,0,0,-0.005,0,0,0,0,0,-1
"257","SMCR8_219","SMCR8_219_7.6.09_1",0.889509926404251,0.941206825482137,0.846971234533356,2009-07-06,-1,0,0,0,NA,NA,NA,0.04,0,-14,0,0,0,0,0,6,0,-1,0,0,0,0,0,0,0
"258","SMCR8_474","SMCR8_474_7.5.09_1",1.02799038909607,1.05812922071791,0.800243769667026,2009-07-05,-1,0,0,-7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-8,0,0,1,0,0,0,0
"259","SMCR8_513","SMCR8_513_6.22.09_1",1.04479252043012,1.04779758218861,0.737980551512505,2009-06-22,NA,NA,NA,-13,NA,NA,NA,0,-29.5,-99,-101,0.5,0,1,-1,0,-1,-6.5,-0.01,0,0,8.5,0.225,-0.865,-8.5
"260","SMCR8_605","SMCR8_605_7.1.09_1",1.05359419829708,0.893350862947051,0.41649143091451,2009-07-01,-1.5,0,-0.005,0,NA,NA,NA,-0.01,-1,0,0,0.5,0,0,8.75,-2,-0.5,0,-0.02,0,0,-5,0,0.03,-2
"261","SMCR8_688","SMCR8_688_7.1.09_2",0.998338681366858,0.856867973176997,0.398474276763344,2009-07-01,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0
