"","stationcode","sampleid","sampledate","oovere","mmi","csci","latitude","longitude","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Peak_2","Peak_Dur_10","Peak_Dur_2","Peak_Dur_5","Peak_Fre_10","Peak_Fre_2","Peak_Fre_5","Peak_Tim_10","Peak_Tim_2","Peak_Tim_5","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"144","903WE0900","903WE0900_05042016_BMI_RWB_1","5/4/16",1.23393264,0.82614786,1.03004025,33.33052,-116.81511,14.1666666666667,-0.000833333333333333,0.00416666666666667,-9.44444444444444,0,-0.11,0,-0.01,0,0.1,-0.25,0,0,0,0,0,0,-11.7857142857143,0.126111111111111,0.0135714285714286,-0.388888888888889,-0.538461538461538,0.0107692307692308,0.0223076923076923,0
"145","905CE0512","905CE0512_04202004_BMI_RWB_1","4/20/04",1.22510636,0.94344596,1.08427616,33.11137,-116.74386,-1.82608695652174,0.01,0.0256521739130435,-0.260869565217391,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,28.7391304347826,0,-0.0239130434782609,-29,-26.9130434782609,-0.80304347826087,0.769565217391304,-2.08695652173913
"146","905M21756","905M21756_05042017_BMI_RWB_1","5/4/17",0.96651634,0.44670785,0.70661209,33.05619,-117.04124,NA,NA,NA,7.33333333333333,NA,NA,NA,78.04,0,-176.5,-1,0,3,0,0,44,0,-25,1.16333333333333,0.01,79,1.5,0.935,6.415,-1.5
"147","905S02561","905S02561_05252011_BMI_RWB_1","5/25/11",1.00161487,1.19546283,1.09853885,33.12974,-116.63591,-4.47826086956522,0.01,0.210434782608696,0.130434782608696,-0.2,0.208,-0.8,0,0,1.30434782608696,-0.2,0,0.217391304347826,0,0,-0.847826086956522,0,1.47826086956522,0.0739130434782609,-0.0143478260869565,-1.34782608695652,3,0.114782608695652,1.24869565217391,-4.34782608695652
"148","905WE0679","905WE0679_05042017_BMI_RWB_1","5/4/17",0.92801724,1.24502608,1.08652166,33.13163,-116.6544,-4.52173913043478,0.0108695652173913,0.118260869565217,-0.0869565217391304,-0.333333333333333,0.22,-1,0,0,0.391304347826087,-15,0,0.130434782608696,1.33333333333333,0,-1.04347826086957,-10.1666666666667,4.08695652173913,0.151304347826087,-0.0630434782608696,-4.17391304347826,0.434782608695652,-0.0869565217391304,1.36869565217391,-4.60869565217391
"149","905WE1018","905WE1018_06092015_BMI_RWB_1","6/9/15",0.96784781,0.44184056,0.70484419,33.12423,-116.68157,-3.21739130434783,0.018695652173913,0.189565217391304,-1.39130434782609,0,0.195,-0.5,0,-3.5,0.217391304347826,-68.2,2,0.0434782608695652,1.6,-1.5,-0.478260869565217,22.5,3.04347826086957,0.100869565217391,-0.0382608695652174,-4.43478260869565,0.173913043478261,-0.129130434782609,1.39608695652174,-4.60869565217391
"150","907M23330","907M23330_06092016_BMI_RWB_1","6/9/16",1.08504827,0.84298849,0.96401838,33.00358,-116.70228,NA,NA,NA,0,NA,NA,NA,0,0,3.33333333333333,5,0,0.333333333333333,0.5,0,-13.8333333333333,-20.75,0,0.14,0,0,0,0,-0.01,0
"151","907M23331","907M23331_06082016_BMI_RWB_1","6/8/16",0.86023158,0.68067171,0.77045165,32.84058,-116.90771,NA,NA,NA,6.66666666666667,NA,NA,NA,78.5,0,-275,-180.5,0,1.5,1,0,205,251.5,-23,11.8633333333333,0,149.666666666667,46,-0.26,-0.24,0.666666666666667
"152","907M23362","907M23362_05092017_BMI_RWB_1","5/9/17",0.92094118,0.98319826,0.95206972,32.9918,-116.71432,NA,NA,NA,NA,NA,NA,NA,0,NA,-115.333333333333,-364,NA,0.666666666666667,0,NA,51.6666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA
"153","907M23367","907M23367_05292018_BMI_RWB_1","5/29/18",1.00799082,0.82843648,0.91821365,32.96335,-116.66364,38,0.4,0.16,-52.6666666666667,NA,NA,NA,11.22,0,-37,0,0,0.5,0,0,-72.75,-111,-16,2.105,0,-18.3333333333333,3.66666666666667,-0.89,-1.9,-40
"154","907S00577","907S00577_05122009_BMI_RWB_1","5/12/09",1.26180663,0.8564385,1.05912257,33.0767,-116.67455,-37.9565217391304,-0.00304347826086957,-0.03,8.65217391304348,NA,NA,NA,0,0,0.260869565217391,-0.4,0,0.0869565217391304,0,0,-0.347826086956522,0.1,9.56521739130435,0.206521739130435,0.00347826086956522,-0.91304347826087,28.3913043478261,-0.117826086956522,-2.47130434782609,-29.304347826087
"155","907S01418","907S01418_05122009_BMI_RWB_1","5/12/09",1.28016597,1.16963302,1.2248995,32.99254,-116.71771,1,0,0,-0.5,NA,NA,NA,0.58,0,-56.5,0.5,0,0.75,0.5,0,14.5625,-14.75,11.25,0.23875,0,-6,-11.75,0,-0.0025,-0.166666666666667
"156","907S01434","907S01434_05132009_BMI_RWB_1","5/13/09",1.0880936,0.8580051,0.97304935,32.90475,-116.62501,-1.8695652173913,0.0091304347826087,0.0408695652173913,-0.260869565217391,0,0.22,0,0,-59,0,-70.2,0,0,0.4,21.3333333333333,0,20.4,2.91304347826087,0.00956521739130435,-0.0434782608695652,-3.17391304347826,-1.04347826086957,0.0173913043478261,1.48173913043478,-2.1304347826087
"157","907S01610","907S01610_05042015_BMI_RWB_1","5/4/15",1.08364884,0.77737617,0.9305125,32.96675,-116.65275,10.8,-0.01,-0.014,-18,NA,NA,NA,0.86,0,-59.8571428571429,0,0,0.857142857142857,0,0,-17.2857142857143,0,0.4,0.28,0,-0.0666666666666667,21.6,-0.026,-0.014,-15.4285714285714
"158","907S03210","907S03210_05182011_BMI_RWB_1","5/18/11",0.87816142,1.00570687,0.94193415,33.00312,-116.72918,NA,NA,NA,NA,NA,NA,NA,0,-361.666666666667,0,0,1,0,0,159.166666666667,0,0,NA,0.251304347826087,NA,15.8181818181818,NA,NA,NA,NA
"159","907S03786","907S03786_05302012_BMI_RWB_1","5/30/12",1.20517323,1.20699832,1.20608577,32.89421,-116.65844,-4.04347826086957,0.00347826086956522,0.00217391304347826,0.826086956521739,-1,0.21,0,0,-59,0.130434782608696,-69.4,0,0.0869565217391304,0.6,21.3333333333333,-0.217391304347826,19.9,4.82608695652174,0.130434782608696,-0.0673913043478261,-4,-0.782608695652174,-0.018695652173913,1.46173913043478,-3.21739130434783
"160","909M24925","909M24925_05102016_BMI_RWB_1","5/10/16",1.07587691,0.59669067,0.83628379,32.83848,-116.63814,1,0.01,0.16,-1,NA,NA,NA,7.87,0,-89.6666666666667,0,0,0.333333333333333,0,0,48,0,-1,-0.215,0,0,-0.5,0,10.66,0.5
"161","909M24937","909M24937_06222016_BMI_RWB_1","6/22/16",0.92231154,0.83076448,0.87653801,32.81935,-116.70775,NA,NA,NA,-4,NA,NA,NA,7.46,0,-11.5,0,0,0,0,0,0,0,-3.25,2.0425,0,-0.75,13.75,0.28,0.6075,-14.5
"162","909SSWR03","909SSWR03_04202009_BMI_RWB_1","4/20/09",0.77761683,1.00064442,0.88913062,32.83521,-116.62203,-1,-0.00333333333333333,-0.00666666666666667,0,NA,NA,NA,0,-0.333333333333333,0,0.4,0,0,0,0,0,-0.4,0,0.0125,0,0,1,0,-0.685,-1
"163","909WE0662","909WE0662_06102019_BMI_RWB_1","6/10/19",0.9872586,0.63381972,0.81053916,32.89957,-116.58789,-2,0,0,-0.2,NA,NA,NA,0,-1,0,-7,0,0,0.2,0,0,-0.2,-0.25,-0.046,0,0,1.25,0.5275,-0.0425,-1.25
"164","909WE0780","909WE0780_05152001_BMI_RWB_1","5/15/01",1.18991554,0.84993517,1.01992536,32.92981,-116.55901,NA,NA,NA,-0.666666666666667,NA,NA,NA,0,0,0,-69.6666666666667,0,0,1,0,0,-16.6666666666667,-0.666666666666667,0.173333333333333,0,0,-2,0,0.0466666666666667,2
"165","911M24934","911M24934_04042017_BMI_RWB_1","4/4/17",0.68475636,0.94089244,0.8128244,32.76761,-116.65057,NA,NA,NA,NA,NA,NA,NA,0,-33,0,0,1,0,0,135,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"166","911M24949","911M24949_04112018_BMI_RWB_1","4/11/18",0.92510753,0.94477543,0.93494148,32.80946,-116.43979,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"167","911S00538","911S00538_05052009_BMI_RWB_1","5/5/09",1.18079619,0.92886087,1.05482853,32.78123,-116.63207,1.33333333333333,-0.0766666666666667,0.0133333333333333,-2.63636363636364,0,10.615,-2,5.62,-12.6666666666667,-37.6363636363636,-8,-0.333333333333333,0.272727272727273,0.2,-12.3333333333333,18.2727272727273,7.8,-0.4,1.35818181818182,0,6.90909090909091,-0.6,-0.088,0.526,0
"168","911S00858","911S00858_05092017_BMI_RWB_1","5/9/17",1.03707731,0.8747066,0.95589196,32.90282,-116.49337,NA,NA,NA,0,NA,NA,NA,0,-361,0,0,1.66666666666667,0,0,143.333333333333,0,0,0,0.0321739130434783,0,7.72727272727273,-7,0,0,7
"169","911S01142","911S01142_04192016_BMI_RWB_1","4/19/16",1.043975,0.75510049,0.89953775,32.73547,-116.65268,-2.5,-0.05,-0.0266666666666667,-27.1818181818182,NA,NA,NA,13.29,0,-208.545454545455,-5.6,0,0.272727272727273,0.2,0,63.2727272727273,6.8,-14.4444444444444,2.40416666666667,0,3.16666666666667,-13,-0.02375,0.5275,-3
"170","911S01818","911S01818_05062009_BMI_RWB_1","5/6/09",1.1338377,0.97161437,1.05272603,32.86215,-116.52037,-16.5652173913043,-0.0130434782608696,0.0534782608695652,-0.565217391304348,NA,NA,NA,0,0,0.173913043478261,-0.2,0,0.130434782608696,-0.2,0,-0.91304347826087,0.9,-4.65217391304348,0.924782608695652,-0.0221739130434783,4.08695652173913,22.695652173913,-0.128695652173913,0.0178260869565217,-18.6086956521739
"171","911S02058","911S02058_05052009_BMI_RWB_1","5/5/09",1.18913156,0.90379534,1.04646345,32.76142,-116.64257,1,-0.05,0.00888888888888889,-0.272727272727273,NA,NA,NA,8.65,-0.333333333333333,-111.909090909091,-9.2,0,0.272727272727273,0,0.166666666666667,41.5909090909091,-0.1,-0.444444444444444,1.06636363636364,0,7,-0.666666666666667,-0.0311111111111111,0.534444444444444,-0.5
"172","911S03354","911S03354_05052009_BMI_RWB_1","5/5/09",1.23616257,1.06459563,1.1503791,32.79112,-116.61677,NA,NA,NA,0,NA,NA,NA,0,-357,0,-356.4,1.66666666666667,0,1.8,146.5,0,142.5,0,1.91130434782609,0,27.5217391304348,6,0,0.44,-6
"173","911S04086","911S04086_05062009_BMI_RWB_1","5/6/09",0.98181077,0.74680691,0.86430884,32.67454,-116.57777,1.44444444444444,-0.0233333333333333,-0.0288888888888889,-3.14285714285714,NA,NA,NA,4.56,-1,-60.4545454545455,-5.8,0,0.272727272727273,0.2,0,21.3636363636364,2.5,-7.11111111111111,3.07117647058824,0,-5.11764705882353,3.1,-0.049,-0.898,-0.75
"174","LALT501","LALT501_07032018_BMI_RWB_1","7/3/18",0.78514768,0.52379135,0.65446951,34.08009,-118.22419,-54.6153846153846,7.52153846153846,23.72,26.6666666666667,-0.333333333333333,1050.99666666667,-30.3333333333333,2879.42,-1,-42,-18.3333333333333,0,1.75,-0.333333333333333,-1,6.125,-7.83333333333333,-45.7857142857143,-91.67,0.000714285714285714,80.8333333333333,58.7857142857143,6.82214285714286,-82.3107142857143,-19.1428571428571
"175","SGLT506","SGLT506_07022018_BMI_RWB_1","7/2/18",0.51148097,0.51768928,0.51458513,34.06173,-117.99129,12.4615384615385,-10.66,-11.8646153846154,-39.6666666666667,1.66666666666667,-21.55,-30.3333333333333,942.84,-2,-2,0.25,-1,0,0,-11,-3.8,0,-14.1428571428571,-439.115263157895,-0.0342857142857143,61.4210526315789,32,-6.12,129.615,-12.6428571428571
"176","SGUR010","SGUR010_06272011_BMI_RWB_1","6/27/11",1.12038116,0.8412268,0.98080398,34.19498,-117.86114,1.09090909090909,0.00545454545454545,-0.0472727272727273,0.833333333333333,0,6.75,0,-0.18,0,0,0,0,0,0,0,0,0,-0.0909090909090909,2.93,0.000909090909090909,1.83333333333333,-0.818181818181818,0.326363636363636,2.09454545454545,0.75
"177","SGUR103","SGUR103_05152014_BMI_RWB_1","5/15/14",1.34085153,0.83116748,1.0860095,34.23218,-118.05822,-2,0,0.044,4.41666666666667,1,-0.13,0,-0.03,0,0,0.25,0,0,0.25,0,0,-4.125,4.58333333333333,0.0683333333333333,0,-0.166666666666667,0.727272727272727,0.00454545454545455,-4.95,-0.818181818181818
"178","SGUT501","SGUT501_07052016_BMI_RWB_1","7/5/16",1.30974948,1.06056457,1.18515703,34.2408,-117.8833,4.04761904761905,0.00761904761904762,0.03,-3.52173913043478,NA,NA,NA,0,0,0.75,0,0,0.416666666666667,0,0,-10,0,-3.65217391304348,0.536086956521739,0.000434782608695652,0.130434782608696,0.142857142857143,-0.000476190476190476,0.0361904761904762,0
"179","SGUT502","SGUT502_06092016_BMI_RWB_1","6/9/16",0.40431592,0.61935232,0.51183412,34.2283,-117.76593,0.111111111111111,-0.00555555555555556,-0.00555555555555556,0,NA,NA,NA,0.58,0,-9.77777777777778,0,0,0.111111111111111,0,0,1.94444444444444,0,0,0.491666666666667,0,8.88888888888889,0,0.00571428571428572,0.0414285714285714,0.0833333333333333
"180","SGUT503","SGUT503_07112016_BMI_RWB_1","7/11/16",1.11199092,0.99119782,1.05159437,34.29216,-117.83856,-0.5,-0.005,-0.005,0,NA,NA,NA,0,0.5,0.3,0.25,0,0,0.25,-0.5,-0.25,-10.875,0.2,-0.018,0,0,0.6,-0.076,0.152,-0.6
"181","SGUT504","SGUT504_07072016_BMI_RWB_1","7/7/16",1.0567298,0.70185628,0.87929304,34.2377,-117.8203,-5.91304347826087,0.156521739130435,-0.0734782608695652,3.43478260869565,2.5,0.3,-2.5,0.35,-6,-5.3,-7.66666666666667,-0.5,0.3,0.333333333333333,-5.75,0.75,-1.16666666666667,-0.826086956521739,0.0617391304347826,0,4.26086956521739,6.73913043478261,-0.00956521739130435,0.121304347826087,-2.47826086956522
"182","SGUT505","SGUT505_06262014_BMI_RWB_1","6/26/14",0.91445196,0.63870126,0.77657661,34.16939,-117.88932,0,-0.0466666666666667,-0.06,0,NA,NA,NA,-0.06,0,0,-0.75,0,0,0,0,0,0,0,0.0138888888888889,0,0,0,1.16,1.354,0
"183","SMC00080","SMC00080_06062012_BMI_RWB_MCM_1","6/6/12",0.85453806,0.75984062,0.80718934,34.32909,-118.08188,4.69565217391304,0.00347826086956522,0.0539130434782609,-4.95652173913043,NA,NA,NA,0,0,1.33333333333333,-16.2,0,0,0.4,0,0,7.3,-5.95652173913043,0.00521739130434783,-0.000869565217391304,1,1.26086956521739,0,0,-0.260869565217391
"184","SMC00105","SMC00105_04122017_BMI_RWB_1","4/12/17",0.93219507,0.66263644,0.79741575,33.74651,-117.58423,NA,NA,NA,-3,NA,NA,NA,0,0,0,-32.3333333333333,0,0,1.66666666666667,0,0,-5.83333333333333,-3,0.0633333333333333,0,0,-3.66666666666667,0,0.0633333333333333,3.66666666666667
"185","SMC00198","SMC00198_07092014_BMI_RWB_1","7/9/14",0.97324705,0.65625936,0.81475321,32.93709,-117.13851,41,-1.2,-1.37333333333333,-57.2,1,21.8,-9,160.43,-1.33333333333333,-270.2,-8.75,0.333333333333333,1.9,0.25,-8,111.25,-9.375,-1,82.301,0.00333333333333333,95.4,48.1666666666667,-1.14666666666667,-1.20666666666667,-27.5
"186","SMC00271","SMC00271_06252018_BMI_RWB_1","6/25/18",1.06833621,0.88872797,0.97853209,34.5485,-119.16547,0.0833333333333333,0,0,-0.333333333333333,1,0,0,0.01,0,0,0,0,0,0,0,0,0,-0.0714285714285714,0.0114285714285714,0,0,-0.0714285714285714,0.0271428571428571,0.00142857142857143,0.0714285714285714
"187","SMC00282","SMC00282_06092009_BMI_RWB_1","6/9/09",1.15106251,0.81032509,0.9806938,32.8718,-116.61357,-0.5,0,-0.005,0,NA,NA,NA,0.38,-0.5,-27,0,0,0.142857142857143,0,0,3.35714285714286,0,0,0.00428571428571428,0,0,0.75,0,-0.275,-0.75
"188","SMC00288","SMC00288_06042014_BMI_RWB_1","6/4/14",0.68350335,0.52783324,0.6056683,34.13118,-117.76,-23.75,0,-0.025,5.55555555555556,NA,NA,NA,3.28,0,-36.5,-6.66666666666667,0,1.5,-0.333333333333333,0,-4.55,-20.6666666666667,-31.7777777777778,0.841111111111111,0,37.3333333333333,51,-0.07,-0.03875,-16.875
"189","SMC00318","SMC00318_06152010_BMI_RWB_1","6/15/10",0.50659424,0.25220035,0.3793973,33.81287,-118.20558,17.5,-13.221,-21.929,-66.8636363636364,NA,NA,NA,4837.7,-0.333333333333333,-73.7,-0.2,0,0.7,0,0,4,0,33.6363636363636,1499.23130434783,-0.0327272727272727,77.0434782608696,42.3636363636364,-8.45,-71.2063636363636,-26
"190","SMC00382","SMC00382_06212018_BMI_RWB_1","6/21/18",0.39645478,0.30883195,0.35264336,34.04437,-117.99413,3,0,0.01,-22.9166666666667,NA,NA,NA,8.96,-91,-39.5555555555556,-44,7,1.77777777777778,1.66666666666667,47,12.1111111111111,-0.833333333333333,-61.5833333333333,2.5075,0.00166666666666667,38.6666666666667,57.6666666666667,0.338888888888889,0.171111111111111,-17.5555555555556
"191","SMC00428","SMC00428_06012016_BMI_RWB_1","6/1/16",1.03589939,0.80367303,0.91978621,34.2481,-118.04976,-0.947368421052632,-0.00157894736842105,0.0394736842105263,2.05263157894737,-4,-0.97,-44,0.92,0,-115.3,-109.75,0,0.3,0.5,0,45.6,60.5,-8.94736842105263,0.61421052631579,-0.068421052631579,11,10.0526315789474,0.0410526315789474,0.653684210526316,0.947368421052632
"192","SMC00436","SMC00436_05312017_BMI_RWB_1","5/31/17",0.72958736,0.49112596,0.61035666,34.149,-118.27863,6.8,-11.494,-13.043,-47.3333333333333,0.666666666666667,1102.86666666667,-28.6666666666667,2257.62,-0.333333333333333,-74.6363636363636,-0.25,0,1.09090909090909,0,0,13.0454545454545,0,45.6363636363636,1068.44210526316,-0.03,78,25.1818181818182,-6.54272727272727,-10.74,-18.9090909090909
"193","SMC00464","SMC00464_06042014_BMI_RWB_1","6/4/14",1.11154985,0.76085623,0.93620304,34.24152,-117.86683,4.57142857142857,0.00285714285714286,0.0495238095238095,-4.54545454545455,NA,NA,NA,-0.01,0,1,0,0,0.25,0,0,-7.25,0,-8.2,0.723913043478261,0.0025,2.78260869565217,3.35,-0.004,0.0265,-0.181818181818182
"194","SMC00476","SMC00476_06082009_BMI_RWB_1","6/8/09",1.26937981,1.01520689,1.14229335,34.24209,-118.13381,18.5789473684211,-0.0321052631578947,0.6,0.157894736842105,NA,NA,NA,0,0,1,1.25,0,0,0,0,0,0,-0.842105263157895,0,-0.000526315789473685,1,-16.7894736842105,0.607894736842105,0.193684210526316,17.7894736842105
"195","SMC00479","SMC00479_07132011_BMI_RWB_1","7/13/11",0.60644694,0.39761767,0.50203231,34.2634,-119.24095,1.28571428571429,0.00142857142857143,0.0157142857142857,-26.7857142857143,-4,14.25,-6,13.36,0,-34.3,-16.5,0,1.2,-1.5,-0.5,14.1,-11.125,-39.3571428571429,9.855,0,12.5714285714286,30.4285714285714,-0.00928571428571429,-0.133571428571429,-17.8571428571429
"196","SMC00480","SMC00480_07022018_BMI_RWB_1","7/2/18",1.06256675,0.88517182,0.97386928,34.23434,-117.73155,0,0,0,0,NA,NA,NA,0,0,-0.1,1.33333333333333,0,0,1,0,0.1,-4.83333333333333,0,0.056,0,11.2,0,0.0025,0.0225,0
"197","SMC00520","SMC00520_06142017_BMI_RWB_1","6/14/17",0.8845536,0.67421387,0.77938373,34.29626,-118.28252,-0.333333333333333,-0.038,-0.014,-0.6,0,4.98,-1,3.57,0,-2.27272727272727,0,0,0.181818181818182,0,0,3.31818181818182,0,-0.117647058823529,0.301739130434783,0,-0.173913043478261,0.823529411764706,0.26,-0.962352941176471,-1
"198","SMC00544","SMC00544_06222011_BMI_RWB_1","6/22/11",1.18438084,0.98677618,1.08557851,34.14677,-117.74153,7.33333333333333,0.00111111111111111,-0.162222222222222,-6.54545454545455,-9,-0.07,0,0.02,0,-0.7,0,0,0.1,0,0,1.4,0,-6.36363636363636,0.05,0,-0.181818181818182,1,0.00727272727272727,-0.00545454545454546,-1.18181818181818
"199","SMC00608","SMC00608_06272018_BMI_RWB_1","6/27/18",0.50749558,0.39259579,0.45004569,34.12344,-117.90223,4.15384615384615,0.337692307692308,1.38692307692308,-15.3125,-15,11.5425,-15.25,75.17,-16,-1.88888888888889,-5.75,0,0.111111111111111,-0.25,-4.25,-0.222222222222222,2,-40.5,2.036875,0,25.1875,30.7142857142857,2.13928571428571,-5.45571428571429,-6
"200","SMC00632","SMC00632_06132011_BMI_RWB_1","6/13/11",0.56409891,0.41666899,0.49038395,34.14874,-118.55604,2.85714285714286,0.00357142857142857,-0.0107142857142857,-11.6111111111111,7.5,0.135,-20.5,7.58,0,-11.0833333333333,0,0,0.0833333333333333,0,0,-0.375,0,-33.8888888888889,1.36333333333333,0.00333333333333333,22.2777777777778,27.9444444444444,0.0811111111111111,-0.0111111111111111,-5.66666666666667
"201","SMC00684","SMC00684_06272011_BMI_RWB_1","6/27/11",0.44435759,0.42906154,0.43670957,34.09698,-118.02373,-25.1,0.001,-0.466,-12.4666666666667,-8.33333333333333,33.1466666666667,-31,96.33,-70,-29.375,-45.3333333333333,5,0.625,0.666666666666667,26.5,5.3125,8,-55.8,-23.3753333333333,0.00133333333333333,43.3333333333333,71.1428571428571,1.36428571428571,4.96357142857143,-24.4285714285714
"202","SMC00710","SMC00710_05192009_BMI_RWB_1","5/19/09",0.78953594,0.5304247,0.65998032,32.88934,-117.20028,-118.5,-0.005,-0.37,41.2,1,104.69,-7,89.25,-24,-356.333333333333,-96,2,4.16666666666667,1,-21.5,139.833333333333,16.6666666666667,-41.75,208.594,0,73.6,91.5,-1.97,-2.3,-35
"203","SMC00748","SMC00748_06212011_BMI_RWB_1","6/21/11",0.23429339,0.31867358,0.27648349,34.07548,-118.0788,-12.7777777777778,0.0644444444444444,-1.18666666666667,-3.06666666666667,-14,2.92666666666666,-30,323.34,-21,-35.6666666666667,-20.3333333333333,1,0.222222222222222,1.66666666666667,-4,18.2777777777778,7.83333333333333,-41.9333333333333,55.796,0.0606666666666667,38.8666666666667,46.8461538461538,-1.86230769230769,-1.15,-17.1538461538462
"204","SMC00827","SMC00827_06152009_BMI_RWB_1","6/15/09",1.24870745,0.78695006,1.01782875,34.55734,-119.18833,0.0588235294117647,0.0135294117647059,-0.0141176470588235,0.136363636363636,0,4.925,0,3.47,0,0,0,0,0,0,0,0,0,-0.105263157894737,1.17521739130435,0.00105263157894737,0,0.117647058823529,0.0394117647058824,-3.30235294117647,-0.0555555555555556
"205","SMC00873","SMC00873_04122017_BMI_RWB_1","4/12/17",0.73483131,0.38448802,0.55965967,33.59849,-117.62668,-28.5555555555556,0.0211111111111111,0.12,8.92307692307692,2,8.24,-47,47.54,-0.5,-85.5454545454545,-5.25,0,2.18181818181818,-0.75,0,19.0454545454545,-0.625,-41.1538461538462,18.5861538461538,0.0669230769230769,50.0769230769231,69.1538461538462,0.0123076923076923,-3.00230769230769,-19.0769230769231
"206","SMC00899","SMC00899_07122011_BMI_RWB_1","7/12/11",0.3389655,0.29779591,0.3183807,33.71747,-117.7888,123.75,-0.2275,-0.21,-67.25,NA,NA,NA,75.26,-121,-310.666666666667,-206,0,2.33333333333333,0.5,-64,78.6666666666667,-33,-121.25,21.3677777777778,0,77.8888888888889,64.6666666666667,-0.146666666666667,-2.64,15
"207","SMC00911","SMC00911_06042009_BMI_RWB_1","6/4/09",1.2731145,0.72741732,1.00026591,34.50797,-119.29854,0.142857142857143,0.000714285714285714,0.00142857142857143,-1.27272727272727,0,0.51,0,0.46,0,0,0,0,0,0,0,0,0,-0.0588235294117647,0.0254545454545455,0,0.363636363636364,-0.0666666666666667,0.01,0.044,0.0666666666666667
"208","SMC00924","SMC00924_05242017_BMI_RWB_1","5/24/17",0.90842002,0.9201868,0.91430341,34.22394,-118.18053,4.78947368421053,0.0242105263157895,0.0273684210526316,-0.842105263157895,-3.5,0.305,0,2.14,0,-112.7,-112,0,2.2,1.75,0,4.15,18.625,-26.5263157894737,0.218421052631579,-0.0173684210526316,25.6842105263158,21.7894736842105,0.272631578947368,0.605263157894737,3.89473684210526
"209","SMC00957","SMC00957_06212010_BMI_RWB_1","6/21/10",0.94796634,0.61961235,0.78378935,33.96195,-117.37075,60.25,-0.075,-0.0325,-5,-5,317.69,0,114.99,0.333333333333333,-324.3,0,0.333333333333333,1.3,0.25,-4.66666666666667,114.15,-3.5,37.2857142857143,73.3966666666667,-0.0757142857142857,45,22.1428571428571,-0.0657142857142857,-0.248571428571429,-13.1428571428571
"210","SMC00958","SMC00958_07192011_BMI_RWB_1","7/19/11",0.20542871,0.28885329,0.247141,33.82532,-117.99894,-22.3,0.003,0.243,-19,NA,NA,NA,80.14,0,-32.2222222222222,-11,0,0.444444444444444,-0.5,0,-6.05555555555556,-10.75,-54,33.7192857142857,0.00785714285714286,35,68.7142857142857,-0.0235714285714286,-1.39857142857143,-33.7142857142857
"211","SMC01040","SMC01040_06092009_BMI_RWB_1","6/9/09",1.30834475,1.07874941,1.19354708,34.30553,-118.15792,1.07692307692308,-0.00615384615384615,0.00307692307692308,-0.6,-0.5,-0.215,-1,-0.06,-0.5,0.1,0,0,0,0,0,-0.1,0,-0.1,0.0857894736842105,0,-0.105263157894737,-0.916666666666667,0.311666666666667,0.03,0.625
"212","SMC01046","SMC01046_05212009_BMI_RWB_1","5/21/09",0.78454047,0.50950066,0.64702057,32.79509,-117.18494,-12.2608695652174,-0.149565217391304,0.131739130434783,1.8695652173913,-0.222222222222222,4.77666666666667,-10.7777777777778,84.07,-7,-30.375,-8.33333333333333,-1,1.125,0.666666666666667,0,-11.5,7.66666666666667,-13.6363636363636,30.4008695652174,0.0418181818181818,15.7272727272727,25.6363636363636,1.88318181818182,0.544545454545455,-10.3478260869565
"213","SMC01096","SMC01096_06142016_BMI_RWB_1","6/14/16",0.84594559,0.67925694,0.76260127,34.28465,-118.29343,0,-0.028,0.00133333333333333,-0.952380952380952,0,5.75,-1,3.54,0,-2.54545454545455,0.2,0,0.181818181818182,0,0,3.81818181818182,0,-0.684210526315789,0.631304347826087,0,-0.217391304347826,0.352941176470588,0.314705882352941,-0.185294117647059,-0.470588235294118
"214","SMC01155","SMC01155_05122009_BMI_RWB_1","5/12/09",1.22660656,0.76985381,0.99823018,33.7606,-117.67949,-1.83333333333333,0.0358333333333333,0.0325,0.823529411764706,0,0.01,-1,-0.01,0,0,0,0,0,0,0,-0.0833333333333333,0,-3.3125,1.01647058823529,0,13.8823529411765,4.5,0.3575,0.124375,-2.0625
"215","SMC01161","SMC01161_05272010_BMI_RWB_1","5/27/10",1.27034609,0.71096849,0.99065729,33.44661,-117.25532,5,0.02625,0.04625,-10,NA,NA,NA,2.86,0,-19.1666666666667,0,0,0.333333333333333,0,0,11.2916666666667,0,2.54545454545455,3.32714285714286,0.000909090909090909,42.1904761904762,4.36363636363636,-0.00727272727272727,0.00545454545454546,-4.72727272727273
"216","SMC01172","SMC01172_06242009_BMI_RWB_1","6/24/09",0.86392761,0.7613027,0.81261515,34.0816,-118.85826,8.39130434782609,0.00260869565217391,0.229130434782609,-12.4782608695652,NA,NA,NA,0.01,0,-15.75,-0.2,0,0.666666666666667,0,0,8.70833333333333,0,-10.695652173913,0.420434782608696,-0.300869565217391,-1.78260869565217,2.47826086956522,0.266086956521739,0.331739130434783,-4.26086956521739
