"","Bug_StationCode","SampleID","SampleDate","MostRecentSample","CSCI","CSCI_Percentile","OoverE","OoverE_Percentile","MMI","MMI_Percentile","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Peak_2","Peak_Dur_10","Peak_Dur_2","Peak_Dur_5","Peak_Fre_10","Peak_Fre_2","Peak_Fre_5","Peak_Tim_10","Peak_Tim_2","Peak_Tim_5","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"193","SMC20032","SMC20032_40347_BMI_RWB_1","6/18/10",1,0.289992483,0,0.256384709,0,0.323600257,0,-93,-14.54,-24.54,-330,NA,NA,NA,2080.96,0,-263,0,0,0,0,0,-65,0,-52,-5386.9,-0.12,-5,1,-6.79,-696.03,-76
"194","SMC20994","SMC20994_41442_BMI_RWB_1","6/17/13",1,0.609251064,0.01,0.786869135,0.13,0.431632994,0,-188,-0.01,-0.32,-58,NA,NA,NA,24.68,-1,-64,-1,0,-2,-1,0,-85,-20.5,-81,-85.77,-0.79,-38,-6,-1.39,-15.49,-46
"195","SMC21796","SMC21796_41439_BMI_RWB_1","6/14/13",1,0.543757456,0,0.629369926,0.03,0.458144986,0,-124,-0.27,-7.24,-88,-31,420.77,-43,2212.77,-3,-109,-39,0,-4,-1,-12,-14,-35,-100,-312.43,0,-7,0,-20.08,-441.93,-106
"196","SMC21822","SMC21822_40350_BMI_RWB_1","6/21/10",1,0.80750553,0.11,1.007268189,0.52,0.607742872,0.01,-4,0.13,240.6,3,7,1740.99,-12,4812.66,0,-361,-2,0,1,-1,0,45,0,-5,-8633.97,0.01,0,1,0,-2836.56,-49
"197","SMC24222","SMC24222_40350_BMI_RWB_1","6/21/10",1,0.730689578,0.05,0.892516117,0.29,0.568863039,0.01,-4,0.14,260.57,3,NA,NA,NA,4731.64,0,-361,-1,0,1,0,0,44,0,-4,-8070.22,0,0,2,0,-2398.51,-48
"198","SMC26909","SMC26909_40329_BMI_RWB_1","5/31/10",1,0.571835254,0,0.727957328,0.08,0.415713181,0,56,0.12,0.26,-295,NA,NA,NA,371.47,0,-364,0,0,0,0,0,-4.5,-17,-39,-4.55,0,-1,2,-2.51,-11.62,-8
"199","SMC27709","SMC27709_40329_BMI_RWB_1","5/31/10",1,0.458302475,0,0.560464398,0.01,0.356140553,0,56,0.12,0.25,-302,NA,NA,NA,374.98,0,-364,-1,0,0,0,0,-4.5,-17,-39,-4.41,0,-1,2,-2.46,-11.35,-8
"200","SMC29064","SMC29064_41085_BMI_RWB_1","6/25/12",1,0.898369508,0.26,0.867271051,0.24,0.929467964,0.35,-14,-0.1,0,-41,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-41,-0.04,-0.01,0,-12,0,0,-1
"201","SMC32897","SMC32897_40350_BMI_RWB_1","6/21/10",1,0.551570687,0,0.602498784,0.02,0.50064259,0,NA,NA,NA,15,NA,NA,NA,1.12,-98,-364,-364,0,0,0,-33,43.5,-22,NA,NA,NA,NA,NA,NA,NA,NA
"202","SMC34888","SMC34888_40353_BMI_RWB_1","6/24/10",1,0.896039132,0.26,1.093553406,0.69,0.698524859,0.05,-27,0,-0.17,-1,0,-12.73,-20,2.74,0,-87,-6,0,0,0,0,-18.5,0,-1,-0.4,0,-4,-2,-0.15,-1.44,-6
"203","SMC35837","SMC35837_41085_BMI_RWB_1","6/25/12",1,0.634498732,0.01,0.509282964,0,0.7597145,0.09,0,-0.06,-0.06,-5,NA,NA,NA,5.31,0,-199,0,0,0,0,0,-18,0,-23,-0.05,0,0,0,-0.06,-0.07,-1
"204","SMC40887","SMC40887_41437_BMI_RWB_1","6/12/13",1,1.074134966,0.68,1.264081038,0.92,0.884188893,0.26,-152,-4.66,-5.5,-275,NA,NA,NA,333.64,-1,-360,-27,0,2,-1,0,-38,-13.5,-127,-3.64,-0.01,-299,-132,-5.53,-133.76,-158
"205","SMCR8_007","SMCR8_007_38890_BMI_RWB_1","6/22/06",1,0.583756542,0,0.425809941,0,0.741703144,0.07,-16,-0.02,-0.05,0,NA,NA,NA,-0.01,0,0,0,0,0,0,0,-1.5,0,0,-0.08,0,-4,-4,-10.25,-3.64,-16
"206","SMCR8_011","SMCR8_011_38883_BMI_RWB_1","6/15/06",1,0.656928701,0.02,0.640058725,0.03,0.673798678,0.03,-126,-0.19,-0.34,-8,0,9.99,-24,20.79,0,-8,0,0,-3,0,0,-10,-7,-8,-52.69,-0.14,-5,-11,-0.09,-0.4,-29
"207","SMCR8_012","SMCR8_012_38868_BMI_RWB_1","5/31/06",1,0.596845796,0.01,0.35944321,0,0.834248381,0.18,-89,0,-0.34,-66,NA,NA,NA,5.93,-1,-33,-53,0,0,0,0,-5,1,-77,-2.28,-0.77,-13,-19,-0.23,-0.7,-35
"208","SMCR8_019","SMCR8_019_38883_BMI_RWB_1","6/15/06",1,0.642562984,0.01,0.67331621,0.04,0.611809758,0.02,-16,0.01,0,-22,-4,0.17,0,0.22,0,-31,0,0,-1,0,0,-9,0,-57,-11.53,-0.37,-5,-33,0.03,0.1,-2
"209","SMCR8_020","SMCR8_020_40736_BMI_RWB_1","7/12/11",2,1.09329406,0.72,1.207050411,0.86,0.979537709,0.45,0,0,0,-1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1
"210","SMCR8_025","SMCR8_025_39249_BMI_RWB_1","6/16/07",1,0.940599507,0.36,0.782669234,0.13,1.098529781,0.71,-29,-0.02,-0.03,-7,NA,NA,NA,0.1,0,-32,0,0,-1,0,0,-23.5,0,-7,-0.02,-0.01,0,-2,0,0,-1
"211","SMCR8_028","SMCR8_028_38872_BMI_RWB_1","6/4/06",1,0.51890115,0,0.446046457,0,0.591755844,0.01,0,0.1,0,-9,NA,NA,NA,0,-361,0,-235,0,0,0,-1,0,-1,-68,-0.73,-0.14,-15,-19,0,-0.13,0
"212","SMCR8_034","SMCR8_034_38890_BMI_RWB_1","6/22/06",1,0.651465834,0.01,0.393207914,0,0.909723754,0.31,-7,-0.01,-0.01,-1,NA,NA,NA,0.26,0,0,0,0,0,0,0,0,0,-2,-0.08,-0.02,-3,-3,-0.01,-0.01,0
"213","SMCR8_035","SMCR8_035_38890_BMI_RWB_1","6/22/06",1,0.997893795,0.49,0.973174515,0.44,1.022613075,0.55,-25,0,-0.6,-12,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-12,0,-0.02,0,-1,-0.5,-0.7,-24
"214","SMCR8_042","SMCR8_042_38868_BMI_RWB_1","5/31/06",1,0.293870203,0,0.224473287,0,0.36326712,0,-170,-1.21,-1.23,-230,NA,NA,NA,477.47,-17,-364,-216,-1,0,0,-102.5,-14,-81,-141,-47.11,0,-193,-182,-2.85,-19.53,-118
"215","SMCR8_046","SMCR8_046_39604_BMI_RWB_1","6/5/08",1,0.624366862,0.01,0.670153014,0.04,0.578580709,0.01,0,0,0,-10,NA,NA,NA,0,0,0,0,0,0,0,0,-1.5,0,0,-0.01,-0.03,0,0,0,0,-1
"216","SMCR8_048","SMCR8_048_39579_BMI_RWB_1","5/11/08",1,0.340003791,0,0.338965497,0,0.341042086,0,72,-0.31,-0.32,-193,NA,NA,NA,74.12,-129,-364,-209,0,0,0,-64,-42,-63,-287,2.88,0,-161,-14,-0.23,-0.26,-74
"217","SMCR8_057","SMCR8_057_39586_BMI_RWB_1","5/18/08",1,0.993198391,0.48,1.083181055,0.67,0.903215727,0.29,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218","SMCR8_062","SMCR8_062_38891_BMI_RWB_1","6/23/06",1,0.788900218,0.09,0.707169226,0.06,0.870631211,0.24,0,0,0,-1,NA,NA,NA,0,3,0,-302,1,0,0,-20.5,0,0,-108,-0.41,-0.02,0,-2,0,0,0
"219","SMCR8_069","SMCR8_069_39234_BMI_RWB_1","6/1/07",1,1.123177267,0.78,1.150211397,0.79,1.096143136,0.7,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0
"220","SMCR8_070","SMCR8_070_38885_BMI_RWB_1","6/17/06",1,0.732647046,0.05,0.651256442,0.03,0.814037649,0.15,-1,-0.01,-0.01,-7,-1,-0.22,0,0.03,0,-1,0,0,0,0,0,0,0,-7,-0.01,0,-1,-5,-0.01,-0.08,-1
"221","SMCR8_074","SMCR8_074_39624_BMI_RWB_1","6/25/08",1,0.751756758,0.06,0.729467818,0.08,0.774045698,0.1,-3,0,0,-46,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-46,0,-0.02,-2,-2,0,0,0
"222","SMCR8_080","SMCR8_080_39623_BMI_RWB_2","6/24/08",2,1.024723076,0.56,1.129090121,0.75,0.920356031,0.33,-37,0,-0.44,-11,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-11,0,-0.01,0,-1,0,0,-3
"223","SMCR8_105","SMCR8_105_40738_BMI_RWB_1","7/14/11",2,0.772203284,0.08,0.771629438,0.12,0.772777131,0.1,NA,NA,NA,-1,NA,NA,NA,0,-10,0,-249,0,0,0,0,0,-33.5,-1,-0.14,0,-1,-1,0,-0.06,0
"224","SMCR8_106","SMCR8_106_39249_BMI_RWB_1","6/16/07",1,0.952285909,0.38,0.866489314,0.24,1.038082504,0.58,-59,-0.1,-0.2,-7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-8,0,-0.17,-1,-1,0,0,0
"225","SMCR8_107","SMCR8_107_40322_BMI_RWB_1","5/24/10",1,0.733644313,0.05,0.935988592,0.37,0.531300034,0,-1,-0.01,-0.02,-20,NA,NA,NA,0.21,0,-2,-1,0,0,0,0,-1,0,-1,-0.12,0,-13,-13,-0.1,-7.19,-2
"226","SMCR8_118","SMCR8_118_39610_BMI_RWB_1","6/11/08",1,0.747793717,0.06,0.782174747,0.13,0.713412686,0.05,NA,NA,NA,0,NA,NA,NA,0,-195,0,-303,0,0,0,-2,0,0,0,-0.34,0,0,0,-0.02,0.51,0
"227","SMCR8_147","SMCR8_147_39221_BMI_RWB_1","5/19/07",1,0.760437531,0.07,0.510172947,0.01,1.010702115,0.52,-5,-0.05,-0.06,-13,NA,NA,NA,0,0,0,0,0,0,0,0,-7.5,0,-20,-0.14,-0.11,0,-1,-0.5,0,-4
"228","SMCR8_151","SMCR8_151_41464_BMI_RWB_1","7/9/13",2,0.790466025,0.1,0.930693268,0.36,0.650238781,0.03,-135,-0.01,-0.02,-69,NA,NA,NA,1207.66,-1,-88,-99,0,0,0,0,-41,-5,-79,137.47,-0.31,-113,-61,-1.4,-2.7,-54
"229","SMCR8_155","SMCR8_155_39629_BMI_RWB_1","6/30/08",1,0.935506761,0.34,1.008117262,0.52,0.86289626,0.22,-16,-0.08,-0.2,-15,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-16,0,-0.12,0,-5,0,0,0
"230","SMCR8_160","SMCR8_160_38875_BMI_RWB_1","6/7/06",1,0.67727239,0.02,0.711177602,0.06,0.643367179,0.02,-9,-0.12,-0.14,-8,1,7.94,-1,4.41,0,-4,-6,0,0,0,0,-63,0,-1,-1.06,0,-16,-18,-0.43,-5.01,-9
"231","SMCR8_163","SMCR8_163_39221_BMI_RWB_1","5/19/07",1,0.790624823,0.1,0.510239425,0.01,1.07101022,0.65,-5,-0.05,-0.06,-13,NA,NA,NA,0,0,0,0,0,0,0,0,-7.5,0,-20,-0.15,-0.11,0,-5,-0.5,0,-4
"232","SMCR8_172","SMCR8_172_38884_BMI_RWB_1","6/16/06",1,0.480810801,0,0,0,0.961621602,0.42,-3,0,0,-7,NA,NA,NA,0,-31,0,0,-1,0,0,-10.5,-5,0,-8,-0.07,-0.05,-10,-10,0,0,-1
"233","SMCR8_203","SMCR8_203_39231_BMI_RWB_1","5/29/07",1,0.950816336,0.38,0.763182783,0.11,1.138449889,0.78,-29,0,-0.1,-59,NA,NA,NA,1.13,0,-118,-22,0,0,0,0,-38,0,-60,-1.1,-0.09,-3,-3,-0.02,-0.02,-1
"234","SMCR8_218","SMCR8_218_39987_BMI_RWB_1","6/23/09",1,0.601250654,0.01,0.437306524,0,0.765194783,0.09,-7,0,-0.01,-2,-6,0.05,0,0.03,0,-2,0,0,0,0,0,0,0,-5,-0.16,0,-2,-3,0,-0.08,-7
"235","SMCR8_219","SMCR8_219_40000_BMI_RWB_1","7/6/09",1,0.898880332,0.26,0.578582584,0.01,1.21917808,0.89,-50,-0.1,-0.2,-56,NA,NA,NA,0.04,0,-31,0,0,-1,0,0,-23.5,0,-56,-0.1,-0.06,0,-8,-0.16,0,-3
"236","SMCR8_240","SMCR8_240_41450_BMI_RWB_1","6/25/13",2,1.081027065,0.69,1.200009192,0.85,0.962044937,0.42,0,0,0,-15,NA,NA,NA,0,0,0,-1,0,0,0,0,-30.5,-1,-47,-0.4,-0.02,-87,-2,-0.71,-0.01,-1
"237","SMCR8_267","SMCR8_267_38895_BMI_RWB_1","6/27/06",1,0.554811002,0,0.450027175,0,0.659594829,0.03,-1,0,0,-27,0,-0.17,0,0.02,0,-1,-3,0,0,0,0,0,0,-3,-0.03,0,-1,-22,0,-0.05,-1
"238","SMCR8_270","SMCR8_270_41442_BMI_RWB_1","6/17/13",2,0.816430758,0.13,0.86713425,0.24,0.765727266,0.1,-1,0,0,-2,NA,NA,NA,0.02,-60,-301,-119,0,0,1,0,0,-17,-64,-0.52,-0.1,-88,-2,0,-2.34,-1
"239","SMCR8_272","SMCR8_272_39624_BMI_RWB_1","6/25/08",1,0.710536529,0.04,0.678607269,0.05,0.74246579,0.08,-55,-0.1,-0.6,-9,NA,NA,NA,0,0,-1,0,0,-1,0,0,-22.5,0,-9,0,-0.05,0,-1,-0.4,-0.7,-12
"240","SMCR8_274","SMCR8_274_40346_BMI_RWB_1","6/17/10",1,0.954621547,0.39,1.036390861,0.58,0.872852234,0.24,-48,-0.05,-0.48,-11,1,9.36,-1,3.69,-21,-26,-19,-1,-2,-1,-21.5,-1,-7.5,-8,-0.3,0,-24,-38,-1.99,-6.12,-16
"241","SMCR8_293","SMCR8_293_40316_BMI_RWB_1","5/18/10",1,0.67247006,0.02,0.892596367,0.29,0.452343753,0,-153,-4.69,-5.6,-277,NA,NA,NA,435.33,0,-361,-28,0,1,-1,0,-21,-13.5,-135,-707.62,-0.01,-217,-128,-5.72,-1399.74,-159
"242","SMCR8_294","SMCR8_294_40318_BMI_RWB_1","5/20/10",1,0.618136429,0.01,0.67280859,0.04,0.563464269,0.01,NA,NA,NA,85,NA,NA,NA,1323.82,0,-255,-259,0,6,6,0,44,44,NA,NA,NA,NA,NA,NA,NA,-5
"243","SMCR8_297","SMCR8_297_40323_BMI_RWB_1","5/25/10",1,1.004502271,0.51,1.018833117,0.54,0.990171425,0.48,-6,-0.04,0,-7,NA,NA,NA,0,-30,0,-30,0,0,0,0,0,0,-8,-0.01,-0.02,0,-1,0,0,0
"244","SMCR8_304","SMCR8_304_40345_BMI_RWB_1","6/16/10",1,0.932383026,0.34,1.083029189,0.67,0.781736864,0.11,-61,0,-0.32,-53,-16,-6.54,-24,-0.29,0,0,-1,0,0,0,0,-18.5,0,-56,-0.7,-0.79,-5,-12,-2.06,-1.57,-45
"245","SMCR8_322","SMCR8_322_40343_BMI_RWB_1","6/14/10",2,0.166063034,0,0.14852693,0,0.183599139,0,-1,-0.01,-0.01,-81,NA,NA,NA,-0.01,0,-1,-1,0,0,0,0,-17.5,0,0,-0.25,0,-2,-2,-0.01,-3.15,-1
"246","SMCR8_346","SMCR8_346_39235_BMI_RWB_1","6/2/07",1,0.774393463,0.08,0.625512227,0.02,0.923274698,0.33,-33,-0.01,-0.05,-1,NA,NA,NA,0,0,0,-1,0,0,0,-1,0,0,-1,-0.38,0,-1,-1,0,-6.27,-2
"247","SMCR8_351","SMCR8_351_39618_BMI_RWB_1","6/19/08",1,0.482161857,0,0.336366422,0,0.627957292,0.02,NA,NA,NA,83,NA,NA,NA,1726.31,0,-254,-1,0,6,0,0,44,0,NA,NA,NA,NA,NA,NA,NA,-3
"248","SMCR8_361","SMCR8_361_39243_BMI_RWB_1","6/10/07",1,0.398176109,0,0.112041974,0,0.684310245,0.04,NA,NA,NA,94,NA,NA,NA,1146.94,-2,-258,-261,-1,5,5,6,43,43,NA,NA,NA,NA,NA,NA,NA,-16
"249","SMCR8_362","SMCR8_362_41465_BMI_RWB_1","7/10/13",3,1.149568129,0.82,1.240871567,0.9,1.05826469,0.63,0,-0.01,-0.02,-14,NA,NA,NA,0,-1,0,-3,0,0,-1,0,0,-28,-1,-1.52,0,0,-1,0,-4.08,-1
"250","SMCR8_370","SMCR8_370_39250_BMI_RWB_2","6/17/07",2,0.671853721,0.02,0.445746318,0,0.897961125,0.28,-8,-0.07,-0.52,-56,NA,NA,NA,0.75,0,-12,-1,0,0,0,-1,-1,-13,-1,-0.33,0,-1,-1,-5.93,-2.29,-6
"251","SMCR8_375","SMCR8_375_39191_BMI_RWB_1","4/19/07",1,0.963282088,0.41,0.696028377,0.06,1.230535799,0.9,-14,-0.1,-0.48,-3,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-4,-0.01,-0.16,0,-9,0,0,-3
"252","SMCR8_400","SMCR8_400_40358_BMI_RWB_1","6/29/10",1,0.84341243,0.16,1.121198534,0.74,0.565626326,0.01,-191,-5.62,-6.52,-252,NA,NA,NA,681.01,-72,-364,-222,2,0,0,1,41,-65,-120,-1741.45,0,-21,-90,-6.79,-208.46,-86
"253","SMCR8_405","SMCR8_405_40324_BMI_RWB_1","5/26/10",1,0.821273294,0.13,0.880149457,0.26,0.762397131,0.09,-1,0,0,-2,-26,-0.06,0,0.01,0,-1,0,0,0,0,0,0,0,-4,-0.39,0,-5,-5,0,-0.03,-1
"254","SMCR8_419","SMCR8_419_41442_BMI_RWB_1","6/17/13",2,0.556228658,0,0.776131115,0.12,0.336326202,0,-1,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,-1,-16.5,0,-0.07,0,-1,-1,0,-2.78,-3
"255","SMCR8_441","SMCR8_441_40323_BMI_RWB_1","5/25/10",1,0.565204367,0,0.666797341,0.04,0.463611392,0,-45,-0.9,0.2,-28,-1,5.99,-3,10.37,0,-79,0,0,-1,0,-43,-28,-1,-130,-5.95,-0.33,-7,-19,-0.1,-0.33,-22
"256","SMCR8_446","SMCR8_446_39242_BMI_RWB_2","6/9/07",2,0.777348385,0.08,0.764769095,0.11,0.789927675,0.12,-10,-0.01,-0.02,-2,NA,NA,NA,1,-6,-14,-4,0,-1,0,0,-1,-1,-2,-0.17,0,-2,-2,-0.09,-0.1,-9
"257","SMCR8_448","SMCR8_448_41449_BMI_RWB_2","6/24/13",3,1.199241662,0.89,1.31111307,0.95,1.087370255,0.69,-22,-0.01,-0.03,-34,NA,NA,NA,0.81,0,-10,0,0,-1,0,0,0,0,-33,-0.04,0,-1,-1,-0.4,-0.27,-7
"258","SMCR8_450","SMCR8_450_40358_BMI_RWB_1","6/29/10",1,0.505474327,0,0.560708927,0.01,0.450239728,0,-29,0.01,-0.4,-144,NA,NA,NA,1496.8,0,-33,-4,0,0,0,0,-71,-12.5,-107,-655.24,-0.34,-49,-58,-1.4,0.59,-67
"259","SMCR8_453","SMCR8_453_40736_BMI_RWB_1","7/12/11",2,0.690368024,0.03,0.678969714,0.05,0.701766333,0.05,0,-0.07,-0.06,-6,NA,NA,NA,4.4,0,-196,0,0,0,0,0,-18,0,-17,-0.05,0,0,0,-0.06,-0.06,-2
"260","SMCR8_474","SMCR8_474_39999_BMI_RWB_1","7/5/09",1,0.834039474,0.15,0.778943228,0.12,0.88913572,0.27,-2,0,-0.1,-7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-8,0,-0.01,0,-2,0,0,0
"261","SMCR8_480","SMCR8_480_39637_BMI_RWB_1","7/8/08",1,NA,NA,0.129140014,0,NA,NA,-67,0.25,3.7,-90,NA,NA,NA,664.23,-83,-363,-129,1,1,0,-6.5,78,-83,-93,-2026.88,0,-8,22,0,-13.19,-47
"262","SMCR8_496","SMCR8_496_39630_BMI_RWB_2","7/1/08",2,0.850270504,0.18,1.150513653,0.79,0.550027354,0.01,-14,-0.01,-0.6,-3,NA,NA,NA,0,0,0,-28,0,0,0,0,0,0,-14,-0.08,-0.04,0,0,-0.4,0,-14
"263","SMCR8_513","SMCR8_513_39986_BMI_RWB_1","6/22/09",1,0.946033419,0.37,1.101621011,0.7,0.790445827,0.12,NA,NA,NA,-13,NA,NA,NA,0,-46,-168,-358,0,0,0,-2,0,-5.5,-13,-0.04,0,0,0,0,-1.51,-17
"264","SMCR8_528","SMCR8_528_40735_BMI_RWB_MCM_1","7/11/11",3,0.665711643,0.02,0.739513354,0.09,0.591909932,0.01,-4,0.14,247.07,3,NA,NA,NA,4780.7,-1,-361,-2,0,1,-1,0,45,0,3,-1935.22,0.02,-3,1,0,-1648.3,-49
"265","SMCR8_530","SMCR8_530_39231_BMI_RWB_1","5/29/07",1,0.735136358,0.05,0.538223594,0.01,0.932049122,0.35,-1,0.1,0,1,NA,NA,NA,0,-186,0,-303,-1,0,0,0,0,0,-74,-0.03,-0.2,0,-2,0,-0.01,-1
"266","SMCR8_543","SMCR8_543_39221_BMI_RWB_1","5/19/07",1,0.679835409,0.02,0.479781403,0,0.879889415,0.25,-21,-0.1,-0.1,-43,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-43,-0.01,-0.22,0,-1,0,0,0
"267","SMCR8_567","SMCR8_567_40344_BMI_RWB_1","6/15/10",1,0.62309187,0.01,0.786942768,0.13,0.459240972,0,-92,-0.04,-2.1,-70,NA,NA,NA,50.06,0,-33,-1,0,0,0,0,-49.5,0,-104,-6.09,-0.24,0,-38,-1.4,0.1,-42
"268","SMCR8_587","SMCR8_587_39220_BMI_RWB_1","5/18/07",1,0.71099052,0.04,0.591612609,0.02,0.830368431,0.17,-3,-0.01,-0.28,-5,NA,NA,NA,3.99,0,-1,0,0,0,0,0,-1,0,-1,-3.35,-0.01,-1,-1,-0.06,-1.23,-1
"269","SMCR8_598","SMCR8_598_40344_BMI_RWB_1","6/15/10",1,0.285204687,0,0.244430928,0,0.325978447,0,-130,-0.09,-0.19,-3,-19,2.42,-38,-0.01,0,-2,0,0,0,0,0,0,0,-57,-26.61,-0.07,-1,0,-0.07,-0.96,-15
"270","SMCR8_605","SMCR8_605_39995_BMI_RWB_1","7/1/09",1,0.529478332,0,0.564827745,0.01,0.494128919,0,-2,0,-0.01,-1,NA,NA,NA,-0.01,-2,0,0,0,0,0,0,-2,-1,-1,-0.19,0,-1,-5,0,-1.38,-2
"271","SMCR8_635","SMCR8_635_39222_BMI_RWB_1","5/20/07",1,0.459395473,0,0.153000175,0,0.76579077,0.1,-8,-0.1,-0.07,-6,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-7,-0.08,-0.06,0,-5,0,0,0
"272","SMCR8_688","SMCR8_688_39995_BMI_RWB_2","7/1/09",2,0.666729059,0.02,0.695482082,0.05,0.637976036,0.02,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0,-0.01,0
"273","SMCR8_713","SMCR8_713_38891_BMI_RWB_1","6/23/06",1,0.879689762,0.23,0.655355924,0.04,1.1040236,0.72,-2,0,0,-7,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,-8,0,-0.02,0,-2,0,0,0
